Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,109210,117624,4,0.0,-1684.1854989072322,178.8327757557884,644.2318070388004,24.14,25.13
0.0025,109223,117641,5,0.00800073343112415,-4239.985240137807,424.2295060003866,414.0448140532699,24.17,25.2
0.005,109264,117659,5,0.0160014668622483,-6336.994400319469,622.4605992179202,224.0154167502535,24.17,25.2
0.0075,108977,117674,4,0.02400220029337245,-7975.212979452219,773.5260554083891,74.1436151297512,24.17,25.2
0.01,109229,117692,2,0.0320029337244966,-9154.640977536057,877.4258745717934,-35.57059080823694,24.17,25.2
0.0125,109195,117704,5,0.040003667155620745,-9875.278394571003,934.1600567081357,-105.12720106371182,24.17,25.2
0.015,109211,117735,4,0.0480044005867449,-9505.001796023767,871.7702838708992,-0.17727141072979213,24.17,25.2
0.0175,108720,117757,2,0.05600513401786905,-8976.643379536228,798.0733705576198,16.93433613681731,24.17,25.2
0.02,109264,117757,4,0.0640058674489932,-8512.638687306318,736.3835617411996,-4.87379344227841,24.17,25.2
0.0225,109294,117768,5,0.07200660088011734,-8175.369544606776,690.6048954564142,-4.786220399666389,24.17,25.2
0.025,109259,117782,4,0.08000733431124149,-7942.209447087258,655.0744556703421,2.2757778145604317,24.17,25.2
0.0275,109316,117796,4,0.08800806774236565,-7768.462106660976,622.7834387754131,0.0395692599454609,24.17,25.2
0.03,109331,117819,5,0.0960088011734898,-7618.757892020834,589.5692561179231,-2.3823581975291885,24.17,25.2
0.0325,109390,117819,4,0.10400953460461394,-7474.536352236836,555.1850970007481,-1.7029478206767052,24.17,25.2
0.035,109335,117829,3,0.1120102680357381,-7329.652679712527,522.4418629729105,-1.6104473524707366,24.17,25.2
0.0375,109134,117854,4,0.12001100146686225,-7183.8582311130585,495.4754109357277,-2.3003412144187068,24.17,25.2
0.04,109388,117866,4,0.1280117348979864,-7038.198115210167,477.9468793667601,-2.398985921653754,24.17,25.2
0.0425,109359,117882,5,0.13601246832911054,-6892.557723097612,471.74391879264874,-2.2584972479865346,24.17,25.2
0.045,109368,117880,8,0.1440132017602347,-6744.56002717409,476.3922664412905,-2.5578856984448457,24.17,25.2
0.0475,109311,117890,4,0.15201393519135883,-6590.172729255444,489.1291015776593,-2.9335801650983875,24.17,25.2
0.05,109323,117903,5,0.16001466862248298,-6426.601100151844,505.39287499427934,-3.1776249057928467,24.17,25.2
0.0525,109333,117904,5,0.16801540205360715,-6255.485964316284,519.3932149007567,-3.2073597830650913,24.17,25.2
0.055,109267,117911,6,0.1760161354847313,-6082.851641159463,524.7149982700557,-3.0379799256795144,24.17,25.2
0.0575,109192,117917,4,0.18401686891585545,-5916.234153448431,515.1434050687218,-2.850785568400617,24.17,25.2
0.06,109419,117921,5,0.1920176023469796,-5762.377241593762,485.6621828283206,-2.5703853046615226,24.17,25.2
0.0625,109379,117915,6,0.20001833577810374,-5626.1820022052025,433.34017779489636,-2.330802557500036,24.17,25.2
0.065,109277,117918,6,0.20801906920922789,-5509.789760970085,357.87750487020105,-2.1110200593058472,24.17,25.2
0.0675,109316,117924,4,0.21601980264035203,-5411.884899687891,261.75836784849133,-1.9546602805874085,24.17,25.2
0.07,109427,117932,6,0.2240205360714762,-5327.919710203321,150.0374992976264,-2.029131247055159,24.17,25.2
0.0725,109358,117927,5,0.23202126950260035,-5251.189402091868,29.740036542135016,-2.1322476202377745,24.17,25.2
0.075,109351,117918,5,0.2400220029337245,-5174.472467920491,-91.19132271808675,-2.253750002570357,24.17,25.2
0.0775,109113,117934,5,0.24802273636484864,-5092.088235746985,-205.26763694831908,-2.202500639434833,24.17,25.2
0.08,109308,117944,5,0.2560234697959728,-5001.337595335051,-306.66631001377465,-1.9145358630953238,24.17,25.2
0.0825,109427,117942,5,0.26402420322709697,-4902.2420116387375,-391.89158925880724,-1.8725618965008528,24.17,25.2
0.085,109140,117956,5,0.2720249366582211,-4796.001420222019,-459.8622722559021,-2.2520127447669758,24.17,25.2
