Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,138259,179716,536,0.0,-178.32932229500588,152.3471696460409,-242.08345623583142,32.67,27.82
0.0025,141060,179706,644,0.00800073343112415,-1038.275016086736,360.1980724433462,-333.83958168810534,32.67,27.82
0.005,134817,179706,672,0.0160014668622483,-1734.4880527809626,529.1448803224482,-411.1505636475986,32.67,27.82
0.0075,134990,179708,688,0.02400220029337245,-2266.968432377685,659.1875932833469,-474.0164021143112,32.67,27.82
0.01,133184,179712,773,0.0320029337244966,-2635.7161548769036,750.3262113260424,-522.437097088243,32.67,27.82
0.0125,135513,179726,659,0.040003667155620745,-2840.731220278627,802.5607344505365,-556.4126485693955,32.67,27.82
0.015,133375,179733,575,0.0480044005867449,-2815.370229669469,762.8773143417284,-571.1608975005444,32.67,27.82
0.0175,133210,179731,608,0.05600513401786905,-2624.8197883550865,709.3449224642102,-585.1617367492925,32.67,27.82
0.02,134590,179739,535,0.0640058674489932,-2323.0246892273044,660.9528857993648,-581.7332720981216,32.67,27.82
0.0225,136933,179737,564,0.07200660088011734,-1974.6540373773591,623.4468189366667,-546.2351616865626,32.67,27.82
0.025,140428,179726,653,0.08000733431124149,-1643.1625052107388,595.2925531050278,-483.4838551534199,32.67,27.82
0.0275,139351,179724,608,0.08800806774236565,-1385.6617436345168,572.5420348095647,-399.1222610047022,32.67,27.82
0.03,136419,179748,743,0.0960088011734898,-1237.9988724917403,551.3408829150593,-299.8234256366343,32.67,27.82
0.0325,135795,179742,602,0.10400953460461394,-1193.8180887774129,528.7833571607093,-201.8435663053909,32.67,27.82
0.035,134370,179748,472,0.1120102680357381,-1214.7553871195305,502.89566458021636,-114.6453569208326,32.67,27.82
0.0375,138462,179763,604,0.12001100146686225,-1261.7234301637209,472.4766861492752,-36.57183035065369,32.67,27.82
0.04,136334,179750,494,0.1280117348979864,-1300.9521460547455,437.1858855694949,31.261428368821402,32.67,27.82
0.0425,137351,179749,401,0.13601246832911054,-1288.3242323450386,397.9793707798898,87.2299899646583,32.67,27.82
0.045,136130,179774,486,0.1440132017602347,-1166.3994123681473,357.7578495349628,133.46173184156888,32.67,27.82
0.0475,137917,179771,513,0.15201393519135883,-886.7322203036413,321.755159838633,171.77327652324385,32.67,27.82
0.05,137021,179756,534,0.16001466862248298,-451.6949576591297,297.1702989908596,207.0964147060718,32.67,27.82
0.0525,137991,179776,587,0.16801540205360715,67.70369750395106,292.0165312134271,246.33492091295932,32.67,27.82
0.055,135532,179781,518,0.1760161354847313,571.6516913117547,313.4591189097396,287.42173865474814,32.67,27.82
0.0575,137397,179789,299,0.18401686891585545,979.3250931264668,365.93440835223146,321.7635422568883,32.67,27.82
0.06,137770,179796,304,0.1920176023469796,1235.3314028404604,449.5596764054393,345.33059515450316,32.67,27.82
0.0625,136416,179790,340,0.20001833577810374,1304.9084701685829,559.4854261436584,356.98639328410707,32.67,27.82
0.065,134246,179818,393,0.20801906920922789,1198.4732199899724,686.5054857817204,353.8436131688706,32.67,27.82
0.0675,133675,179809,520,0.21601980264035203,997.9890058133587,818.8137273319771,333.7805553754125,32.67,27.82
0.07,134914,179828,533,0.2240205360714762,828.1306133898989,944.468309550539,301.80664057714927,32.67,27.82
0.0725,136625,179825,532,0.23202126950260035,779.0307332510497,1053.6630625809617,274.16829221360524,32.67,27.82
0.075,137664,179833,482,0.2400220029337245,851.6515848098045,1139.9257580812382,261.9223571535382,32.67,27.82
0.0775,137538,179824,366,0.24802273636484864,974.6561633338458,1200.1982568746566,254.68979244784447,32.67,27.82
0.08,139252,179840,421,0.2560234697959728,1056.1610131859995,1234.2509954940022,242.27205511449012,32.67,27.82
0.0825,132869,179857,582,0.26402420322709697,1014.2826365453533,1243.729261553654,230.74680166557124,32.67,27.82
0.085,133458,179845,654,0.2720249366582211,800.9410539220437,1231.1512570193736,218.91140088172108,32.67,27.82
0.08750000000000001,135062,179848,609,0.28002567008934526,429.8742554301548,1199.2326501399552,194.859531682029,32.67,27.82
0.09,136999,179869,618,0.2880264035204694,-27.467356612086686,1150.6611852967542,161.51621532063245,32.67,27.82
0.0925,134200,179859,604,0.29602713695159355,-479.0909891180035,1088.2200750810514,128.0439830859058,32.67,27.82
0.095,136789,179875,669,0.30402787038271767,-852.6153832535358,1015.0387013823915,90.44921603162099,32.67,27.82
0.0975,135045,179886,711,0.31202860381384184,-1118.885484892774,934.6587411271046,47.43164790690285,32.67,27.82
0.1,137557,179874,766,0.32002933724496596,-1279.436490570075,850.7741849784088,4.683839056627885,32.67,27.82
0.10250000000000001,134358,179890,799,0.32803007067609014,-1327.5381493372274,766.8209670709983,-42.39967747457193,32.67,27.82
0.105,135874,179867,707,0.3360308041072143,-1230.0632876766986,685.5072976336187,-98.38886412142116,32.67,27.82
0.1075,132421,179891,768,0.34403153753833843,-947.6827811954073,608.2167219387759,-153.5632866337596,32.67,27.82
0.11,135270,179894,873,0.3520322709694626,-470.43125675573725,534.5351080349635,-196.5727289077744,32.67,27.82
0.1125,134906,179900,916,0.3600330044005867,150.66087724641676,462.3446103424335,-220.6490163042574,32.67,27.82
0.115,134686,179898,882,0.3680337378317109,795.9040158037741,388.599382795604,-223.09960607483612,32.67,27.82
0.11750000000000001,133828,179916,821,0.376034471262835,1313.2966291953085,310.48010311644026,-216.4987287105009,32.67,27.82
0.12,137226,179924,837,0.3840352046939592,1577.618773618702,226.42548648886378,-217.51523598905453,32.67,27.82
0.1225,133404,179939,915,0.39203593812508336,1527.6270401956308,136.63418913591107,-221.29295437175227,32.67,27.82
