Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,57898,98322,394,0.0,228.6776278440489,-164.64148149280422,445.7483950364971,31.91,29.98
0.0025,57889,98313,4095,0.00800073343112415,394.43659023553704,14.159550424741866,320.14669879294763,31.91,29.98
0.005,57893,98319,4095,0.0160014668622483,529.5339665697641,162.98517826341075,216.33781345027143,31.91,29.98
0.0075,57907,98324,4095,0.02400220029337245,633.96975684673,281.8354020232024,134.3217390084685,31.91,29.98
0.01,57899,98317,1976,0.0320029337244966,707.7439610664346,370.71022170411686,74.09847546753895,31.91,29.98
0.0125,57909,98330,313,0.040003667155620745,750.85657922888,429.60963730615543,35.66802282748229,31.91,29.98
0.015,57893,98328,97,0.0480044005867449,720.071449729938,418.0842709074034,72.0977104744913,31.91,29.98
0.0175,57899,98310,20,0.05600513401786905,679.2632034860021,395.80328894035085,89.83449996017978,31.91,29.98
0.02,57886,98331,1702,0.0640058674489932,643.5732851118943,376.9952622879694,90.24609776205163,31.91,29.98
0.0225,57892,98327,4095,0.07200660088011734,617.1740362554702,365.70594498210687,91.97702491448419,31.91,29.98
0.025,57900,98330,4095,0.08000733431124149,598.3442025352309,360.7238921778795,93.27375346403343,31.91,29.98
0.0275,57881,98314,4095,0.08800806774236565,583.7245106973298,359.4424996290295,93.5279438023654,31.91,29.98
0.03,57897,98321,1089,0.0960088011734898,570.5338195701386,359.65856555409835,99.6464732728366,31.91,29.98
0.0325,57885,98317,319,0.10400953460461394,557.2575703094203,360.07595765798976,104.97222028987002,31.91,29.98
0.035,57905,98318,56,0.1120102680357381,543.4767746149489,360.16870991269025,101.49735840560629,31.91,29.98
0.0375,57901,98317,22,0.12001100146686225,529.3915008845252,359.89878104401413,89.1475087920494,31.91,29.98
0.04,57902,98313,1918,0.1280117348979864,515.3339431595798,359.4616421779233,74.8235714091351,31.91,29.98
0.0425,57903,98304,4095,0.13601246832911054,501.4917396983271,359.0245757169475,59.01238416894926,31.91,29.98
0.045,57901,98311,4095,0.1440132017602347,487.90588793486086,358.5998438832996,39.46589558362999,31.91,29.98
0.0475,57901,98314,4095,0.15201393519135883,474.5603977230784,358.15287246565487,27.034597492144776,31.91,29.98
0.05,57893,98317,1173,0.16001466862248298,461.4010173912135,357.6894213463507,23.31921276757473,31.91,29.98
0.0525,57887,98312,344,0.16801540205360715,448.34252057256685,357.1785643948301,21.749046019108786,31.91,29.98
0.055,57903,98321,56,0.1760161354847313,435.33780909763163,356.5069938222986,21.614595133683473,31.91,29.98
0.0575,57897,98322,23,0.18401686891585545,422.4275825871976,355.5456158870156,20.232796477241052,31.91,29.98
0.06,57899,98306,1884,0.1920176023469796,409.71181677019655,354.2246826662399,17.376888206093778,31.91,29.98
0.0625,57900,98316,4095,0.20001833577810374,397.2646797712861,352.56906561163265,13.746735773348018,31.91,29.98
0.065,57902,98306,4095,0.20801906920922789,385.03985898891636,350.651655818231,12.796220417992803,31.91,29.98
0.0675,57895,98319,4095,0.21601980264035203,372.8823456100831,348.47954068588945,15.762217284869912,31.91,29.98
0.07,57905,98321,1187,0.2240205360714762,360.6683770034856,345.9741977322878,10.576683059017448,31.91,29.98
0.0725,57897,98337,349,0.23202126950260035,348.4136282931239,343.06715010507446,-3.956937683248423,31.91,29.98
0.075,57900,98316,58,0.2400220029337245,336.2546089296059,339.74706300581585,-9.518658374419582,31.91,29.98
0.0775,57893,98333,27,0.24802273636484864,324.3594394276759,336.06454772992197,0.9828346242414625,31.91,29.98
0.08,57900,98324,1938,0.2560234697959728,312.83088886030714,332.1594342452846,14.226298542167484,31.91,29.98
0.0825,57894,98315,4095,0.26402420322709697,301.6625293500699,328.2145030214174,27.310706817937337,31.91,29.98
0.085,57902,98323,4095,0.2720249366582211,290.7843298942511,324.3465701464735,49.87911512648476,31.91,29.98
0.08750000000000001,57910,98324,4095,0.28002567008934526,280.105453386482,320.58594434420684,75.56957800724149,31.91,29.98
0.09,57892,98326,1144,0.2880264035204694,269.49938928108253,316.9200519790164,97.4128582476009,31.91,29.98
0.0925,57907,98317,337,0.29602713695159355,258.8323365694723,313.26584632560036,114.36008217607018,31.91,29.98
0.095,57899,98323,57,0.30402787038271767,248.05333313795336,309.42322260271163,116.13636937100051,31.91,29.98
0.0975,57907,98320,21,0.31202860381384184,237.22737003554175,305.118410757549,107.54994641671917,31.91,29.98
0.1,57901,98335,1961,0.32002933724496596,226.48069595771096,300.11040164934354,109.72541125488354,31.91,29.98
0.10250000000000001,57900,98344,4095,0.32803007067609014,215.92891920509913,294.3312219064471,122.20387584892492,31.91,29.98
0.105,57906,98332,4095,0.3360308041072143,205.6374679461979,287.9817307253019,123.60189779703296,31.91,29.98
