Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,84950,125250,27,0.0,-631.3944042688507,-762.2859462603591,840.6735881068068,37.45,25.95
0.0025,84949,125262,8,0.00800073343112415,-1508.2129880418968,-1913.8719781368595,601.7145433998807,37.45,25.95
0.005,84924,125267,5,0.0160014668622483,-2226.767620639336,-2858.129769826171,395.5591349721239,37.45,25.95
0.0075,84945,125267,542,0.02400220029337245,-2787.0583020611693,-3595.0593213282937,222.2073628235364,37.45,25.95
0.01,84887,125257,4034,0.0320029337244966,-3189.0850323073955,-4124.6606326432275,81.65922695411837,37.45,25.95
0.0125,84864,125246,3752,0.040003667155620745,-3432.847811378024,-4446.933703770986,-26.085272636130874,37.45,25.95
0.015,84760,125251,634,0.0480044005867449,-3296.545545406664,-4270.378048678511,-92.72099685832067,37.45,25.95
0.0175,84805,125263,184,0.05600513401786905,-3107.342954007393,-4025.829453255822,-92.2184971280377,37.45,25.95
0.02,84860,125253,35,0.0640058674489932,-2942.8926659257186,-3815.1097125284487,-58.63562890446586,37.45,25.95
0.0225,84830,125253,15,0.07200660088011734,-2825.601616385523,-3666.0297427750543,-64.33366359148758,37.45,25.95
0.025,84741,125251,10,0.08000733431124149,-2749.1381325165985,-3567.514570313319,-125.19634922465637,37.45,25.95
0.0275,84890,125249,185,0.08800806774236565,-2699.236510163946,-3498.237709264561,-194.38475073204157,37.45,25.95
0.03,84835,125244,3525,0.0960088011734898,-2663.4037300820037,-3440.5239383643275,-232.6634093381452,37.45,25.95
0.0325,84843,125251,1482,0.10400953460461394,-2633.086863593593,-3384.131650473737,-235.37128276838325,37.45,25.95
0.035,84787,125256,410,0.1120102680357381,-2602.370219400428,-3325.0106268821983,-206.07901569928245,37.45,25.95
0.0375,84857,125257,64,0.12001100146686225,-2566.397142293052,-3262.7404076963217,-153.51984704623294,37.45,25.95
0.04,84845,125259,25,0.1280117348979864,-2521.3792714220904,-3198.305188003952,-81.910866493986,37.45,25.95
0.0425,84743,125244,10,0.13601246832911054,-2466.326163735323,-3132.7062303940484,23.519487142185085,37.45,25.95
0.045,84691,125250,7,0.1440132017602347,-2403.90969193874,-3066.478435415901,146.69620537544972,37.45,25.95
0.0475,84930,125247,627,0.15201393519135883,-2338.745331029041,-2999.825487384842,233.53601558069852,37.45,25.95
0.05,84945,125255,3118,0.16001466862248298,-2274.7256129248144,-2932.862421566094,265.6183807207811,37.45,25.95
0.0525,84922,125257,1431,0.16801540205360715,-2213.880045568823,-2865.7036323824836,269.15926107566276,37.45,25.95
0.055,84839,125247,393,0.1760161354847313,-2157.0561912505314,-2798.4563586705394,259.88262965201375,37.45,25.95
0.0575,84864,125268,64,0.18401686891585545,-2104.346896339689,-2731.2371548702677,239.97571618584402,37.45,25.95
0.06,84860,125246,16,0.1920176023469796,-2054.5349159684256,-2664.206661505257,224.33667390213998,37.45,25.95
0.0625,84804,125240,8,0.20001833577810374,-2005.33639926858,-2597.5582163417766,211.63002163534543,37.45,25.95
0.065,84623,125270,8,0.20801906920922789,-1955.160060520262,-2531.46281012188,181.1465896713978,37.45,25.95
0.0675,84973,125238,1395,0.21601980264035203,-1904.503347433521,-2466.0469891922394,137.98145663611018,37.45,25.95
0.07,84933,125240,2520,0.2240205360714762,-1855.205129938888,-2401.4610318213786,99.12755648673846,37.45,25.95
0.0725,84816,125251,888,0.23202126950260035,-1808.2651905310488,-2337.9409981117756,72.80061373186534,37.45,25.95
0.075,84842,125221,131,0.2400220029337245,-1762.0997794389318,-2275.7184437077985,55.12817723489895,37.45,25.95
0.0775,84897,125221,43,0.24802273636484864,-1712.9641565376855,-2214.8727721136693,26.090418700291746,37.45,25.95
0.08,84890,125258,12,0.2560234697959728,-1657.6684838064123,-2155.3188375191476,-5.78484288550793,37.45,25.95
0.0825,84850,125276,8,0.26402420322709697,-1595.934984239685,-2096.893311999591,-15.809070968401265,37.45,25.95
0.085,84532,125261,7,0.2720249366582211,-1530.576458976695,-2039.393395295448,-41.12704776901613,37.45,25.95
0.08750000000000001,84869,125243,520,0.28002567008934526,-1466.3641037191603,-1982.555282059256,-131.1551271486614,37.45,25.95
0.09,84880,125253,3100,0.2880264035204694,-1408.6363833823725,-1926.0662483490364,-235.80817449331755,37.45,25.95
0.0925,84806,125247,1249,0.29602713695159355,-1361.8111475544572,-1869.6870321917368,-267.1937840538094,37.45,25.95
0.095,84765,125233,182,0.30402787038271767,-1327.9468602163208,-1813.4352822572557,-221.52102584235874,37.45,25.95
