Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,100967,116549,2192,0.0,-110.40300067896341,-136.09159868231185,43.68082718312643,28.51,27.1
0.0025,100901,116542,1019,0.00800073343112415,-229.21164246991174,-319.1038694073008,145.26997843905775,28.51,27.1
0.005,100942,116537,338,0.0160014668622483,-326.34729790468435,-467.2069410690035,214.2257889176649,28.51,27.1
0.0075,100896,116553,55,0.02400220029337245,-401.80996698328113,-580.4008136674202,250.54825861894784,28.51,27.1
0.01,100925,116562,607,0.0320029337244966,-455.5996497057022,-658.6854872025505,254.23738754290656,28.51,27.1
0.0125,100877,116528,2868,0.040003667155620745,-487.7163460719486,-702.0609616743966,225.29317568954198,28.51,27.1
0.015,100714,116531,3744,0.0480044005867449,-478.77960163605263,-661.3334099615615,32.19418188017341,28.51,27.1
0.0175,100943,116532,3356,0.05600513401786905,-455.9716490070548,-608.6907056102604,-87.19529325306485,28.51,27.1
0.02,100922,116500,2106,0.0640058674489932,-426.7905639982263,-561.9045658119003,-149.98464946572835,28.51,27.1
0.0225,100892,116517,1085,0.07200660088011734,-395.2612578011401,-526.5988717863364,-203.3664343230527,28.51,27.1
0.025,100793,116670,220,0.08000733431124149,-365.1248855635508,-501.32743694848546,-221.84834111237853,28.51,27.1
0.0275,100984,116673,66,0.08800806774236565,-340.3260331023429,-482.3883313802648,-184.06249957608233,28.51,27.1
0.03,101016,116503,308,0.0960088011734898,-322.92492802743095,-466.5937115842823,-136.22721613738372,28.51,27.1
0.0325,100979,116512,1708,0.10400953460461394,-311.6913159383603,-452.0243467462617,-105.7560738302631,28.51,27.1
0.035,100770,116501,3528,0.1120102680357381,-303.3416787679704,-437.74947276561784,-80.81292921854761,28.47,27.1
0.0375,100980,116508,3748,0.12001100146686225,-294.9192818696918,-423.3607036939403,-56.67076777252324,28.47,27.1
0.04,100989,116504,2076,0.1280117348979864,-285.0154064521607,-408.64552369914543,-37.771560116226915,28.47,27.1
0.0425,100995,116492,869,0.13601246832911054,-273.72087367695195,-393.55028812827595,-26.13496624442994,28.47,27.1
0.045,100888,116505,138,0.1440132017602347,-262.4689038253442,-378.2758144778476,-16.482394466595274,28.47,27.1
0.0475,100989,116508,45,0.15201393519135883,-254.17250870868043,-363.2355577086887,-1.5394896922539005,28.47,27.1
0.05,101008,116497,136,0.16001466862248298,-252.40124388122217,-348.8683555989537,20.904205123059644,28.47,27.1
0.0525,100928,116493,1303,0.16801540205360715,-258.8031093379061,-335.47717040752053,42.3962393536903,28.47,27.1
0.055,100923,116485,2884,0.1760161354847313,-270.76606729107027,-323.20311350549224,58.24738606145491,28.47,27.1
0.0575,100977,116478,2908,0.18401686891585545,-282.07641111391274,-312.10572531411543,80.23200039714655,28.47,27.1
0.06,101008,116474,1376,0.1920176023469796,-286.50209315313407,-302.24339332509,104.8493884569859,28.47,27.1
0.0625,100863,116474,484,0.20001833577810374,-281.0288944590611,-293.67218629148135,111.95275245767061,28.47,27.1
0.065,100912,116484,74,0.20801906920922789,-266.6044312075452,-286.3877051519867,103.58652411751154,28.47,27.1
0.0675,101002,116458,27,0.21601980264035203,-247.21281911820734,-280.3176300719222,98.87824635011191,28.47,27.1
0.07,100982,116461,25,0.2240205360714762,-228.16403883453185,-275.3927948622508,101.58058456854675,28.47,27.1
0.0725,100918,116463,999,0.23202126950260035,-214.0329346444938,-271.5717633171402,102.71030870730407,28.47,27.1
0.075,100795,116452,2849,0.2400220029337245,-206.8583500150553,-268.7112761546599,101.29051631974802,28.47,27.1
0.0775,100825,116458,2880,0.24802273636484864,-205.29762818584175,-266.4279961414543,99.64535456714023,28.47,27.1
0.08,100906,116453,1396,0.2560234697959728,-205.2808486011753,-264.1770485576758,104.16584879695029,28.47,27.1
0.0825,100893,116437,504,0.26402420322709697,-202.05273134030836,-261.48786682941767,121.60736684866775,28.47,27.1
0.085,100825,116427,78,0.2720249366582211,-192.89025391688577,-258.12824173371496,136.93665694027152,28.47,27.1
0.08750000000000001,100913,116430,26,0.28002567008934526,-178.79969081076553,-254.08354342772668,139.2616750400283,28.47,27.1
0.09,100960,116428,58,0.2880264035204694,-163.78461630543399,-249.42016796018623,143.91157554656803,28.47,27.1
0.0925,100947,116427,1145,0.29602713695159355,-152.4861882156714,-244.21291927167408,155.82940133615568,28.47,27.1
0.095,100740,116435,2966,0.30402787038271767,-148.21464949051176,-238.60075691415716,157.4271933315935,28.47,27.1
0.0975,100877,116420,3040,0.31202860381384184,-152.08812152864894,-232.8138495082176,138.5119625163384,28.47,27.1
0.1,100899,116421,1509,0.32002933724496596,-162.10997661036563,-227.0709375252917,109.56421319351409,28.47,27.1
0.10250000000000001,100777,116429,312,0.32803007067609014,-171.99754019598885,-221.50126222635788,86.29315304628608,28.47,27.1
