Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,1086,2079,4095,0.0,3.2549263988196926,3.0313588536653215,143.86998948691075,23.2,23.52
0.0025,1074,2085,4095,0.00800073343112415,3.082451881484023,4.63784651065977,87.54367233780326,23.2,23.52
0.005,1080,2071,4095,0.0160014668622483,2.889317444737982,5.966717857717966,47.60577216007795,23.2,23.52
0.0075,1081,2082,2024,0.02400220029337245,2.6755230885815706,7.017972894839911,24.056288953734793,23.2,23.52
0.01,1081,2072,322,0.0320029337244966,2.4410688130147884,7.791611622025601,16.895222718773823,23.2,23.52
0.0125,1085,2069,97,0.040003667155620745,2.1859546180376404,8.287634039275064,26.122573455194964,23.2,23.52
0.015,1086,2064,24,0.0480044005867449,2.031241115907705,7.707258651575719,96.09916193681916,23.2,23.52
0.0175,1082,2071,1532,0.05600513401786905,1.7150731213381332,7.229534012264306,130.14056641116676,23.2,23.52
0.02,1076,2067,4095,0.0640058674489932,1.2732300610519514,7.1348289453778335,144.24224711691542,23.2,23.52
0.0225,1081,2073,4095,0.07200660088011734,0.88450354438691,7.581298091897015,157.54869710388857,23.2,23.52
0.025,1085,2086,4095,0.08000733431124149,0.7880048876296171,8.710267650502152,155.8570309001762,23.2,23.52
0.0275,1077,2083,2006,0.08800806774236565,1.1226040316490613,10.522884714611841,149.90444143652385,23.2,23.52
0.03,1073,2081,317,0.0960088011734898,1.7963946818602283,12.681520524493154,137.189112733706,23.2,23.52
0.0325,1080,2074,96,0.10400953460461394,2.5347340948862405,14.59722571057988,101.58558486618348,23.2,23.52
0.035,1088,2087,22,0.1120102680357381,3.050594176861666,15.708480434090891,73.7390413992479,23.2,23.52
0.0375,1089,2079,1556,0.12001100146686225,3.183934270616164,15.670657046002074,87.08103826066494,23.2,23.52
0.04,1075,2072,4095,0.1280117348979864,2.967260280817335,14.450426485725597,118.66852633214293,23.2,23.52
