Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,84103,126390,162,0.0,-5398.146710425178,-8074.564877201165,241.84680520295151,36.97,29.07
0.0025,84094,126386,32,0.00800073343112415,-12961.809718477969,-19471.524181276727,296.548919626994,36.97,29.07
0.005,84110,126391,15,0.0160014668622483,-19163.361238304515,-28814.742887768305,336.336098665471,36.97,29.07
0.0075,84089,126405,3713,0.02400220029337245,-24002.801269904823,-36104.22099667589,361.20834231838245,36.97,29.07
0.01,84101,126400,4095,0.0320029337244966,-27480.129813278887,-41339.958507999494,371.1656505857284,36.97,29.07
0.0125,84098,126398,4095,0.040003667155620745,-29595.34686842682,-44521.95542173923,366.20802346750963,36.97,29.07
0.015,84100,126389,3332,0.0480044005867449,-28433.688668219285,-42762.288474584224,257.4627834744399,36.97,29.07
0.0175,84086,126429,521,0.05600513401786905,-26825.69119508609,-40329.871964592196,244.7001212874772,36.97,29.07
0.02,84086,126427,154,0.0640058674489932,-25440.01604627318,-38233.61026409806,242.9659060937343,36.97,29.07
0.0225,84088,126429,30,0.07200660088011734,-24458.229021423536,-36747.90426061304,211.82532190300833,36.97,29.07
0.025,84082,126434,11,0.08000733431124149,-23804.833532776793,-35758.89138235975,192.47721874288553,36.97,29.07
0.0275,84101,126415,3696,0.08800806774236565,-23336.364873799488,-35049.43253209154,182.48266422228312,36.97,29.07
0.03,84104,126427,4095,0.0960088011734898,-22934.771655078504,-34440.24316873736,165.2872875547347,36.97,29.07
0.0325,84094,126417,4095,0.10400953460461394,-22533.41338881848,-33829.76942863886,143.42119581691418,36.97,29.07
0.035,84103,126417,3313,0.1120102680357381,-22108.23528312531,-33181.50807961609,135.33803316811722,36.97,29.07
0.0375,84100,126399,518,0.12001100146686225,-21659.407022719708,-32496.355652243816,144.56987816037483,36.97,29.07
0.04,84093,126414,153,0.1280117348979864,-21196.01262736298,-31789.11120103824,149.7325749527635,36.97,29.07
0.0425,84072,126414,27,0.13601246832911054,-20727.26518917945,-31074.905978238014,159.36510670471228,36.97,29.07
0.045,84082,126410,187,0.1440132017602347,-20259.181609310144,-30363.95099476132,183.8428364069445,36.97,29.07
0.0475,84080,126410,4095,0.15201393519135883,-19794.61812864168,-29661.155865633933,204.05086605239052,36.97,29.07
0.05,84081,126407,4095,0.16001466862248298,-19334.59906824408,-28967.707219832875,199.3883829011972,36.97,29.07
0.0525,84090,126364,4095,0.16801540205360715,-18879.420801319866,-28282.858576790502,180.78823385351308,36.97,29.07
0.055,84070,126397,1816,0.1760161354847313,-18429.012148258706,-27605.200775198107,179.36909055626313,36.97,29.07
0.0575,84091,126397,290,0.18401686891585545,-17982.936801983895,-26933.410707352938,180.55136255550636,36.97,29.07
0.06,84102,126394,89,0.1920176023469796,-17540.479815273076,-26266.650946933703,172.2215187602527,36.97,29.07
0.0625,84099,126394,22,0.20001833577810374,-17100.902022181494,-25604.66880161241,187.00682456671746,36.97,29.07
0.065,84086,126430,220,0.20801906920922789,-16663.753464081095,-24947.631519443057,216.90686503157397,36.97,29.07
0.0675,84092,126411,4095,0.21601980264035203,-16229.14362242454,-24295.959210384055,201.28484538719914,36.97,29.07
0.07,84082,126419,4095,0.2240205360714762,-15797.881648053044,-23650.328241615116,129.83125670658464,36.97,29.07
0.0725,84087,126410,4095,0.23202126950260035,-15371.38706317577,-23011.59337947709,79.0550414247021,36.97,29.07
0.075,84076,126399,1812,0.2400220029337245,-14951.252479698886,-22380.464255220177,61.21216361913475,36.97,29.07
0.0775,84091,126413,532,0.24802273636484864,-14538.499812731461,-21757.238837711142,19.30918203482616,36.97,29.07
0.08,84057,126393,90,0.2560234697959728,-14133.04782201707,-21141.873697523377,6.382405321259389,36.97,29.07
0.0825,84071,126382,34,0.26402420322709697,-13733.88249191599,-20534.247960684803,56.65543656682879,36.97,29.07
0.085,84083,126371,221,0.2720249366582211,-13339.679591528076,-19934.316072629066,64.461521492704,36.97,29.07
0.08750000000000001,84085,126379,3690,0.28002567008934526,-12949.375374749647,-19342.185493472047,12.474365754281976,36.97,29.07
0.09,84087,126410,4095,0.2880264035204694,-12562.503632148815,-18758.25623522052,0.5978268674420804,36.97,29.07
0.0925,84095,126402,4095,0.29602713695159355,-12179.284030390449,-18183.17420120127,65.10513732910786,36.97,29.07
0.095,84079,126429,1791,0.30402787038271767,-11800.46704426383,-17617.453152771945,212.90781239353456,36.97,29.07
0.0975,84085,126429,526,0.31202860381384184,-11426.983441831464,-17061.1269768953,436.0719070341655,36.97,29.07
0.1,84094,126429,89,0.32002933724496596,-11059.459298371925,-16513.74688470667,688.7529455243234,36.97,29.07
0.10250000000000001,84096,126409,34,0.32803007067609014,-10697.809942380238,-15974.634387581362,1032.6073115281772,36.97,29.07
0.105,84073,126403,396,0.3360308041072143,-10341.330600829784,-15443.160165497331,1482.624334058114,36.97,29.07
0.1075,84085,126411,3784,0.34403153753833843,-9989.275375381665,-14918.897184883655,1723.4846267101552,36.97,29.07
0.11,84060,126395,4095,0.3520322709694626,-9641.364352873696,-14401.677422462348,1473.345346013468,36.97,29.07
0.1125,84052,126400,4095,0.3600330044005867,-9297.933428321661,-13891.708526443996,891.7272319749889,36.97,29.07
0.115,84067,126405,933,0.3680337378317109,-8959.842255151347,-13389.62064081797,254.8419790249315,36.97,29.07
0.11750000000000001,84065,126400,272,0.376034471262835,-8628.246161534986,-12896.161188747752,-377.0135914622443,36.97,29.07
0.12,84081,126393,49,0.3840352046939592,-8304.262050032186,-12411.755701721144,-998.5713437671025,36.97,29.07
0.1225,84089,126383,14,0.39203593812508336,-7988.574278173246,-11936.41088912703,-1520.90828527862,36.97,29.07
0.125,84078,126408,232,0.4000366715562075,-7681.178645240549,-11470.005001167941,-1827.6867643791916,36.97,29.07
0.1275,84080,126410,4095,0.40803740498733165,-7381.441244664784,-11012.569038753354,-1879.1551000742165,36.97,29.07
0.13,84081,126407,4095,0.41603813841845577,-7088.368821456696,-10564.282184378726,-1784.0720523722484,36.97,29.07
0.1325,84090,126364,4095,0.42403887184957995,-6800.916021942021,-10125.374597357124,-1677.439039459348,36.97,29.07
0.135,84070,126397,1756,0.43203960528070406,-6518.232412283593,-9696.068956290143,-1558.1577690139438,36.97,29.07
0.1375,84091,126397,280,0.44004033871182824,-6239.756459397061,-9276.3081879543,-1345.0572472682084,36.97,29.07
0.14,84102,126394,86,0.4480410721429524,-5965.177096553378,-8865.314671922695,-1039.2337668212563,36.97,29.07
0.14250000000000002,84094,126397,20,0.45604180557407653,-5694.412314760259,-8461.555758093284,-720.5266243542839,36.97,29.07
0.145,84090,126395,253,0.4640425390052007,-5427.6893460437095,-8063.412935089158,-399.3614608111975,36.97,29.07
0.1475,84074,126386,4095,0.4720432724363248,-5165.565640344675,-7670.002540892712,-49.61640633272732,36.97,29.07
0.15,84079,126405,4095,0.480044005867449,-4908.631432239921,-7281.376115731777,268.77887562260264,36.97,29.07
0.1525,84086,126379,4095,0.4880447392985731,-4657.062732007606,-6898.0986977207485,520.9058230824483,36.97,29.07
0.155,84080,126389,1688,0.4960454727296973,-4410.555551806883,-6520.843811041654,794.0440998775096,36.97,29.07
0.1575,84079,126419,268,0.5040462061608214,-4168.782532753088,-6150.366725926788,1118.3664911950632,36.97,29.07
