Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,104625,117689,682,0.0,-37.79389075707248,-90.26799306658258,5.4794456241441445,24.92,24.52
0.0025,104667,117689,1608,0.00800073343112415,-41.03244302141142,-154.0998680932138,-57.29765319314298,24.92,24.52
0.005,104578,117681,2265,0.0160014668622483,-43.908681133085,-206.041335278668,-105.70513607977674,24.92,24.52
0.0075,104628,117683,1983,0.02400220029337245,-46.422605092093214,-246.0923946229451,-139.7430030357571,24.92,24.52
0.01,104642,117675,990,0.0320029337244966,-48.57421489843607,-274.25304612604526,-159.41125406108418,24.92,24.52
0.0125,104630,117655,196,0.040003667155620745,-50.3635105521137,-290.523289787969,-164.70988915575847,24.92,24.52
0.015,104600,117666,55,0.0480044005867449,-47.294652210716535,-275.06691653113916,-118.82994276174641,24.92,24.52
0.0175,104626,117663,35,0.05600513401786905,-46.7353525348519,-257.66579957326445,-89.12769511724747,24.92,24.52
0.02,104607,117651,723,0.0640058674489932,-49.72730702575224,-244.93760549722813,-73.06192179926143,24.92,24.52
0.0225,104606,117637,2029,0.07200660088011734,-55.605372176999865,-238.11967686323158,-50.08552626272419,24.92,24.52
0.025,104571,117636,2283,0.08000733431124149,-62.704955878619884,-235.5683009339864,-23.228320854682764,24.92,24.52
0.0275,104595,117630,1764,0.08800806774236565,-69.0502087031021,-234.86509359500343,-9.31797741993012,24.92,24.52
0.03,104581,117628,1070,0.0960088011734898,-72.92500655206501,-233.93605290100896,-5.171902669660276,24.92,24.52
0.0325,104587,117635,213,0.10400953460461394,-73.24412450860481,-231.40371944628924,4.019621932477376,24.92,24.52
0.035,104573,117626,60,0.1120102680357381,-69.64441959017847,-226.53372732154807,22.95966528925779,24.92,24.52
0.0375,104622,117631,41,0.12001100146686225,-62.47130392291342,-219.13208360362285,42.679405247737364,24.92,24.52
0.04,104607,117617,720,0.1280117348979864,-52.70495113137717,-209.48834500862387,56.15895814237988,24.92,24.52
0.0425,104566,117610,2068,0.13601246832911054,-41.79376599448726,-198.28993593684515,66.04066398707563,24.92,24.52
0.045,104536,117613,2390,0.1440132017602347,-31.399989096221496,-186.4781862834899,86.84792688574589,24.92,24.52
0.0475,104588,117638,1782,0.15201393519135883,-23.05175388343212,-175.04943862479934,131.07591072371696,24.92,24.52
0.05,104546,117619,1011,0.16001466862248298,-17.780121644791336,-164.8166335529624,176.71281321808777,24.92,24.52
0.0525,104580,117614,186,0.16801540205360715,-15.878820806420734,-156.23547476273518,195.5728279908682,24.92,24.52
0.055,104593,117599,57,0.1760161354847313,-16.842749184008767,-149.36048656303697,199.42506602511617,24.92,24.52
0.0575,104585,117608,122,0.18401686891585545,-19.408199104824085,-143.87148507074764,206.36873830248817,24.92,24.52
0.06,104572,117614,996,0.1920176023469796,-21.833735729030142,-139.15834643145354,200.62783732267377,24.92,24.52
0.0625,104584,117620,2238,0.20001833577810374,-22.567666861399246,-134.52971863585014,166.04662780310736,24.92,24.52
0.065,104587,117609,2422,0.20801906920922789,-20.943772071860995,-129.49805959600377,118.73532842393678,24.92,24.52
0.0675,104560,117608,1826,0.21601980264035203,-17.40528155807768,-123.93698781836461,75.65726967394775,24.92,24.52
0.07,104565,117608,1119,0.2240205360714762,-13.05768023995134,-117.95737796439892,39.254023668162375,24.92,24.52
0.0725,104589,117599,256,0.23202126950260035,-8.938018723030131,-111.63594114401704,10.171297008518598,24.92,24.52
0.075,104604,117602,76,0.2400220029337245,-5.624740876272417,-104.89464369954791,-21.020864927780725,24.92,24.52
0.0775,104600,117624,128,0.24802273636484864,-3.213314296878741,-97.59205771859402,-56.61158499317482,24.92,24.52
0.08,104604,117617,961,0.2560234697959728,-1.30268250470865,-89.64744119825536,-81.32856056996704,24.92,24.52
0.0825,104570,117595,2286,0.26402420322709697,1.0562056568932894,-81.0979384783329,-97.50157179896615,24.92,24.52
0.085,104602,117616,2529,0.2720249366582211,5.038533851466935,-72.14963664829331,-113.6710660682676,24.92,24.52
0.08750000000000001,104571,117619,1877,0.28002567008934526,11.224255216032649,-63.27811082239731,-114.89111756209769,24.92,24.52
0.09,104613,117616,1166,0.2880264035204694,18.996234438986306,-55.29219621853973,-118.91644378358822,24.92,24.52
0.0925,104607,117609,266,0.29602713695159355,26.813525143243595,-49.20334026528233,-180.4572286654985,24.92,24.52
0.095,104613,117610,78,0.30402787038271767,33.08339776605883,-45.90109737083,-242.88159280070187,24.92,24.52
0.0975,104593,117607,111,0.31202860381384184,36.69624313513107,-45.90675936622781,-141.46088513255037,24.92,24.52
0.1,104596,117624,977,0.32002933724496596,36.90477610108061,-49.3987398318653,147.25941380003454,24.92,24.52
0.10250000000000001,104614,117618,2338,0.32803007067609014,33.17941484035157,-56.32487616943352,448.78834400504417,24.92,24.52
0.105,104570,117610,2634,0.3360308041072143,25.314546680908453,-66.39372499648076,620.0976806622598,24.92,24.52
0.1075,104597,117615,2004,0.34403153753833843,13.580405014312024,-79.00808734018794,663.8535987205898,24.92,24.52
0.11,104592,117610,1162,0.3520322709694626,-1.2537976123052408,-93.2755496129368,630.339851339894,24.92,24.52
0.1125,104611,117617,285,0.3600330044005867,-18.093698281893005,-108.1187820829739,522.1480912136775,24.92,24.52
0.115,104581,117612,85,0.3680337378317109,-35.66488834005977,-122.43806942272577,301.4299777355147,24.92,24.52
0.11750000000000001,104598,117593,171,0.376034471262835,-52.5075689148311,-135.26364043024577,-5.6181011102328,24.92,24.52
0.12,104572,117581,1090,0.3840352046939592,-67.02372007126725,-145.86125603701691,-236.64297262997644,24.92,24.52
0.1225,104589,117598,2365,0.39203593812508336,-77.76770492573841,-153.80960821635082,-250.46232677830122,24.92,24.52
0.125,104550,117596,2472,0.4000366715562075,-83.87045262181799,-159.06425397703504,-124.36989497576107,24.92,24.52
