Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,2250,2597,1486,0.0,26838.473695258588,17117.029043355767,984.2831336372512,26.17,27.7
0.0025,2199,2564,1681,0.00800073343112415,39964.7314132936,33875.07544985747,878.3952850823184,26.17,27.7
0.005,2136,2538,2605,0.0160014668622483,50897.91581436196,47764.668492684184,784.0029814008781,26.17,27.7
0.0075,2135,2505,1827,0.02400220029337245,59638.02689846364,58785.808171835924,701.1062225929303,26.17,27.7
0.01,2045,2446,853,0.0320029337244966,66185.06466559868,66938.49448731268,629.705008658475,26.17,27.7
0.0125,1997,2429,328,0.040003667155620745,70539.02911576722,72222.72743911465,569.7993395975128,26.17,27.7
0.015,2008,2404,952,0.0480044005867449,69682.64204085432,70615.88693649118,556.9797262413965,26.17,27.7
0.0175,2018,2391,1884,0.05600513401786905,68071.85706248827,68061.72935098779,503.415181820718,26.17,27.7
0.02,1948,2341,3116,0.0640058674489932,66765.56972115126,65968.12879390526,438.627577966093,26.17,27.7
0.0225,1910,2309,2267,0.07200660088011734,66055.15453883784,64720.600039085155,408.4448018423046,26.17,27.7
0.025,1927,2307,1624,0.08000733431124149,65825.70947593058,64164.213107616,304.903084619442,26.17,27.7
0.0275,1906,2269,1584,0.08800806774236565,65854.07093829656,63999.998426011945,112.74611326943094,26.17,27.7
0.03,1866,2244,1576,0.0960088011734898,65956.92713889472,63981.18287278118,-1.94486030422794,26.17,27.7
0.0325,1822,2227,1229,0.10400953460461394,66032.48866759785,63968.61288356301,-48.22219460312283,26.17,27.7
0.035,1878,2241,922,0.1120102680357381,66046.41811966206,63913.06059552358,-174.24082566607336,26.17,27.7
0.0375,1926,2233,650,0.12001100146686225,66002.05473210575,63816.80056206204,-328.22660708908165,26.17,27.7
0.04,1863,2205,725,0.1280117348979864,65915.5839992685,63700.869750061436,-406.785413558929,26.17,27.7
0.0425,1771,2195,628,0.13601246832911054,65802.30234269281,63586.01462565475,-478.8498805791121,26.17,27.7
0.045,1916,2223,512,0.1440132017602347,65671.68323843586,63485.43178998241,-595.7074250294822,26.17,27.7
