Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,139497,170433,1386,0.0,-973.8393748716672,-3785.8300409340695,-31.592115012934737,24.1,28.8
0.0025,135106,170592,1310,0.00800073343112415,-1240.8122842599719,-4235.597064720941,-28.142437689170574,24.1,28.8
0.005,137232,170742,1194,0.0160014668622483,-1534.177899381789,-4751.89931844172,-26.114414857779913,24.1,28.8
0.0075,126546,170832,1076,0.02400220029337245,-1853.936220237119,-5334.7368020964095,-25.508046518762757,24.1,28.8
0.01,132373,170960,1075,0.0320029337244966,-2200.0872468259618,-5984.109515685006,-26.323332672119108,24.1,28.8
0.0125,129986,171071,1176,0.040003667155620745,-2572.630979148322,-6700.0174592075255,-28.560273317849017,24.1,28.8
0.015,134708,171202,1292,0.0480044005867449,-3492.152155869036,-7700.197606749148,-34.53540500427045,24.1,28.8
0.0175,131312,171298,1444,0.05600513401786905,-4139.360620886495,-8697.97476342221,-47.47064116106884,24.1,28.8
0.02,133514,171444,1504,0.0640058674489932,-4352.52398924643,-9574.381659015165,-51.57624515130573,24.1,28.8
0.0225,128435,165777,1460,0.07200660088011734,-4161.638342804089,-10241.679827937196,-44.16458343944148,24.1,28.8
0.025,132803,165955,1221,0.08000733431124149,-3744.443130479817,-10677.104921212582,-35.26365986647251,24.1,28.8
0.0275,132285,166114,1079,0.08800806774236565,-3306.173677818201,-10903.50501830654,-28.26781376346782,24.1,28.8
0.03,136607,172056,1042,0.0960088011734898,-2973.3925881092473,-10954.236167447507,-22.007812790510535,24.1,28.8
0.0325,134156,172225,1137,0.10400953460461394,-2774.9332476544087,-10862.177229221617,-14.59133662871326,24.1,28.8
0.035,136517,172421,1273,0.1120102680357381,-2679.5739581432604,-10662.419534521945,-5.865222772051369,23.97,28.79
0.0375,137812,172620,1365,0.12001100146686225,-2635.165535338162,-10392.558544620388,0.04534897187236808,23.97,28.79
0.04,136335,172832,1456,0.1280117348979864,-2604.763380306329,-10089.828544101227,1.7754685932227066,23.97,28.79
