Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,830,758,15,0.0,352.642799745219,-1765.6688780311524,-232.1621070685101,23.75,25.58
0.0025,849,765,3518,0.00800073343112415,462.89187219723885,-1543.265118217321,-228.86187962874675,23.75,25.58
0.005,814,761,4095,0.0160014668622483,580.6541589051482,-1309.4209048520197,-228.58493868309756,23.75,25.58
0.0075,794,756,4095,0.02400220029337245,705.929659868947,-1064.1362379352486,-231.33128423156253,23.75,25.58
0.01,797,760,3436,0.0320029337244966,838.7183750886354,-807.4111174670079,-237.10091627414167,23.75,25.58
0.0125,799,761,530,0.040003667155620745,979.0203045642153,-539.2455434472982,-245.8938348108353,23.75,25.58
0.015,811,764,84,0.0480044005867449,1129.0214483162727,-258.8849404110033,-329.6840206318999,23.75,25.58
0.0175,787,763,34,0.05600513401786905,1285.8657992326305,32.87219436146852,-318.3886055451526,23.75,25.58
0.02,819,734,577,0.0640058674489932,1448.3799283793942,335.4053587644817,-284.44702238293024,23.75,25.58
0.0225,808,739,3482,0.07200660088011734,1615.6264185476539,648.0983704260169,-280.4075425882587,23.75,25.58
0.025,785,740,4095,0.08000733431124149,1786.9459548904017,970.3985131376221,-280.08603918672054,23.75,25.58
0.0275,781,734,4095,0.08800806774236565,1962.0206835437862,1301.879084893312,-266.9057238916162,23.75,25.58
0.03,806,737,1854,0.0960088011734898,2140.8949075859327,1642.3038895431723,-249.15297430393088,23.75,25.58
0.0325,818,748,542,0.10400953460461394,2324.022411970319,1991.672391718411,-235.7289345220072,23.75,25.58
0.035,796,740,88,0.1120102680357381,2512.2944812085234,2350.2314602085667,-222.96255465609153,23.75,25.58
0.0375,788,743,30,0.12001100146686225,2706.8286175738785,2718.4005669779594,-213.75740161421072,23.75,25.58
0.04,795,746,602,0.1280117348979864,2908.5663608186414,3096.62588455655,-211.8796037608493,23.75,25.58
0.0425,798,741,3524,0.13601246832911054,3118.0296531988024,3485.2657163949198,-211.3008883874282,23.75,25.58
0.045,808,746,4095,0.1440132017602347,3335.317465932625,3884.540759962877,-212.20666585443598,23.75,25.58
0.0475,775,740,4095,0.15201393519135883,3560.121220092863,4294.484130997633,-212.19153179088235,23.75,25.58
0.05,788,737,1918,0.16001466862248298,3791.7139869870316,4714.8593070298975,-211.69662873087668,23.75,25.58
0.0525,773,714,560,0.16801540205360715,4029.034781212559,5145.14384853953,-210.92006008830347,23.75,25.58
0.055,771,713,93,0.1760161354847313,4270.90736608218,5584.688515446033,-206.9878285047431,23.75,25.58
0.0575,768,695,32,0.18401686891585545,4516.252105709042,6032.927744034978,-205.42966111799547,23.75,25.58
0.06,789,713,516,0.1920176023469796,4764.076203816649,6489.3741635149945,-201.3132746866208,23.75,25.58
0.0625,763,713,3500,0.20001833577810374,5013.338036127888,6953.382597132888,-194.14198492167324,23.75,25.58
0.065,796,712,4095,0.20801906920922789,5262.911256886513,7423.910837759924,-193.01053072026892,23.75,25.58
0.0675,770,702,4095,0.21601980264035203,5511.483733657997,7899.383788708346,-195.46071242215845,23.75,25.58
0.07,775,703,1927,0.2240205360714762,5757.241866049357,8377.689641157553,-196.91818630677153,23.75,25.58
0.0725,755,703,562,0.23202126950260035,5997.788705350045,8856.429003813359,-196.16750628442753,23.75,25.58
0.075,755,698,89,0.2400220029337245,6230.658318600716,9333.410823617567,-199.39690246201747,23.75,25.58
0.0775,764,692,32,0.24802273636484864,6453.9690521966295,9807.206422627012,-196.4984980475729,23.75,25.58
0.08,760,697,376,0.2560234697959728,6666.872689763224,10277.625010297797,-184.14057334409395,23.75,25.58
0.0825,748,683,3414,0.26402420322709697,6870.083554479185,10745.96328775042,-202.31883211596664,23.75,25.58
0.085,731,670,4095,0.2720249366582211,7066.177113930877,11214.728684243135,-231.74401425510197,23.75,25.58
0.08750000000000001,749,650,4095,0.28002567008934526,7258.993355792076,11686.802232025984,-204.13680789327455,23.75,25.58
0.09,762,676,2352,0.2880264035204694,7452.600296021125,12164.566411631451,-148.41379426719777,23.75,25.58
0.0925,752,673,679,0.29602713695159355,7650.502731917295,12649.414281726793,-126.65742696322201,23.75,25.58
0.095,753,681,110,0.30402787038271767,7854.840181610301,13141.616019549736,-118.5981396041322,23.75,25.58
0.0975,758,673,33,0.31202860381384184,8065.704243870565,13640.540104584521,-99.00662996047933,23.75,25.58
0.1,761,680,404,0.32002933724496596,8281.503553485296,14145.136273189579,-85.0171005104231,23.75,25.58
0.10250000000000001,740,679,3452,0.32803007067609014,8500.100213819771,14654.221850025871,-75.73821305754885,23.75,25.58
0.105,754,680,4095,0.3360308041072143,8719.134019710951,15166.264685937374,-77.2311899872284,23.75,25.58
0.1075,759,661,4095,0.34403153753833843,8935.271340843025,15679.005282341705,-111.33153279235697,23.75,25.58
0.11,780,675,2376,0.3520322709694626,9144.038060184885,16189.540778314973,-133.78898064483144,23.75,25.58
0.1125,755,663,690,0.3600330044005867,9341.449442671797,16695.19177942292,-102.49598149668998,23.75,25.58
0.115,756,661,114,0.3680337378317109,9526.626283676615,17194.883578074772,-77.7553868837,23.75,25.58
0.11750000000000001,743,659,36,0.376034471262835,9703.216879969566,17690.216464937832,-95.72569357435245,23.75,25.58
0.12,760,650,438,0.3840352046939592,9878.472579716965,18185.738767837727,-103.20512814853942,23.75,25.58
0.1225,748,655,3498,0.39203593812508336,10061.74477030227,18688.79453449837,-91.03931135077826,23.75,25.58
0.125,766,662,4095,0.4000366715562075,10264.410999848233,19209.115442015765,-95.30419395124132,23.75,25.58
0.1275,755,657,4095,0.40803740498733165,10499.616693355943,19757.575451088698,-99.81441152009822,23.75,25.58
0.13,771,676,2426,0.41603813841845577,10779.01238278417,20343.763745841825,-74.63126780746246,23.75,25.58
0.1325,758,673,701,0.42403887184957995,11107.84172939252,20973.11228804526,-54.859835895164665,23.75,25.58
0.135,793,676,111,0.43203960528070406,11482.816771302796,21645.236182169745,-93.728519921383,23.75,25.58
0.1375,764,677,32,0.44004033871182824,11894.046359209853,22354.995086175804,-156.4794904715863,23.75,25.58
0.14,759,680,424,0.4480410721429524,12328.48912189764,23096.13334540269,-180.08239316227628,23.75,25.58
0.14250000000000002,767,680,3489,0.45604180557407653,12773.455402730202,23865.645316698196,-180.2456111018583,23.75,25.58
0.145,753,651,4095,0.4640425390052007,13219.29276904807,24665.068091790847,-182.70424896135904,23.75,25.58
0.1475,738,662,4095,0.4720432724363248,13658.67722220082,25494.29835829216,-177.7978218905455,23.75,25.58
0.15,752,670,2416,0.480044005867449,14084.134804770401,26342.91753214824,-159.54806126336507,23.75,25.58
0.1525,759,663,696,0.4880447392985731,14489.382900527973,27191.342278980625,-117.62544334162419,23.75,25.58
0.155,745,669,110,0.4960454727296973,14872.64306191082,28020.565197043947,-56.96508761606482,23.75,25.58
0.1575,739,668,36,0.5040462061608214,15236.398156048115,28818.38982783845,-27.5857428853604,23.75,25.58
0.16,753,688,385,0.5120469395919456,15585.123694038364,29579.474860072638,-51.86228557096167,23.75,25.58
0.1625,763,696,3454,0.5200476730230698,15924.263172435272,30304.465062698186,-72.78243297635049,23.75,25.58
0.165,754,689,4095,0.5280484064541939,16260.34482158318,31000.668557475274,-57.36583380571727,23.75,25.58
