Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,129455,172549,1223,0.0,-7789.914224392434,-10930.521626274662,696.1565043422711,23.52,28.63
0.0025,128209,172550,1611,0.00800073343112415,-19048.544445243635,-26508.799508564367,460.27416262761676,23.52,28.63
0.005,126248,172560,1686,0.0160014668622483,-28292.446452155767,-39286.705602747345,262.59490956398844,23.58,28.64
0.0075,123456,172579,1332,0.02400220029337245,-35521.62024512883,-49264.23990882359,103.11874515138607,23.58,28.64
0.01,123583,172578,1091,0.0320029337244966,-40736.06582416283,-56441.402426793116,-18.1543306101903,23.58,28.64
0.0125,128748,172582,742,0.040003667155620745,-43935.78318925787,-60818.19315665607,-101.22431772074134,23.58,28.64
0.015,124139,172592,784,0.0480044005867449,-42330.08417864551,-58468.88734176809,-0.4769480465321685,23.58,28.64
0.0175,127382,172607,1052,0.05600513401786905,-40055.43866656294,-55196.60727200557,-7.921126618029028,23.58,28.64
0.02,123739,172631,1278,0.0640058674489932,-38075.241186254,-52372.10416946237,-39.1176856971785,23.58,28.64
0.0225,129082,172642,1856,0.07200660088011734,-36640.806045216574,-50367.52086495687,-24.619690215428975,23.58,28.64
0.025,124937,172662,1884,0.08000733431124149,-35612.07554229602,-49028.678569484975,13.268640470978243,23.58,28.64
0.0275,131198,172689,1252,0.08800806774236565,-34723.62520059574,-48062.522007877196,47.949694349798456,23.58,28.64
0.03,129607,172713,862,0.0960088011734898,-33743.65351660795,-47228.00876880629,87.12658737529125,23.58,28.64
0.0325,125605,172726,852,0.10400953460461394,-32566.12771107203,-46389.30227952314,139.92117596364284,23.58,28.64
0.035,128244,172739,997,0.1120102680357381,-31245.60487574031,-45498.12310860606,165.79052359533716,23.58,28.64
0.0375,127175,172768,1198,0.12001100146686225,-29959.743795367933,-44556.431952510306,114.94958556746181,23.58,28.64
0.04,129342,172782,1372,0.1280117348979864,-28904.78705447832,-43584.84108948933,36.30764305269634,23.58,28.64
0.0425,127742,172799,1752,0.13601246832911054,-28191.568675581817,-42604.27346802602,15.81128241115584,23.58,28.64
0.045,127805,172816,1730,0.1440132017602347,-27813.09570253174,-41628.87074239057,36.38310038935892,23.58,28.64
0.0475,128509,172852,1286,0.15201393519135883,-27674.41956411476,-40665.52645794903,32.88748115396319,23.58,28.64
0.05,126420,172868,943,0.16001466862248298,-27636.199662488594,-39716.03665755203,1.7447211683716937,23.58,28.64
0.0525,125285,172875,750,0.16801540205360715,-27554.65451811353,-38779.57870434472,-31.607017506908587,23.58,28.64
0.055,125648,172884,875,0.1760161354847313,-27317.804951635262,-37854.503077807276,-58.36734509232155,23.58,28.64
0.0575,126208,172909,1154,0.18401686891585545,-26875.008126227774,-36939.30468532858,-74.39800471484176,23.58,28.64
0.06,125196,172930,1373,0.1920176023469796,-26255.000540873345,-36033.02437925444,-110.1561026352028,23.58,28.64
0.0625,128929,172931,1835,0.20001833577810374,-25552.46374498165,-35135.283560511496,-225.83124835366135,23.58,28.64
0.065,124152,172946,1946,0.20801906920922789,-24867.67307940507,-34246.06455974592,-377.16007703387265,23.58,28.64
0.0675,127243,172956,1421,0.21601980264035203,-24235.212838451465,-33365.459051492566,-377.30129235231624,23.58,28.64
0.07,127761,172946,933,0.2240205360714762,-23596.330807865314,-32493.57567806958,-112.10468000798593,23.58,28.64
0.0725,127712,172952,637,0.23202126950260035,-22828.257372636304,-31630.528425338736,291.88576337019896,23.58,28.64
0.075,128098,172958,688,0.2400220029337245,-21818.52216213858,-30776.392290711272,610.148078064904,23.58,28.64
0.0775,126282,172961,870,0.24802273636484864,-20549.12803843445,-29931.219370500407,743.429885553686,23.58,28.64
0.08,127553,172971,1042,0.2560234697959728,-19129.1906850649,-29095.145753707515,739.2687508992421,23.58,28.64
0.0825,130468,172972,1535,0.26402420322709697,-17755.989878218996,-28268.460145044544,658.8332708516136,23.58,28.64
0.085,128743,172990,1700,0.2720249366582211,-16641.851683777655,-27451.55681025308,471.29129204226695,23.58,28.64
0.08750000000000001,127835,172966,1541,0.28002567008934526,-15944.259133633244,-26644.827763464997,124.00034037737923,23.58,28.64
0.09,126796,172968,1373,0.2880264035204694,-15716.472247020254,-25848.589344084183,-276.84869034522086,23.58,28.64
0.0925,127378,172979,1116,0.29602713695159355,-15888.459187180793,-25063.117216191837,-488.2340749928412,23.58,28.64
0.095,125308,172983,1085,0.30402787038271767,-16283.283998010606,-24288.719488938357,-415.5602068547481,23.58,28.64
0.0975,125910,172985,1179,0.31202860381384184,-16666.520479049046,-23525.665863156242,-235.90811069797599,23.58,28.64
0.1,130349,172991,1393,0.32002933724496596,-16818.09468917341,-22774.05854148688,-142.4688121543029,23.58,28.64
0.10250000000000001,123732,172983,1915,0.32803007067609014,-16597.263086351057,-22033.872121956083,-128.24875715254365,23.58,28.64
0.105,124227,172999,1904,0.3360308041072143,-15968.411879975754,-21305.10472362476,-102.95681690704241,23.58,28.64
0.1075,124327,172998,1374,0.34403153753833843,-14993.549311703777,-20587.89551721546,-55.034834857355776,23.58,28.64
