Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,67084,91901,4095,0.0,-147.9511745774186,-220.59645991617117,-81.63068842397122,22.64,27.86
0.0025,67167,91912,4095,0.00800073343112415,-310.04303696460534,-441.95709653394687,66.9954329256485,22.64,27.86
0.005,67083,91905,4095,0.0160014668622483,-443.18509157739646,-623.2487077252043,187.3893505115721,22.64,27.86
0.0075,67052,91900,1339,0.02400220029337245,-547.3773384157921,-764.4712934899436,279.5510643337995,22.64,27.86
0.01,66882,91902,220,0.0320029337244966,-622.6197774797922,-865.6248538281648,343.48057439233065,22.64,27.86
0.0125,66983,91916,573,0.040003667155620745,-668.9124087693986,-926.7093887398697,379.17788068716686,22.64,27.86
0.015,67029,91916,4095,0.0480044005867449,-650.5064228085907,-890.8797728570864,395.5781771383532,22.64,27.86
0.0175,66915,91903,4095,0.05600513401786905,-619.3147576673737,-842.23902923593,315.235654329563,22.64,27.86
0.02,67034,91899,4095,0.0640058674489932,-588.9194870948908,-800.7402411504245,223.51392620083436,22.64,27.86
0.0225,67097,91918,4095,0.07200660088011734,-564.5485932934356,-771.9548567723564,193.32331497333672,22.64,27.86
0.025,67052,91899,4095,0.08000733431124149,-546.8598412145836,-753.7280161719364,199.8016306887513,22.64,27.86
0.0275,67091,91902,1450,0.08800806774236565,-534.8098371311787,-741.436825730852,223.8184421158643,22.64,27.86
0.03,66922,91879,232,0.0960088011734898,-526.9107151568339,-730.4850133162563,254.15831843953657,22.64,27.86
0.0325,67108,91894,2616,0.10400953460461394,-521.3952799803515,-717.4681324387554,271.62208496298865,22.64,27.86
0.035,67120,91897,4095,0.1120102680357381,-516.4696627237447,-700.9725974705889,293.4314056560986,22.64,27.86
0.0375,67069,91894,4095,0.12001100146686225,-511.01022137738914,-681.7338617739756,333.7530333041933,22.64,27.86
0.04,67045,91936,4095,0.1280117348979864,-504.4976793287481,-661.8206479266148,345.1753846394544,22.64,27.86
0.0425,67097,91887,4095,0.13601246832911054,-496.06098793882245,-643.4450871309124,298.28227904119643,22.64,27.86
0.045,67010,91918,4095,0.1440132017602347,-484.3904631281238,-628.177680339975,240.41012082583364,22.64,27.86
0.0475,67089,91916,743,0.15201393519135883,-469.0670201424492,-616.6843121998295,197.38530424393758,22.64,27.86
0.05,66954,91873,221,0.16001466862248298,-451.432109684701,-608.7593772251704,150.8189774140768,22.64,27.86
0.0525,67161,91883,2586,0.16801540205360715,-433.9155143620069,-603.4680298115336,102.3458187611692,22.64,27.86
0.055,67049,91886,4095,0.1760161354847313,-418.8332491847656,-599.2860343318182,63.86148645781344,22.64,27.86
0.0575,67031,91901,4095,0.18401686891585545,-407.7273673476842,-594.373444528416,46.31722771244836,22.64,27.86
0.06,67093,91853,4095,0.1920176023469796,-401.2381683618254,-586.9848254494125,53.64361653627381,22.64,27.86
0.0625,67141,91849,4095,0.20001833577810374,-398.5905841564224,-575.7045120709103,66.80020173722431,22.64,27.86
0.065,67027,91846,2465,0.20801906920922789,-396.83170955016686,-559.5362880653727,66.90004350209762,22.64,27.86
0.0675,66940,91873,390,0.21601980264035203,-391.6903316865721,-538.2022145075765,61.40501587348649,22.64,27.86
0.07,66967,91851,118,0.2240205360714762,-380.26037652704906,-512.6302167036454,62.714062726884464,22.64,27.86
