Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,95311,122453,275,0.0,-758.8206094573642,-106.83785505059518,36.710440122237785,28.07,26.95
0.0025,95326,122460,1182,0.00800073343112415,-989.0962136209079,-375.8695765085255,37.71320741040939,28.07,26.95
0.005,95282,122469,1832,0.0160014668622483,-1174.4530054916968,-597.9063657140998,38.7634879115404,28.07,26.95
0.0075,95319,122470,2234,0.02400220029337245,-1314.890985069731,-772.9482226673181,39.86128162563082,28.07,26.95
0.01,95282,122473,2106,0.0320029337244966,-1410.4101523550103,-900.9951473681803,41.00658855268063,28.07,26.95
0.0125,95320,122465,1405,0.040003667155620745,-1461.0105073475386,-982.0471398166889,42.19940869269,28.07,26.95
0.015,95290,122463,915,0.0480044005867449,-1402.0071603100996,-948.6919201540039,59.89748260342422,28.07,26.95
0.0175,95329,122478,202,0.05600513401786905,-1329.3814688058033,-901.1011550434268,74.49684867095415,28.07,26.95
0.02,95305,122488,128,0.0640058674489932,-1265.2879747648983,-862.2717858760118,62.248794653375754,28.07,26.95
0.0225,95311,122482,1094,0.07200660088011734,-1215.1335630859126,-837.611364963172,29.955038949096686,28.07,26.95
0.025,95283,122468,1888,0.08000733431124149,-1175.665902195958,-823.39361243154,-3.5730485444093887,28.07,26.95
0.0275,95297,122457,2349,0.08800806774236565,-1141.5728328331313,-813.7995032546133,-39.37133238929627,28.07,26.95
0.03,95304,122471,2202,0.0960088011734898,-1108.7342780032066,-804.4182727110143,-72.00582847706013,28.07,26.95
0.0325,95291,122459,1453,0.10400953460461394,-1075.0711601510607,-793.206454261443,-92.42148958535319,28.07,26.95
0.035,95310,122472,989,0.1120102680357381,-1040.0412925303424,-780.0779105758081,-100.24480172601562,28.07,26.95
0.0375,95325,122477,237,0.12001100146686225,-1003.8703398953396,-766.0226327969041,-95.54912560359179,28.07,26.95
0.04,95309,122465,212,0.1280117348979864,-967.1264754071126,-752.2233182902453,-84.32857330148269,28.07,26.95
0.0425,95316,122475,1112,0.13601246832911054,-930.5366552897538,-739.3680182814275,-94.63274802933898,28.07,26.95
0.045,95305,122472,1820,0.1440132017602347,-894.7419980063999,-727.343621786231,-144.3785822882296,28.07,26.95
0.0475,95314,122464,2384,0.15201393519135883,-860.0267258317871,-715.398852874238,-168.75784034208618,28.07,26.95
0.05,95299,122468,2301,0.16001466862248298,-826.2136208997275,-702.5983863490281,-66.18358074630557,28.07,26.95
0.0525,95315,122464,1508,0.16801540205360715,-792.7890168824665,-688.28486752459,176.46062469279897,28.07,26.95
0.055,95325,122462,986,0.1760161354847313,-759.2140612262176,-672.3054041049743,470.99168144991626,28.07,26.95
0.0575,95327,122474,290,0.18401686891585545,-725.1516702972178,-654.9337769846327,698.4215431783916,28.07,26.95
0.06,95321,122469,312,0.1920176023469796,-690.4278877442846,-636.6427808064188,784.9932144098033,28.07,26.95
0.0625,95352,122474,1202,0.20001833577810374,-655.0054440823429,-617.8878307648927,738.3670715178108,28.07,26.95
0.065,95312,122487,1904,0.20801906920922789,-619.1501810747607,-598.9284789579292,588.1577684845677,28.07,26.95
0.0675,95338,122485,2416,0.21601980264035203,-583.5181895380506,-579.7110835077381,333.63379194323795,28.07,26.95
0.07,95346,122477,2350,0.2240205360714762,-548.9340715553561,-559.9326878161422,14.829953175176499,28.07,26.95
0.0725,95367,122481,1531,0.23202126950260035,-516.0936248647814,-539.3060573576778,-240.91403282736297,28.07,26.95
0.075,95331,122483,885,0.2400220029337245,-485.45457202339844,-517.9002664076728,-334.6102222617368,28.07,26.95
0.0775,95341,122488,226,0.24802273636484864,-457.22545202683415,-496.3359923007687,-290.7404952762781,28.07,26.95
0.08,95346,122506,220,0.2560234697959728,-431.3666926696617,-475.5403778578443,-202.54718239343543,28.07,26.95
0.0825,95338,122504,1059,0.26402420322709697,-407.58287092127915,-456.24397719597584,-144.512775787831,28.07,26.95
0.085,95354,122502,1785,0.2720249366582211,-385.3460827996465,-438.7463187841351,-128.7082059186314,28.07,26.95
0.08750000000000001,95330,122500,2292,0.28002567008934526,-364.12353347641306,-422.97012926035245,-121.12533592120951,28.07,26.95
0.09,95360,122500,2138,0.2880264035204694,-343.69220695358035,-408.567326448431,-97.59593212637222,28.07,26.95
0.0925,95338,122491,1346,0.29602713695159355,-324.1742420577991,-395.0744107292635,-63.91879318555559,28.07,26.95
0.095,95354,122506,844,0.30402787038271767,-305.761785010553,-382.13495608441315,-31.23397765898615,28.07,26.95
0.0975,95361,122487,180,0.31202860381384184,-288.44110084953826,-369.6602922383118,2.695664402285068,28.07,26.95
0.1,95355,122488,144,0.32002933724496596,-271.8809266719861,-357.83469609372446,43.87173494515215,28.07,26.95
0.10250000000000001,95334,122488,1076,0.32803007067609014,-255.46333378466733,-346.9594479560565,84.7858469291159,28.07,26.95
0.105,95355,122486,1791,0.3360308041072143,-238.45130427944855,-337.1822415834314,111.03191773527362,28.07,26.95
0.1075,95326,122480,2306,0.34403153753833843,-220.22251160537922,-328.3723457349854,127.38384162212375,28.07,26.95
