Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,108243,118812,946,0.0,-323.83154521027006,-785.0083245711202,-272.5557329398638,25.92,24.92
0.0025,108263,118787,732,0.00800073343112415,-693.5566602206122,-1765.101614539603,-233.9078829647727,25.92,24.92
0.005,108254,118777,646,0.0160014668622483,-996.0214518437077,-2566.528552413994,-199.66846536552686,25.92,24.92
0.0075,108227,118779,892,0.02400220029337245,-1231.2259200795565,-3189.2891381942936,-169.83748014212625,25.92,24.92
0.01,108235,118791,1221,0.0320029337244966,-1399.1700649281584,-3633.3833718805013,-144.41492729457093,25.92,24.92
0.0125,108265,118756,1453,0.040003667155620745,-1499.8538863895178,-3898.8112534726306,-123.400806822861,25.92,24.92
0.015,108245,118765,1700,0.0480044005867449,-1440.5022353096156,-3731.915390293366,-146.15896370696476,25.92,24.92
0.0175,108237,118755,1384,0.05600513401786905,-1358.0001864537421,-3507.783441382355,-139.76346270077744,25.92,24.92
0.02,108232,118749,879,0.0640058674489932,-1284.8102651978227,-3314.731891507625,-108.17618164247651,25.92,24.92
0.0225,108225,118734,725,0.07200660088011734,-1229.9666621428792,-3176.491804377481,-68.10242315982511,25.92,24.92
0.025,108254,118725,735,0.08000733431124149,-1190.5696042545078,-3082.902353729729,-38.835100843636326,25.92,24.92
0.0275,108235,118717,902,0.08800806774236565,-1160.978384725379,-3015.2555167046376,-26.34477157467471,25.92,24.92
0.03,108238,118713,1136,0.0960088011734898,-1136.8637953171235,-2958.756634618934,-17.140615524624902,25.92,24.92
0.0325,108219,118707,1404,0.10400953460461394,-1115.9463635300426,-2905.6208396808725,-6.135273810367778,25.92,24.92
0.035,108259,118692,1670,0.1120102680357381,-1097.3772515352719,-2853.3097046778694,-0.8345100582688456,25.92,24.92
0.0375,108204,118668,1493,0.12001100146686225,-1080.930981190041,-2801.790670662621,0.9018349594680295,25.92,24.92
0.04,108228,118660,839,0.1280117348979864,-1066.360545353738,-2751.5519631487077,2.575461809702715,25.92,24.92
0.0425,108214,118669,661,0.13601246832911054,-1052.9225306183505,-2702.5299080569575,4.9912854378840805,25.92,24.92
0.045,108249,118660,674,0.1440132017602347,-1039.2508532209174,-2653.8462180508454,12.885234365009902,25.92,24.92
0.0475,108211,118654,963,0.15201393519135883,-1023.8213119886238,-2604.1516126335164,18.127258198320632,25.92,24.92
0.05,108236,118652,1172,0.16001466862248298,-1005.6399926761092,-2552.100555974684,7.02863136940928,25.92,24.92
0.0525,108195,118647,1394,0.16801540205360715,-984.4450573746509,-2496.6722058991913,-9.958665886417526,25.92,24.92
0.055,108230,118636,1560,0.1760161354847313,-960.4517109637145,-2437.3119041633427,-14.660210550023805,25.92,24.92
0.0575,108223,118631,1355,0.18401686891585545,-934.1807249216738,-2373.8383540168443,-11.112122302679492,25.92,24.92
0.06,108200,118609,924,0.1920176023469796,-906.4259787360779,-2306.342880095081,-10.027731356361722,25.92,24.92
0.0625,108212,118625,742,0.20001833577810374,-878.1498910427422,-2235.4586238600045,-11.94707380415893,25.92,24.92
0.065,108215,118614,703,0.20801906920922789,-850.2555748141745,-2162.6681789900704,-15.504981868415218,25.92,24.92
0.0675,108211,118605,830,0.21601980264035203,-823.3169666109613,-2090.168735130143,-18.9429837426392,25.92,24.92
0.07,108168,118596,1186,0.2240205360714762,-797.4815561217395,-2020.4882374814943,-20.843277166320828,25.92,24.92
0.0725,108213,118593,1598,0.23202126950260035,-772.6687700711407,-1956.069440928488,-20.67689163745053,25.92,24.92
0.075,108166,118589,1824,0.2400220029337245,-748.9130483208082,-1898.7561430693206,-15.46821808381787,25.92,24.92
0.0775,108179,118579,1634,0.24802273636484864,-726.5344366538252,-1849.3412589017062,-8.521131943632117,25.92,24.92
0.08,108176,118579,1051,0.2560234697959728,-705.980245992424,-1807.4684126168102,-6.856810654934626,25.92,24.92
0.0825,108171,118584,778,0.26402420322709697,-687.5444502647676,-1771.859466949465,-7.080534800902203,25.92,24.92
