Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,92300,104228,707,0.0,-19.846361580966303,599.8272768635625,-270.64188902181985,29.85,27.73
0.0025,92148,104241,2252,0.00800073343112415,151.71691348056567,1530.697702167086,-225.17613256205874,29.85,27.73
0.005,92264,104227,2517,0.0160014668622483,290.61191932127053,2292.1949746244595,-183.40322767455933,29.85,27.73
0.0075,92090,104226,1633,0.02400220029337245,396.8386559411483,2884.319094235684,-145.32317435932163,29.85,27.73
0.01,92180,104225,664,0.0320029337244966,470.39712334019896,3307.070061000759,-110.93597261634565,29.85,27.73
0.0125,92072,104221,97,0.040003667155620745,511.28732151842394,3560.4478749196946,-80.24162244563144,29.85,27.73
0.015,92154,104220,32,0.0480044005867449,473.1131690174742,3407.3064307731775,-70.35586406024223,29.85,27.73
0.0175,92194,104217,68,0.05600513401786905,424.69136744185727,3197.347568762075,-40.08023930545252,29.85,27.73
0.02,92057,104210,1064,0.0640058674489932,383.7739378578084,3014.4641672399794,-13.1278231438881,29.85,27.73
0.0225,91939,104203,2592,0.07200660088011734,354.60909493806025,2883.054996480652,4.04025997939064,29.85,27.73
0.025,91893,104201,2540,0.08000733431124149,332.2434596008713,2795.1082204643403,26.428747704179543,29.85,27.73
0.0275,92089,104173,1724,0.08800806774236565,309.0808370743687,2732.7256062591696,58.10040078347947,29.85,27.73
0.03,92051,104182,385,0.0960088011734898,279.5843157954418,2680.0095233272914,86.04222576302999,29.85,27.73
0.0325,91911,104187,112,0.10400953460461394,242.1044388732046,2627.236227485286,104.37999590594214,29.85,27.73
0.035,92123,104188,22,0.1120102680357381,199.204615403763,2570.3889457973937,127.3911609572944,29.85,27.73
0.0375,92207,104196,101,0.12001100146686225,157.00821222044632,2509.053439362797,163.4485670819737,29.85,27.73
0.04,92185,104187,1808,0.1280117348979864,123.02050401158246,2444.6136995049574,208.63342341960782,29.85,27.73
0.0425,91861,104209,2600,0.13601246832911054,103.10798477488973,2379.235245050164,251.40102714022765,29.85,27.73
0.045,92192,104215,2441,0.1440132017602347,99.67052598999348,2315.2896185800582,283.47724739386496,29.85,27.73
0.0475,92132,104226,1718,0.15201393519135883,111.77470392749217,2254.814216340381,306.8003380435386,29.85,27.73
0.05,92094,104246,441,0.16001466862248298,136.24945895551255,2198.957236743586,328.4538657305436,29.85,27.73
0.0525,92007,104258,125,0.16801540205360715,168.62363826969403,2147.7643035132837,362.1016873789222,29.85,27.73
0.055,92126,104233,26,0.1760161354847313,203.8202657728027,2100.431371528667,391.3687662062091,29.85,27.73
0.0575,92251,104243,155,0.18401686891585545,237.26503231263337,2055.670955186396,386.4411602538545,29.85,27.73
0.06,92162,104241,1940,0.1920176023469796,265.46764861117435,2011.9754776630227,371.58591799171415,29.85,27.73
0.0625,91926,104236,2722,0.20001833577810374,285.0869945502579,1967.9142754974487,371.9902865771613,29.85,27.73
0.065,92239,104254,2616,0.20801906920922789,292.6957408555354,1922.4934954686264,352.7618795885529,29.85,27.73
0.0675,92193,104248,1785,0.21601980264035203,286.85083427633424,1875.401484044392,275.17182409498156,29.85,27.73
0.07,92236,104252,484,0.2240205360714762,270.07600617453573,1827.0781882900947,146.35319003762095,29.85,27.73
0.0725,92073,104256,138,0.23202126950260035,248.35018969099556,1778.622916450854,3.7920336004991047,29.85,27.73
0.075,92215,104255,26,0.2400220029337245,229.3932920228807,1731.4876677563154,-111.74186871736296,29.85,27.73
0.0775,92203,104254,163,0.24802273636484864,221.53869318913132,1687.03122130293,-188.40556613360906,29.85,27.73
0.08,92219,104263,2050,0.2560234697959728,231.7442556214579,1646.0980933542508,-253.25656598383995,29.85,27.73
