Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,67846,92553,231,0.0,80.77616317303172,-78.04286751655745,-139.37896771725568,31.35,27.54
0.0025,67862,92546,39,0.00800073343112415,126.73753100462667,-140.3567315221129,-31.874913445594643,31.35,27.54
0.005,67874,92571,16,0.0160014668622483,162.7357210807741,-191.48892622073203,49.784744509640205,31.35,27.54
0.0075,67876,92572,3326,0.02400220029337245,188.77073340147408,-231.43945161241487,105.60000614844887,31.35,27.54
0.01,67890,92576,4095,0.0320029337244966,204.8425679667265,-260.20830769716133,135.57087147083135,31.35,27.54
0.0125,67873,92556,4095,0.040003667155620745,210.95122477653194,-277.7954944749723,139.69734047678818,31.35,27.54
0.015,67885,92557,4095,0.0480044005867449,193.10352876642133,-268.3198593471027,41.15696363982981,31.35,27.54
0.0175,67893,92561,771,0.05600513401786905,172.03794948438517,-255.19976506775077,11.32980564209574,31.35,27.54
0.02,67897,92572,230,0.0640058674489932,152.52908119726476,-243.94198258312096,-14.041550832021512,31.35,27.54
0.0225,67898,92570,44,0.07200660088011734,135.80764222883656,-236.11823887451595,-69.45906901917357,31.35,27.54
0.025,67894,92568,22,0.08000733431124149,121.21620963282321,-231.198205888209,-114.94840572547389,31.35,27.54
0.0275,67896,92555,3358,0.08800806774236565,107.56062954853579,-228.03001654005487,-145.13040113310115,31.35,27.54
0.03,67892,92569,4095,0.0960088011734898,93.91030871733602,-225.65278582115755,-159.0710766118225,31.35,27.54
0.0325,67928,92567,4095,0.10400953460461394,79.93242122170214,-223.60505096350602,-149.27578743947163,31.35,27.54
0.035,67899,92572,4095,0.1120102680357381,65.82174861175912,-221.78018387119272,-135.73236199253174,31.35,27.54
0.0375,67905,92572,748,0.12001100146686225,52.05359311566271,-220.09444932504294,-134.6188250382139,31.35,27.54
0.04,67907,92561,221,0.1280117348979864,39.133796650628824,-218.36612079923168,-139.92024926093006,31.35,27.54
0.0425,67917,92553,41,0.13601246832911054,27.383701519539834,-216.4529389141431,-139.64793962468568,31.35,27.54
0.045,67931,92571,20,0.1440132017602347,16.791810983089615,-214.38187613438666,-139.09889133778972,31.35,27.54
0.0475,67923,92563,3388,0.15201393519135883,6.978310326696419,-212.33232245416698,-142.79626853685983,31.35,27.54
0.05,67923,92547,4095,0.16001466862248298,-2.6817663669192964,-210.51464378974615,-140.28849031206482,31.35,27.54
0.0525,67943,92554,4095,0.16801540205360715,-12.737088798185333,-209.01737831229502,-133.42434316347766,31.35,27.54
0.055,67944,92562,4095,0.1760161354847313,-23.25704366406195,-207.67712876742047,-130.92517640075687,31.35,27.54
0.0575,67942,92569,714,0.18401686891585545,-33.618071913778536,-205.98107344204686,-134.86539102519973,31.35,27.54
0.06,67943,92562,208,0.1920176023469796,-42.597985257225595,-203.04007158541881,-138.53157981145193,31.35,27.54
0.0625,67951,92569,32,0.20001833577810374,-48.69996625921122,-197.7554541789154,-137.31438588040874,31.35,27.54
0.065,67939,92569,6,0.20801906920922789,-50.64982306249492,-189.19478147759648,-137.54821233890723,31.35,27.54
0.0675,67948,92572,3409,0.21601980264035203,-47.974052188614664,-176.94992130344542,-137.72033980279625,31.35,27.54
0.07,67939,92564,4095,0.2240205360714762,-41.39109917869521,-161.29489998877557,-137.20701597170975,31.35,27.54
0.0725,67966,92578,4095,0.23202126950260035,-32.75261011309989,-143.19072039495236,-137.5143177108247,31.35,27.54
0.075,67952,92563,2431,0.2400220029337245,-24.552848602271478,-124.16704743392361,-133.57197088109064,31.35,27.54
0.0775,67959,92572,711,0.24802273636484864,-19.2454113796341,-106.01007333827587,-130.60016915193808,31.35,27.54
0.08,67963,92561,117,0.2560234697959728,-18.581806204276006,-90.26575584046489,-133.82134797958474,31.35,27.54
0.0825,67959,92563,38,0.26402420322709697,-23.17321623043863,-77.77543557065289,-138.83224862574053,31.35,27.54
0.085,67970,92562,13,0.2720249366582211,-32.47930651807057,-68.56414563317296,-138.48088605895708,31.35,27.54
0.08750000000000001,67966,92563,3436,0.28002567008934526,-45.20288244632465,-62.107786938475954,-134.89225308602295,31.35,27.54
0.09,67977,92563,4095,0.2880264035204694,-59.84265056498184,-57.68567023066362,-138.38702546332973,31.35,27.54
0.0925,67982,92555,4095,0.29602713695159355,-75.17201545436284,-54.63870180112058,-137.04942332168588,31.35,27.54
0.095,67987,92572,2402,0.30402787038271767,-90.49527385176174,-52.53070375767297,-123.22967544115465,31.35,27.54
0.0975,67996,92566,702,0.31202860381384184,-105.61606519323269,-51.197117892839785,-125.21638011670828,31.35,27.54
0.1,67999,92557,115,0.32002933724496596,-120.62346682689135,-50.67640438211245,-152.47414290402156,31.35,27.54
0.10250000000000001,67986,92554,39,0.32803007067609014,-135.69244952136967,-51.06458970969865,-169.325652883916,31.35,27.54
0.105,67997,92568,15,0.3360308041072143,-150.9407977172806,-52.3333504389607,-154.14391080171305,31.35,27.54
0.1075,67995,92568,3465,0.34403153753833843,-166.30468239591403,-54.21295201776818,-127.11849986952775,31.35,27.54
0.11,68005,92580,4095,0.3520322709694626,-181.51567863480307,-56.25861628232265,-98.28543275970424,31.35,27.54
0.1125,68005,92569,4095,0.3600330044005867,-196.20131076629448,-58.01384322830723,-55.82459248852913,31.35,27.54
0.115,67999,92565,2416,0.3680337378317109,-209.97309335396562,-59.10099895493643,-8.543102121083844,31.35,27.54
0.11750000000000001,68010,92569,706,0.376034471262835,-222.4936329682057,-59.25337172470121,21.75362219508841,31.35,27.54
0.12,68023,92574,116,0.3840352046939592,-233.61964160704008,-58.352169730806885,29.120169679855223,31.35,27.54
