Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,139270,176321,1484,0.0,-807.7745708846383,-614.5415032227794,110.96744687930125,23.35,27.47
0.0025,143747,176351,1520,0.00800073343112415,-3134.203400855378,-1754.1661298490094,142.10109563443314,23.35,27.47
0.005,139853,176367,1578,0.0160014668622483,-4990.423662499597,-2694.013603919272,164.55172807286286,23.35,27.47
0.0075,136492,176389,1646,0.02400220029337245,-6376.435355817297,-3434.083925433568,178.31934419459037,23.35,27.47
0.01,135594,176434,1650,0.0320029337244966,-7292.238480808475,-3974.377094391897,183.40394399961565,23.35,27.47
0.0125,137987,176449,1667,0.040003667155620745,-7737.833037473152,-4314.893110794271,179.80552748793926,23.35,27.47
0.015,140470,176489,1576,0.0480044005867449,-7360.668407649822,-4187.727969324298,137.4966047007625,23.35,27.47
0.0175,141843,176514,1528,0.05600513401786905,-6575.17573115827,-3984.6999887953707,106.63746050107682,23.35,27.47
0.02,140735,176566,1517,0.0640058674489932,-5654.886930508128,-3803.6617593965057,60.553017898012115,23.35,27.47
0.0225,141704,176612,1560,0.07200660088011734,-4862.410060763891,-3678.0466919891433,7.614819257901573,23.35,27.47
0.025,143251,176652,1668,0.08000733431124149,-4367.056646248329,-3606.2717332892594,19.599033606900804,23.35,27.47
0.0275,147368,176681,1720,0.08800806774236565,-4205.233517330283,-3575.1277850543383,145.421020598268,23.35,27.47
0.03,144919,176723,1688,0.0960088011734898,-4293.735542711744,-3570.483627810034,323.813275892209,23.35,27.47
0.0325,145413,176748,1602,0.10400953460461394,-4478.739485110774,-3579.90271966086,427.40719566539235,23.35,27.47
0.035,142468,176753,1521,0.1120102680357381,-4596.640943974757,-3591.990317962438,393.06429841280635,23.35,27.47
0.0375,145687,176794,1502,0.12001100146686225,-4530.401904083494,-3595.735338543135,258.75853134788764,23.35,27.47
0.04,148018,176796,1453,0.1280117348979864,-4257.613561370132,-3581.096248320207,75.33667414504515,23.35,27.47
0.0425,143607,176843,1438,0.13601246832911054,-3862.1847114064917,-3540.527878521904,-149.0351309945542,23.35,27.47
0.045,142549,176851,1538,0.1440132017602347,-3475.6362101929126,-3470.6422892375936,-396.8516421139362,23.35,27.47
0.0475,143561,176865,1580,0.15201393519135883,-3188.810425941332,-3373.565122030329,-586.5653948477174,23.35,27.47
0.05,147952,176879,1546,0.16001466862248298,-3013.47197754406,-3256.934692700883,-622.1614527719453,23.35,27.47
0.0525,142866,176885,1505,0.16801540205360715,-2901.1087527716095,-3131.548170747051,-498.3674791778203,23.35,27.47
0.055,144958,176885,1394,0.1760161354847313,-2786.083923372612,-3007.867430236258,-318.9543930912474,23.35,27.47
0.0575,141837,176906,1354,0.18401686891585545,-2629.7677185186394,-2893.4113414939975,-189.89921291996734,23.35,27.47
0.06,141348,176920,1362,0.1920176023469796,-2425.9562383523976,-2791.537411337448,-127.27933082057697,23.35,27.47
0.0625,141628,176916,1435,0.20001833577810374,-2181.912735145694,-2701.4727123025605,-94.46709970556725,23.35,27.47
0.065,139933,176915,1501,0.20801906920922789,-1929.6178067045241,-2619.664319150691,-74.84228714805927,23.35,27.47
0.0675,139205,176915,1531,0.21601980264035203,-1730.7779308000831,-2541.906536025763,-68.14855920296708,23.35,27.47
0.07,140921,176910,1562,0.2240205360714762,-1630.9433174881112,-2465.432742248471,-62.88705993128718,23.35,27.47
0.0725,140723,176922,1506,0.23202126950260035,-1615.8378494607678,-2390.4089714155043,-47.814760590448024,23.35,27.47
0.075,138261,176934,1421,0.2400220029337245,-1609.9854923230118,-2319.9112713190852,-27.627528216679206,23.35,27.47
0.0775,144322,176954,1355,0.24802273636484864,-1506.8041555399157,-2258.276265536674,-9.831093969134617,23.35,27.47
0.08,137594,176961,1361,0.2560234697959728,-1242.6729876826314,-2209.3040951616144,9.790363620710465,23.35,27.47
0.0825,143854,176975,1405,0.26402420322709697,-879.7246128711984,-2175.2317525078865,37.16441904422217,23.35,27.47
0.085,138175,176989,1505,0.2720249366582211,-588.4418944204259,-2156.204478374483,65.02762212635045,23.35,27.47
0.08750000000000001,141342,177011,1550,0.28002567008934526,-533.6972678801735,-2150.1386710872134,80.21349452396726,23.35,27.47
0.09,142918,177028,1490,0.2880264035204694,-791.6634789315231,-2153.099939062309,83.32659049792272,23.35,27.47
0.0925,138827,177052,1334,0.29602713695159355,-1343.1364919968605,-2160.095552309799,86.29006670890386,23.35,27.47
0.095,140936,177081,1297,0.30402787038271767,-2094.5650949250835,-2165.999542623138,91.29029463329465,23.35,27.47
0.0975,144072,177100,1260,0.31202860381384184,-2898.9063044298846,-2166.35087099292,91.63384603743813,23.35,27.47
0.1,143159,177134,1355,0.32002933724496596,-3575.1432287419993,-2158.0108720223698,87.40925670213618,23.35,27.47
0.10250000000000001,143962,177154,1535,0.32803007067609014,-3946.0063513127616,-2139.6625194104863,81.54489044464668,23.35,27.47
0.105,140586,177180,1721,0.3360308041072143,-3913.5689968188135,-2111.864193011081,72.80095671447296,23.35,27.47
0.1075,141030,177223,1987,0.34403153753833843,-3520.757406534469,-2076.589160852388,62.70448541368277,23.35,27.47
0.11,142207,177256,2121,0.3520322709694626,-2921.1702383625343,-2036.5513757434824,55.10085387356044,23.35,27.47
0.1125,141509,177279,2107,0.3600330044005867,-2276.9905063108986,-1994.4735216809263,49.121038584799614,23.35,27.47
0.115,141575,177316,2132,0.3680337378317109,-1682.2267031766437,-1952.4109457954612,40.59153950240069,23.35,27.47
0.11750000000000001,143379,177361,2120,0.376034471262835,-1156.86306915524,-1911.4212827103515,24.34430584857425,23.35,27.47
0.12,141274,177394,2060,0.3840352046939592,-676.1141604195202,-1871.6272723759507,-1.6765891685240404,23.35,27.47
0.1225,145150,177417,2072,0.39203593812508336,-203.2104218254928,-1832.4735085773636,-30.060035536282562,23.35,27.47
0.125,140676,177446,2098,0.4000366715562075,278.36591701635433,-1793.0845640000346,-55.01871716620944,23.35,27.47
0.1275,139617,177484,1946,0.40803740498733165,745.8597045069853,-1752.555465143273,-85.71342057173018,23.35,27.47
0.13,141883,177496,1665,0.41603813841845577,1136.9136717338843,-1709.9431701076837,-127.9518569818533,23.35,27.47
0.1325,143769,177507,1134,0.42403887184957995,1358.1983799289096,-1664.090350350989,-166.2073813905502,23.35,27.47
0.135,140007,177516,790,0.43203960528070406,1306.4472823504827,-1613.5785460780155,-185.03458453594823,23.35,27.47
0.1375,139358,177516,469,0.44004033871182824,917.3739008307987,-1556.9042961492528,-190.6900240625384,23.35,27.47
0.14,142168,177514,442,0.4480410721429524,223.0901763949169,-1492.8919134986475,-197.45656798017563,23.35,27.47
0.14250000000000002,142661,177532,545,0.45604180557407653,-644.3175745980192,-1421.2362291635113,-208.37057274754892,23.35,27.47
0.145,143415,177547,657,0.4640425390052007,-1516.6761960414065,-1342.8762203926804,-215.7291520939573,23.35,27.47
