Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,21232,25980,724,0.0,-331.47565565665803,-425.7896699271909,-49.897257201103216,29.79,28.3
0.0025,21260,25976,1048,0.00800073343112415,-828.9052360931671,-1048.0671248284104,-33.35938485808123,29.79,28.3
0.005,21266,25990,1424,0.0160014668622483,-1236.8231583471063,-1558.333814270669,-18.847210310328155,29.79,28.3
0.0075,21275,25985,1820,0.02400220029337245,-1555.2294224184755,-1956.5897382539674,-6.360733557844007,29.79,28.3
0.01,21247,25967,1806,0.0320029337244966,-1784.124028307275,-2242.834896778305,4.100045399371211,29.79,28.3
0.0125,21263,25995,1395,0.040003667155620745,-1923.5069760135088,-2417.069289843687,12.535126561317615,29.79,28.3
0.015,21271,25991,1064,0.0480044005867449,-1845.695525890154,-2319.632444800036,2.0565637093952587,29.79,28.3
0.0175,21261,25996,707,0.05600513401786905,-1739.694948282257,-2186.6207658062413,15.51484231155848,29.79,28.3
0.02,21254,25995,574,0.0640058674489932,-1650.1239340663408,-2074.0430103962335,-16.257771739871185,29.79,28.3
0.0225,21270,25995,870,0.07200660088011734,-1588.7051621537053,-1997.145149352651,-83.28913705809907,29.79,28.3
0.025,21285,25989,1252,0.08000733431124149,-1549.4772354847546,-1949.1936397631966,-53.52978768152912,29.79,28.3
0.0275,21279,25994,1752,0.08800806774236565,-1521.8897184931993,-1917.292265535295,152.86668719616696,29.79,28.3
0.03,21263,25986,1780,0.0960088011734898,-1497.5751955348285,-1890.4760110268662,467.8044808995754,29.79,28.3
0.0325,21252,25990,1492,0.10400953460461394,-1472.1134800423065,-1862.2254284462792,752.0626545217723,29.79,28.3
0.035,21265,25984,1014,0.1120102680357381,-1444.210191737724,-1830.0797697183564,906.8981243980833,29.79,28.3
0.0375,21253,25972,763,0.12001100146686225,-1414.4978993082143,-1794.3151379418382,911.4729246437374,29.79,28.3
0.04,21242,25984,560,0.1280117348979864,-1384.5746943810382,-1756.5457554139084,782.930592982323,29.79,28.3
0.0425,21253,25976,762,0.13601246832911054,-1355.9652933656946,-1718.585340094615,526.2665326918416,29.79,28.3
0.045,21255,25983,1380,0.1440132017602347,-1329.1878793157744,-1681.7263382262404,160.43962573299842,29.79,28.3
0.0475,21270,25981,1724,0.15201393519135883,-1303.5245962004346,-1646.42819693732,-199.29511629746145,29.79,28.3
0.05,21244,25990,1730,0.16001466862248298,-1277.6590696546261,-1612.3199904781925,-393.01150302670914,29.79,28.3
0.0525,21256,25977,1496,0.16801540205360715,-1250.6846671818391,-1578.5277873898403,-386.2964812408915,29.79,28.3
0.055,21259,25989,1065,0.1760161354847313,-1222.59817239543,-1544.236805384483,-287.4412206760694,29.79,28.3
0.0575,21261,25982,838,0.18401686891585545,-1193.9386271281223,-1509.1080454555874,-202.16313507379562,29.79,28.3
0.06,21231,25991,624,0.1920176023469796,-1165.252431967636,-1473.2751113294985,-152.28027847059138,29.79,28.3
0.0625,21257,25965,976,0.20001833577810374,-1136.9850996262562,-1437.085716565863,-112.12559322846789,29.79,28.3
0.065,21279,25975,1551,0.20801906920922789,-1109.4164188983837,-1400.8645524601134,-62.079073050242506,29.79,28.3
