Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth
0.1375,33724,35290,87,1081,25.47,23.64,96
0.1400,33716,35317,65,1189,25.47,23.64,96
0.1425,33715,35323,50,1347,25.47,23.64,96
0.1450,33741,35323,64,1128,25.47,23.64,96
0.1475,33752,35321,76,845,25.47,23.64,96
0.1500,33740,35310,92,819,25.47,23.64,96
0.1525,33715,35331,75,1008,25.47,23.64,96
0.1550,33685,35341,78,1001,25.47,23.64,96
0.1575,33699,35337,67,1098,25.47,23.64,96
0.1600,33722,35326,88,1186,25.47,23.64,96
0.1625,33733,35311,106,1316,25.47,23.64,96
0.1650,33722,35322,96,1077,25.47,23.64,96
0.1675,33731,35328,87,881,25.47,23.64,96
0.1700,33726,35333,61,768,25.47,23.64,96
0.1725,33724,35337,73,1074,25.47,23.64,96
0.1750,33733,35344,84,1016,25.47,23.64,96
0.1775,33731,35364,74,1140,25.47,23.64,96
0.1800,33725,35373,82,1344,25.47,23.64,96
0.1825,33725,35372,82,1285,25.47,23.64,96
0.1850,33732,35327,77,1010,25.47,23.64,96
0.1875,33748,35307,113,883,25.47,23.64,96
0.1900,33755,35340,104,776,25.47,23.64,96
0.1925,33753,35354,67,1097,25.47,23.64,96
0.1950,33731,35364,63,1033,25.47,23.64,96
0.1975,33730,35351,63,1131,25.47,23.64,96
0.2000,33743,35358,80,1384,25.47,23.64,96
0.2025,33713,35357,75,1384,25.47,23.64,96
0.2050,33711,35333,109,787,25.47,23.64,96
0.2075,33719,35323,68,555,25.47,23.64,96
0.2100,33700,35353,95,1004,25.47,23.64,96
0.2125,33710,35353,73,1084,25.47,23.64,96
0.2150,33733,35346,69,1052,25.47,23.64,96
0.2175,33739,35322,61,1072,25.47,23.64,96
0.2200,33731,35358,83,1184,25.47,23.64,96
0.2225,33739,35374,97,1337,25.47,23.64,96
0.2250,33729,35387,101,1113,25.47,23.64,96
0.2275,33750,35373,78,916,25.47,23.64,96
0.2300,33758,35371,74,864,25.47,23.64,96
0.2325,33745,35377,64,1033,25.47,23.64,96
0.2350,33724,35397,68,976,25.47,23.64,96
0.2375,33730,35416,94,1067,25.47,23.64,96
0.2400,33735,35402,88,1169,25.47,23.64,96
0.2425,33735,35381,100,1312,25.47,23.64,96
0.2450,33749,35364,95,1073,25.47,23.64,96
0.2475,33740,35376,71,877,25.47,23.64,96
0.2500,33752,35397,59,739,25.47,23.64,96
0.2525,33758,35392,56,1098,25.47,23.64,96
0.2550,33769,35398,73,1040,25.47,23.64,96
0.2575,33768,35400,88,1096,25.47,23.64,96
0.2600,33742,35401,78,1280,25.47,23.64,96
0.2625,33720,35412,72,1248,25.47,23.64,96
0.2650,33715,35423,81,1010,25.47,23.64,96
0.2675,33738,35395,72,873,25.47,23.64,96
0.2700,33759,35384,104,746,25.47,23.64,96
0.2725,33738,35383,101,1157,25.47,23.64,96
0.2750,33749,35407,79,1044,25.47,23.64,96
0.2775,33735,35421,59,1137,25.47,23.64,96
0.2800,33745,35414,70,1338,25.47,23.64,96
0.2825,33750,35419,71,1242,25.47,23.64,96
0.2850,33748,35415,90,997,25.47,23.64,96
0.2875,33752,35449,79,896,25.47,23.64,96
0.2900,33755,35456,80,917,25.47,23.64,96
0.2925,33750,35417,91,1096,25.47,23.64,96
0.2950,33767,35405,89,1047,25.47,23.64,96
0.2975,33768,35396,112,1162,25.47,23.64,96
0.3000,33774,35426,80,1288,25.47,23.64,96
0.3025,33750,35442,66,1176,25.47,23.64,96
0.3050,33750,35433,66,833,25.47,23.64,96
0.3075,33752,35435,76,756,25.47,23.64,96
0.3100,33745,35438,88,756,25.47,23.64,96
0.3125,33741,35427,97,680,25.47,23.64,96
0.3150,33724,35397,68,793,25.47,23.64,96
0.3175,33730,35416,94,1408,25.47,23.64,96
0.3200,33751,35438,67,1365,25.47,23.64,96
0.3225,33753,35423,63,1472,25.47,23.64,96
0.3250,33755,35426,97,1193,25.47,23.64,96
0.3275,33763,35447,73,930,25.47,23.64,96
0.3300,33763,35468,98,781,25.47,23.64,96
0.3325,33778,35465,84,1090,25.47,23.64,96
0.3350,33782,35453,90,1027,25.47,23.64,96
0.3375,33780,35454,58,1088,25.47,23.64,96
0.3400,33752,35466,64,1272,25.47,23.64,96
0.3425,33744,35485,74,1304,25.47,23.64,96
0.3450,33746,35482,83,1030,25.47,23.64,96
0.3475,33771,35471,111,877,25.47,23.64,96
0.3500,33758,35444,82,757,25.47,23.64,96
0.3525,33774,35458,68,1168,25.47,23.64,96
0.3550,33771,35480,55,1043,25.47,23.64,96
0.3575,33772,35470,44,1136,25.47,23.64,96
0.3600,33795,35483,71,1344,25.47,23.64,96
0.3625,33806,35498,82,1256,25.47,23.64,96
0.3650,33764,35484,72,992,25.47,23.64,96
0.3675,33735,35519,79,867,25.47,23.64,96
0.3700,33747,35510,75,932,25.47,23.64,96
0.3725,33768,35487,90,1108,25.47,23.64,96
0.3750,33776,35468,104,1060,25.47,23.64,96
0.3775,33762,35475,102,1176,25.47,23.64,96
0.3800,33777,35493,80,1313,25.47,23.64,96
0.3825,33761,35509,72,1201,25.47,23.64,96
0.3850,33773,35512,65,868,25.47,23.64,96
0.3875,33789,35501,80,848,25.47,23.64,96
0.3900,33782,35507,89,1100,25.47,23.64,96
0.3925,33784,35524,82,1125,25.47,23.64,96
0.3950,33779,35527,87,1107,25.47,23.64,96
0.3975,33781,35470,83,1218,25.47,23.64,96
0.4000,33792,35469,119,1389,25.47,23.64,96
0.4025,33796,35491,87,1225,25.47,23.64,96
0.4050,33800,35493,83,848,25.47,23.64,96
0.4075,33795,35499,70,836,25.47,23.64,96
0.4100,33782,35492,73,1165,25.47,23.64,96
0.4125,33772,35493,75,1048,25.47,23.64,96
0.4150,33768,35481,75,1048,25.47,23.64,96
0.4175,33747,35456,109,715,25.47,23.64,96
0.4200,33752,35466,64,1528,25.47,23.64,96
0.4225,33744,35485,74,1492,25.47,23.64,96
0.4250,33752,35473,68,1169,25.47,23.64,96
0.4275,33763,35442,68,929,25.47,23.64,96
0.4300,33767,35444,80,860,25.47,23.64,96
0.4325,33756,35454,81,1235,25.47,23.64,96
0.4350,33753,35460,85,1125,25.47,23.64,96
0.4375,33765,35468,107,1216,25.47,23.64,96
0.4400,33767,35451,85,1376,25.47,23.64,96
0.4425,33784,35452,78,1292,25.47,23.64,96
0.4450,33772,35451,57,981,25.47,23.64,96
0.4475,33723,35462,64,886,25.47,23.64,96
0.4500,33728,35465,92,985,25.47,23.64,96
0.4525,33742,35423,93,1168,25.47,23.64,96
0.4550,33749,35401,96,1064,25.47,23.64,96
0.4575,33737,35413,82,1168,25.47,23.64,96
0.4600,33733,35414,63,1312,25.47,23.64,96
0.4625,33735,35426,54,1205,25.47,23.64,96
0.4650,33745,35416,57,889,25.47,23.64,96
0.4675,33755,35403,82,821,25.47,23.64,96
0.4700,33741,35391,86,1056,25.47,23.64,96
0.4725,33701,35430,77,1094,25.47,23.64,96
0.4750,33692,35423,82,1074,25.47,23.64,96
0.4775,33715,35395,88,1190,25.47,23.64,96
0.4800,33736,35381,103,1366,25.47,23.64,96
0.4825,33717,35381,106,1217,25.47,23.64,96
0.4850,33709,35384,76,844,25.47,23.64,96
0.4875,33708,35397,65,840,25.47,23.64,96
0.4900,33723,35387,71,1131,25.47,23.64,96
0.4925,33708,35391,72,1112,25.47,23.64,96
0.4950,33718,35386,79,1099,25.47,23.64,96
0.4975,33716,35404,78,1227,25.47,23.64,96
0.5000,33722,35421,75,1388,25.47,23.64,96
0.5025,33719,35367,90,1184,25.47,23.64,96
0.5050,33731,35348,97,809,25.47,23.64,96
0.5075,33725,35363,107,824,25.47,23.64,96
0.5100,33723,35371,74,1124,25.47,23.64,96
0.5125,33727,35383,56,1064,25.47,23.64,96
0.5150,33717,35373,63,1078,25.47,23.64,96
0.5175,33702,35377,84,1339,25.47,23.64,96
0.5200,33682,35380,97,1339,25.47,23.64,96
0.5225,33698,35355,102,841,25.47,23.64,96
0.5250,33772,35451,57,757,25.47,23.64,96
0.5275,33723,35462,64,995,25.47,23.64,96
0.5300,33676,35377,65,960,25.47,23.64,96
0.5325,33695,35349,73,1179,25.47,23.64,96
0.5350,33713,35323,76,1073,25.47,23.64,96
0.5375,33709,35344,91,1184,25.47,23.64,96
0.5400,33703,35372,66,1329,25.47,23.64,96
0.5425,33700,35375,98,1216,25.47,23.64,96
0.5450,33700,35376,91,920,25.47,23.64,96
0.5475,33720,35360,79,857,25.47,23.64,96
0.5500,33718,35375,68,964,25.47,23.64,96
0.5525,33689,35382,66,1072,25.47,23.64,96
0.5550,33680,35399,98,1044,25.47,23.64,96
0.5575,33690,35383,99,1164,25.47,23.64,96
0.5600,33692,35354,102,1291,25.47,23.64,96
0.5625,33702,35333,91,1133,25.47,23.64,96
0.5650,33701,35366,67,848,25.47,23.64,96
0.5675,33699,35372,56,821,25.47,23.64,96
0.5700,33717,35368,64,1012,25.47,23.64,96
0.5725,33740,35367,91,1049,25.47,23.64,96
0.5750,33686,35368,79,1040,25.47,23.64,96
0.5775,33674,35366,76,1165,25.47,23.64,96
0.5800,33663,35387,80,1321,25.47,23.64,96
0.5825,33682,35370,84,1113,25.47,23.64,96
0.5850,33699,35346,88,825,25.47,23.64,96
0.5875,33700,35333,95,835,25.47,23.64,96
0.5900,33699,35363,80,1035,25.47,23.64,96
0.5925,33688,35344,55,992,25.47,23.64,96
0.5950,33684,35354,61,1060,25.47,23.64,96
0.5975,33691,35350,75,1176,25.47,23.64,96
0.6000,33692,35367,78,1302,25.47,23.64,96
0.6025,33692,35382,91,1072,25.47,23.64,96
0.6050,33696,35392,79,822,25.47,23.64,96
0.6075,33687,35349,90,804,25.47,23.64,96
0.6100,33690,35336,95,1017,25.47,23.64,96
0.6125,33706,35312,100,1014,25.47,23.64,96
0.6150,33705,35352,100,1122,25.47,23.64,96
0.6175,33695,35354,62,1232,25.47,23.64,96
0.6200,33687,35357,57,1321,25.47,23.64,96
0.6225,33684,35343,70,928,25.47,23.64,96
0.6250,33661,35342,90,928,25.47,23.64,96
0.6275,33666,35313,112,501,25.47,23.64,96
0.6300,33718,35375,68,685,25.47,23.64,96
0.6325,33689,35382,66,1388,25.47,23.64,96
0.6350,33653,35349,69,1270,25.47,23.64,96
0.6375,33674,35329,72,1353,25.47,23.64,96
0.6400,33693,35314,80,1441,25.47,23.64,96
0.6425,33681,35332,87,1241,25.47,23.64,96
0.6450,33681,35354,81,930,25.47,23.64,96
0.6475,33683,35357,98,884,25.47,23.64,96
0.6500,33680,35342,83,966,25.47,23.64,96
0.6525,33711,35360,82,1014,25.47,23.64,96
0.6550,33690,35343,57,1061,25.47,23.64,96
0.6575,33672,35354,56,1190,25.47,23.64,96
0.6600,33666,35377,78,1348,25.47,23.64,96
0.6625,33670,35369,84,1152,25.47,23.64,96
0.6650,33679,35353,92,864,25.47,23.64,96
0.6675,33689,35336,97,833,25.47,23.64,96
0.6700,33682,35340,67,980,25.47,23.64,96
0.6725,33687,35355,55,992,25.47,23.64,96
0.6750,33681,35347,53,1045,25.47,23.64,96
0.6775,33705,35359,68,1172,25.47,23.64,96
0.6800,33715,35361,82,1297,25.47,23.64,96
0.6825,33676,35348,74,1060,25.47,23.64,96
0.6850,33653,35365,87,821,25.47,23.64,96
0.6875,33663,35375,84,827,25.47,23.64,96
0.6900,33668,35339,96,1004,25.47,23.64,96
0.6925,33689,35324,104,1008,25.47,23.64,96
0.6950,33678,35335,101,1105,25.47,23.64,96
0.6975,33677,35343,78,1177,25.47,23.64,96
0.7000,33680,35358,64,1282,25.47,23.64,96
0.7025,33683,35355,80,1051,25.47,23.64,96
0.7050,33674,35344,76,870,25.47,23.64,96
0.7075,33684,35363,83,780,25.47,23.64,96
0.7100,33675,35386,75,1088,25.47,23.64,96
0.7125,33695,35380,89,1019,25.47,23.64,96
0.7150,33681,35353,80,1140,25.47,23.64,96
0.7175,33691,35321,94,1323,25.47,23.64,96
0.7200,33696,35329,95,1270,25.47,23.64,96
0.7225,33711,35347,87,1041,25.47,23.64,96
0.7250,33716,35361,79,869,25.47,23.64,96
0.7275,33693,35350,60,784,25.47,23.64,96
0.7300,33682,35356,62,1096,25.47,23.64,96
0.7325,33676,35343,93,1028,25.47,23.64,96
0.7350,33664,35336,75,1028,25.47,23.64,96
0.7375,33668,35329,98,727,25.47,23.64,96
0.7400,33666,35377,78,1585,25.47,23.64,96
0.7425,33668,35340,86,1305,25.47,23.64,96
0.7450,33669,35326,86,941,25.47,23.64,96
0.7475,33673,35313,70,872,25.47,23.64,96
0.7500,33685,35309,75,1003,25.47,23.64,96
0.7525,33674,35331,96,1010,25.47,23.64,96
0.7550,33683,35367,98,1059,25.47,23.64,96
0.7575,33683,35346,98,1187,25.47,23.64,96
0.7600,33698,35344,87,1328,25.47,23.64,96
0.7625,33695,35336,77,1105,25.47,23.64,96
0.7650,33678,35342,50,889,25.47,23.64,96
0.7675,33659,35374,104,869,25.47,23.64,96
0.7700,33661,35353,91,1036,25.47,23.64,96
0.7725,33672,35333,109,978,25.47,23.64,96
0.7750,33678,35310,89,1056,25.47,23.64,96
0.7775,33676,35320,69,1164,25.47,23.64,96
0.7800,33669,35330,60,1313,25.47,23.64,96
0.7825,33681,35345,60,1081,25.47,23.64,96
0.7850,33697,35338,71,864,25.47,23.64,96
0.7875,33703,35338,67,718,25.47,23.64,96
0.7900,33678,35337,82,1112,25.47,23.64,96
0.7925,33647,35351,79,1035,25.47,23.64,96
0.7950,33644,35369,76,1089,25.47,23.64,96
0.7975,33654,35338,91,1280,25.47,23.64,96
0.8000,33682,35314,95,1258,25.47,23.64,96
0.8025,33666,35318,100,1033,25.47,23.64,96
0.8050,33666,35342,78,865,25.47,23.64,96
0.8075,33670,35354,77,750,25.47,23.64,96
0.8100,33669,35339,75,1152,25.47,23.64,96
0.8125,33675,35339,88,1027,25.47,23.64,96
0.8150,33664,35337,84,1120,25.47,23.64,96
0.8175,33673,35368,75,1336,25.47,23.64,96
0.8200,33670,35372,90,1252,25.47,23.64,96
0.8225,33661,35311,81,996,25.47,23.64,96
0.8250,33678,35306,99,885,25.47,23.64,96
0.8275,33693,35319,92,955,25.47,23.64,96
0.8300,33683,35336,67,1125,25.47,23.64,96
0.8325,33691,35344,60,1081,25.47,23.64,96
0.8350,33663,35344,70,1186,25.47,23.64,96
0.8375,33665,35343,79,1369,25.47,23.64,96
0.8400,33674,35329,80,1369,25.47,23.64,96
0.8425,33646,35319,103,769,25.47,23.64,96
0.8450,33678,35342,50,520,25.47,23.64,96
0.8475,33659,35374,104,980,25.47,23.64,96
0.8500,33642,35338,61,1088,25.47,23.64,96
0.8525,33659,35311,64,1037,25.47,23.64,96
0.8550,33662,35303,73,1065,25.47,23.64,96
0.8575,33671,35336,90,1173,25.47,23.64,96
0.8600,33661,35355,92,1333,25.47,23.64,96
0.8625,33669,35340,95,1112,25.47,23.64,96
0.8650,33678,35347,74,915,25.47,23.64,96
0.8675,33697,35350,74,785,25.47,23.64,96
0.8700,33671,35366,60,1072,25.47,23.64,96
0.8725,33658,35369,76,1015,25.47,23.64,96
0.8750,33642,35379,85,1132,25.47,23.64,96
0.8775,33656,35356,93,1296,25.47,23.64,96
0.8800,33670,35337,110,1312,25.47,23.64,96
0.8825,33661,35347,76,1048,25.47,23.64,96
0.8850,33670,35357,60,811,25.47,23.64,96
0.8875,33672,35364,60,674,25.47,23.64,96
0.8900,33693,35362,68,1125,25.47,23.64,96
0.8925,33685,35348,83,1073,25.47,23.64,96
0.8950,33646,35339,80,1157,25.47,23.64,96
0.8975,33635,35380,73,1324,25.47,23.64,96
0.9000,33633,35383,76,1245,25.47,23.64,96
0.9025,33670,35362,82,989,25.47,23.64,96
0.9050,33665,35348,88,870,25.47,23.64,96
0.9075,33669,35342,100,901,25.47,23.64,96
0.9100,33668,35360,56,1104,25.47,23.64,96
0.9125,33670,35357,48,1045,25.47,23.64,96
0.9150,33674,35368,69,1161,25.47,23.64,96
0.9175,33669,35370,80,1314,25.47,23.64,96
0.9200,33672,35380,75,1208,25.47,23.64,96
0.9225,33665,35399,73,885,25.47,23.64,96
0.9250,33667,35395,89,850,25.47,23.64,96
0.9275,33668,35368,97,1061,25.47,23.64,96
0.9300,33678,35344,100,1124,25.47,23.64,96
0.9325,33690,35342,103,1096,25.47,23.64,96
0.9350,33686,35361,82,1207,25.47,23.64,96
0.9375,33688,35379,61,1385,25.47,23.64,96
0.9400,33680,35372,72,1232,25.47,23.64,96
0.9425,33664,35375,82,742,25.47,23.64,96
0.9450,33653,35371,87,742,25.47,23.64,96
0.9475,33638,35343,102,448,25.47,23.64,96
0.9500,33671,35366,60,1355,25.47,23.64,96
0.9525,33658,35369,76,1206,25.47,23.64,96
0.9550,33658,35377,63,1220,25.47,23.64,96
0.9575,33674,35347,73,1333,25.47,23.64,96
0.9600,33675,35338,80,1376,25.47,23.64,96
0.9625,33659,35355,82,1121,25.47,23.64,96
0.9650,33676,35377,82,925,25.47,23.64,96
0.9675,33683,35397,102,800,25.47,23.64,96
0.9700,33677,35383,75,1201,25.47,23.64,96
0.9725,33701,35380,77,1084,25.47,23.64,96
0.9750,33682,35390,65,1169,25.47,23.64,96
0.9775,33671,35400,82,1336,25.47,23.64,96
0.9800,33663,35419,93,1264,25.47,23.64,96
0.9825,33670,35390,98,1025,25.47,23.64,96
0.9850,33675,35381,98,881,25.47,23.64,96
0.9875,33666,35375,76,901,25.47,23.64,96
0.9900,33676,35389,67,1138,25.47,23.64,96
0.9925,33682,35393,65,1082,25.47,23.64,96
0.9950,33687,35403,60,1180,25.47,23.64,96
0.9975,33705,35407,71,1344,25.47,23.64,96
1.0000,33711,35406,83,1248,25.47,23.64,96
1.0025,33673,35415,76,937,25.47,23.64,96
1.0050,33647,35441,75,844,25.47,23.64,96
1.0075,33653,35433,81,1051,25.47,23.64,96
1.0100,33674,35406,86,1113,25.47,23.64,96
1.0125,33692,35379,99,1080,25.47,23.64,96
1.0150,33671,35393,104,1192,25.47,23.64,96
1.0175,33673,35415,78,1330,25.47,23.64,96
1.0200,33685,35413,60,1200,25.47,23.64,96
1.0225,33677,35407,70,827,25.47,23.64,96
1.0250,33690,35409,76,832,25.47,23.64,96
1.0275,33693,35420,92,1141,25.47,23.64,96
1.0300,33683,35439,76,1136,25.47,23.64,96
1.0325,33689,35461,81,1116,25.47,23.64,96
1.0350,33684,35432,70,1243,25.47,23.64,96
1.0375,33703,35406,88,1421,25.47,23.64,96
1.0400,33703,35392,112,1184,25.47,23.64,96
1.0425,33699,35413,85,804,25.47,23.64,96
1.0450,33697,35429,65,820,25.47,23.64,96
1.0475,33695,35432,67,1173,25.47,23.64,96
1.0500,33690,35426,74,1058,25.47,23.64,96
1.0525,33677,35406,81,1058,25.47,23.64,96
1.0550,33682,35409,101,723,25.47,23.64,96
1.0575,33671,35400,82,1090,25.47,23.64,96
1.0600,33663,35419,93,1593,25.47,23.64,96
1.0625,33675,35424,65,1210,25.47,23.64,96
1.0650,33687,35394,65,949,25.47,23.64,96
1.0675,33692,35385,68,963,25.47,23.64,96
1.0700,33686,35396,84,1217,25.47,23.64,96
1.0725,33686,35425,85,1107,25.47,23.64,96
1.0750,33674,35426,97,1218,25.47,23.64,96
1.0775,33709,35419,80,1364,25.47,23.64,96
1.0800,33701,35414,70,1269,25.47,23.64,96
1.0825,33678,35421,47,977,25.47,23.64,96
1.0850,33663,35441,88,884,25.47,23.64,96
1.0875,33656,35436,108,1048,25.47,23.64,96
1.0900,33666,35399,99,1120,25.47,23.64,96
1.0925,33679,35373,100,1073,25.47,23.64,96
1.0950,33668,35385,83,1190,25.47,23.64,96
1.0975,33671,35391,68,1332,25.47,23.64,96
1.1000,33665,35389,53,1217,25.47,23.64,96
1.1025,33685,35384,69,864,25.47,23.64,96
1.1050,84,35378,70,816,25.47,23.64,96
1.1075,33672,35378,84,1076,25.47,23.64,96
1.1100,33672,35378,84,1076,25.47,23.64,96
1.1125,33637,35367,80,604,25.47,23.64,96
1.1150,33628,35355,108,604,25.47,23.64,96
1.1175,33703,35406,88,1409,25.47,23.64,96
1.1200,33653,35320,77,1472,25.47,23.64,96
1.1225,33641,35330,85,1332,25.47,23.64,96
1.1250,33643,35326,77,981,25.47,23.64,96
1.1275,33643,35338,106,833,25.47,23.64,96
1.1300,33646,35329,82,964,25.47,23.64,96
1.1325,33646,35320,65,1093,25.47,23.64,96
1.1350,33650,35327,58,1060,25.47,23.64,96
1.1375,33625,35317,84,1192,25.47,23.64,96
1.1400,33605,35322,93,1336,25.47,23.64,96
1.1425,33615,35301,83,1216,25.47,23.64,96
1.1450,33622,35295,95,859,25.47,23.64,96
1.1475,33609,35271,80,835,25.47,23.64,96
1.1500,33613,35291,72,1025,25.47,23.64,96
1.1525,33607,35297,56,1028,25.47,23.64,96
1.1550,33618,35276,66,1028,25.47,23.64,96
1.1575,33640,35271,75,1163,25.47,23.64,96
1.1600,33628,35265,94,1360,25.47,23.64,96
1.1625,33583,35287,85,1168,25.47,23.64,96
1.1650,33586,35295,79,792,25.47,23.64,96
1.1675,33579,35275,74,800,25.47,23.64,96
1.1700,33599,35242,97,1016,25.47,23.64,96
1.1725,33610,35230,111,1040,25.47,23.64,96
1.1750,33596,35236,93,1032,25.47,23.64,96
1.1775,33590,35246,84,1196,25.47,23.64,96
1.1800,33583,35254,71,1429,25.47,23.64,96
1.1825,33587,35240,65,1156,25.47,23.64,96
1.1850,33601,35247,86,775,25.47,23.64,96
1.1875,33593,35250,82,785,25.47,23.64,96
1.1900,33592,35266,83,1018,25.47,23.64,96
1.1925,33590,35262,86,1033,25.47,23.64,96
1.1950,33582,35236,77,1092,25.47,23.64,96
1.1975,33579,35201,95,1257,25.47,23.64,96
1.2000,33589,35204,102,1480,25.47,23.64,96
1.2025,33607,35232,81,1163,25.47,23.64,96
1.2050,33586,35238,68,842,25.47,23.64,96
1.2075,33586,35221,77,720,25.47,23.64,96
1.2100,33584,35214,75,1088,25.47,23.64,96
1.2125,33574,35215,80,1088,25.47,23.64,96
1.2150,33565,35198,99,664,25.47,23.64,96
1.2175,33625,35317,84,1476,25.47,23.64,96
1.2200,33605,35322,93,1594,25.47,23.64,96
1.2225,33564,35205,58,1424,25.47,23.64,96
1.2250,33576,35190,65,969,25.47,23.64,96
1.2275,33580,35182,73,888,25.47,23.64,96
1.2300,33568,35200,89,936,25.47,23.64,96
1.2325,33574,35207,95,1042,25.47,23.64,96
1.2350,33574,35205,95,1040,25.47,23.64,96
1.2375,33597,35206,76,1216,25.47,23.64,96
1.2400,33605,35197,60,1465,25.47,23.64,96
1.2425,33577,35210,59,1248,25.47,23.64,96
1.2450,33548,35228,68,892,25.47,23.64,96
1.2475,33546,35231,85,841,25.47,23.64,96
1.2500,33564,35184,94,976,25.47,23.64,96
1.2525,33575,35174,89,1016,25.47,23.64,96
1.2550,33559,35177,81,1096,25.47,23.64,96
1.2575,33559,35192,65,1265,25.47,23.64,96
1.2600,33555,35207,54,1506,25.47,23.64,96
1.2625,33573,35194,67,1238,25.47,23.64,96
1.2650,33594,35189,81,835,25.47,23.64,96
1.2675,33576,35200,95,810,25.47,23.64,96
1.2700,33539,35201,81,988,25.47,23.64,96
1.2725,33543,35222,72,1008,25.47,23.64,96
1.2750,33550,35200,75,1131,25.47,23.64,96
1.2775,33560,35186,89,1280,25.47,23.64,96
1.2800,33567,35160,114,1449,25.47,23.64,96
1.2825,33561,35181,87,1146,25.47,23.64,96
1.2850,33572,35195,77,858,25.47,23.64,96
1.2875,33559,35187,54,800,25.47,23.64,96
1.2900,33565,35186,70,1040,25.47,23.64,96
1.2925,33561,35191,81,996,25.47,23.64,96
1.2950,33572,35194,90,1160,25.47,23.64,96
1.2975,33570,35218,85,1282,25.47,23.64,96
1.3000,33570,35206,84,1366,25.47,23.64,96
1.3025,33580,35178,83,1076,25.47,23.64,96
1.3050,33581,35152,89,836,25.47,23.64,96
1.3075,33582,35168,105,683,25.47,23.64,96
1.3100,33594,35189,82,1153,25.47,23.64,96
1.3125,33583,35195,54,1049,25.47,23.64,96
1.3150,33572,35189,58,1187,25.47,23.64,96
1.3175,33562,35187,79,1448,25.47,23.64,96
1.3200,33560,35184,89,1448,25.47,23.64,96
1.3225,33550,35183,107,856,25.47,23.64,96
1.3250,33548,35228,68,558,25.47,23.64,96
1.3275,33546,35231,85,912,25.47,23.64,96
1.3300,33543,35191,52,962,25.47,23.64,96
1.3325,33554,35172,55,1012,25.47,23.64,96
1.3350,33578,35148,75,1075,25.47,23.64,96
1.3375,33574,35173,89,1257,25.47,23.64,96
1.3400,33560,35195,100,1499,25.47,23.64,96
1.3425,33558,35195,91,1245,25.47,23.64,96
1.3450,33563,35193,81,920,25.47,23.64,96
1.3475,33601,35195,77,852,25.47,23.64,96
