Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth
0.0000,29989,32526,99,899,33.95,30.25,99
0.0025,29994,32541,82,845,33.95,30.25,99
0.0050,29962,32564,80,773,33.95,30.25,99
0.0075,29959,32570,73,805,33.95,30.25,99
0.0100,29971,32549,108,924,33.95,30.25,99
0.0125,30001,32532,91,920,33.95,30.25,99
0.0150,29992,32541,96,1048,33.95,30.25,99
0.0175,29998,32562,68,968,33.95,30.25,99
0.0200,29997,32573,64,884,33.95,30.25,99
0.0225,30016,32588,68,888,33.95,30.25,99
0.0250,30031,32585,86,779,33.95,30.25,99
0.0275,30000,32584,83,824,33.95,30.25,99
0.0300,29975,32607,88,921,33.95,30.25,99
0.0325,29969,32631,70,921,33.95,30.25,99
0.0350,29996,32601,86,1042,33.95,30.25,99
0.0375,30003,32587,96,956,33.95,30.25,99
0.0400,29999,32573,101,880,33.95,30.25,99
0.0425,30002,32601,76,888,33.95,30.25,99
0.0450,30011,32616,74,800,33.95,30.25,99
0.0475,30010,32624,65,869,33.95,30.25,99
0.0500,30013,32619,84,968,33.95,30.25,99
0.0525,30024,32603,97,960,33.95,30.25,99
0.0550,30020,32651,87,1093,33.95,30.25,99
0.0575,30025,32658,81,992,33.95,30.25,99
0.0600,30020,32665,82,912,33.95,30.25,99
0.0625,30026,32610,73,880,33.95,30.25,99
0.0650,30033,32603,102,832,33.95,30.25,99
0.0675,30038,32612,101,918,33.95,30.25,99
0.0700,30035,32618,47,952,33.95,30.25,99
0.0725,30033,32620,69,945,33.95,30.25,99
0.0750,30014,32615,73,1024,33.95,30.25,99
0.0775,30010,32599,104,1024,33.95,30.25,99
0.0800,29982,32579,91,494,33.95,30.25,99
0.0825,29994,32541,82,1122,33.95,30.25,99
0.0850,29973,32618,76,940,33.95,30.25,99
0.0875,29978,32577,64,896,33.95,30.25,99
0.0900,30002,32542,72,941,33.95,30.25,99
0.0925,29974,32527,97,950,33.95,30.25,99
0.0950,29985,32539,73,1058,33.95,30.25,99
0.0975,29976,32548,107,1016,33.95,30.25,99
0.1000,29962,32515,92,912,33.95,30.25,99
0.1025,29966,32514,106,869,33.95,30.25,99
0.1050,29970,32486,73,800,33.95,30.25,99
0.1075,29952,32497,71,837,33.95,30.25,99
0.1100,29926,32482,68,941,33.95,30.25,99
0.1125,29938,32447,91,944,33.95,30.25,99
0.1150,29921,32401,94,1066,33.95,30.25,99
0.1175,29925,32389,112,968,33.95,30.25,99
0.1200,29908,32379,103,890,33.95,30.25,99
