Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth
0.0000,29657,30833,81,859,33.69,30.38,96
0.0025,29670,30853,76,845,33.69,30.38,96
0.0050,29667,30876,88,1002,33.69,30.38,96
0.0075,29676,30873,80,1032,33.69,30.38,96
0.0100,29690,30861,74,1032,33.69,30.38,96
0.0125,29693,30823,106,1089,33.69,30.38,96
0.0150,29693,30842,102,930,33.69,30.38,96
0.0175,29686,30861,84,848,33.69,30.38,96
0.0200,29689,30887,71,768,33.69,30.38,96
0.0225,29694,30873,73,849,33.69,30.38,96
0.0250,29684,30878,93,849,33.69,30.38,96
0.0275,29684,30868,96,569,33.69,30.38,96
0.0300,29655,30765,88,726,33.69,30.38,96
0.0325,29636,30759,66,1504,33.69,30.38,96
0.0350,29638,30773,78,1233,33.69,30.38,96
0.0375,29703,30904,70,1000,33.69,30.38,96
0.0400,29707,30876,77,946,33.69,30.38,96
0.0425,29709,30895,88,786,33.69,30.38,96
0.0450,29711,30916,94,904,33.69,30.38,96
0.0475,29709,30911,109,976,33.69,30.38,96
0.0500,29720,30919,98,960,33.69,30.38,96
0.0525,29727,30939,86,1136,33.69,30.38,96
0.0550,29715,30937,96,982,33.69,30.38,96
0.0575,29710,30954,89,884,33.69,30.38,96
0.0600,29701,30960,81,888,33.69,30.38,96
0.0625,29722,30955,85,817,33.69,30.38,96
0.0650,29732,30913,95,970,33.69,30.38,96
0.0675,29734,30947,80,1009,33.69,30.38,96
0.0700,29730,30944,69,992,33.69,30.38,96
0.0725,29736,30962,58,1172,33.69,30.38,96
0.0750,29748,30968,61,946,33.69,30.38,96
0.0775,29762,30965,84,851,33.69,30.38,96
0.0800,29746,30975,81,864,33.69,30.38,96
0.0825,29710,30998,82,832,33.69,30.38,96
0.0850,29701,31025,86,1002,33.69,30.38,96
0.0875,29736,30997,89,1025,33.69,30.38,96
0.0900,29740,31002,102,987,33.69,30.38,96
0.0925,29750,30979,106,1164,33.69,30.38,96
0.0950,29742,30983,99,913,33.69,30.38,96
0.0975,29740,31003,79,841,33.69,30.38,96
0.1000,29755,31012,73,769,33.69,30.38,96
0.1025,29751,31027,77,842,33.69,30.38,96
0.1050,29747,31012,83,974,33.69,30.38,96
0.1075,29763,31023,88,1008,33.69,30.38,96
0.1100,29761,31067,94,1131,33.69,30.38,96
0.1125,29762,31066,78,1091,33.69,30.38,96
0.1150,29773,31024,84,905,33.69,30.38,96
0.1175,29786,31021,104,864,33.69,30.38,96
0.1200,29799,31028,103,729,33.69,30.38,96
0.1225,29788,31047,77,876,33.69,30.38,96
0.1250,29786,31065,76,1009,33.69,30.38,96
0.1275,29791,31070,75,1020,33.69,30.38,96
0.1300,29774,31066,73,1162,33.69,30.38,96
0.1325,29769,31081,80,1162,33.69,30.38,96
0.1350,29769,31058,110,576,33.69,30.38,96
0.1375,29710,30954,89,628,33.69,30.38,96
0.1400,29701,30960,81,1208,33.69,30.38,96
0.1425,29775,31108,77,928,33.69,30.38,96
0.1450,29779,31088,65,985,33.69,30.38,96
0.1475,29799,31078,79,1044,33.69,30.38,96
0.1500,29791,31111,85,981,33.69,30.38,96
0.1525,29787,31120,96,1162,33.69,30.38,96
0.1550,29809,31112,117,929,33.69,30.38,96
0.1575,29822,31121,88,849,33.69,30.38,96
0.1600,29824,31131,61,861,33.69,30.38,96
0.1625,29796,31149,86,872,33.69,30.38,96
0.1650,29795,31163,77,982,33.69,30.38,96
0.1675,29797,31154,85,1032,33.69,30.38,96
0.1700,29809,31137,98,1024,33.69,30.38,96
0.1725,29807,31128,115,1057,33.69,30.38,96
0.1750,29821,31166,75,899,33.69,30.38,96
0.1775,29816,31156,62,820,33.69,30.38,96
0.1800,29859,31167,73,769,33.69,30.38,96
0.1825,29862,31172,82,777,33.69,30.38,96
0.1850,29841,31167,87,928,33.69,30.38,96
0.1875,29811,31209,86,945,33.69,30.38,96
0.1900,29801,31195,76,1069,33.69,30.38,96
0.1925,29802,31201,78,1048,33.69,30.38,96
0.1950,29828,31171,104,861,33.69,30.38,96
0.1975,29819,31140,95,856,33.69,30.38,96
0.2000,29814,31152,94,725,33.69,30.38,96
0.2025,29815,31154,94,845,33.69,30.38,96
0.2050,29802,31158,59,997,33.69,30.38,96
0.2075,29815,31139,91,1016,33.69,30.38,96
0.2100,29833,31144,91,1174,33.69,30.38,96
0.2125,29813,31149,89,1044,33.69,30.38,96
0.2150,29822,31157,97,876,33.69,30.38,96
0.2175,29786,31132,83,877,33.69,30.38,96
0.2200,29810,31069,94,733,33.69,30.38,96
0.2225,29789,31049,116,899,33.69,30.38,96
0.2250,29799,31064,98,996,33.69,30.38,96
0.2275,29794,31058,65,994,33.69,30.38,96
0.2300,29782,31048,66,1192,33.69,30.38,96
0.2325,29766,31026,80,913,33.69,30.38,96
0.2350,29748,30988,98,913,33.69,30.38,96
0.2375,29735,31007,106,450,33.69,30.38,96
0.2400,29824,31131,61,640,33.69,30.38,96
0.2425,29796,31149,86,962,33.69,30.38,96
0.2450,29718,30964,68,1044,33.69,30.38,96
0.2475,29731,30904,51,1040,33.69,30.38,96
0.2500,29735,30902,83,1037,33.69,30.38,96
0.2525,29717,30904,92,1100,33.69,30.38,96
0.2550,29719,30895,105,916,33.69,30.38,96
0.2575,29707,30889,99,838,33.69,30.38,96
0.2600,29709,30878,89,777,33.69,30.38,96
0.2625,29724,30874,87,792,33.69,30.38,96
0.2650,29693,30874,86,946,33.69,30.38,96
0.2675,29674,30874,76,953,33.69,30.38,96
0.2700,29684,30840,93,1048,33.69,30.38,96
0.2725,29690,30813,117,1025,33.69,30.38,96
0.2750,29693,30791,106,834,33.69,30.38,96
0.2775,29681,30786,97,834,33.69,30.38,96
0.2800,29692,30804,60,699,33.69,30.38,96
0.2825,29689,30791,59,816,33.69,30.38,96
0.2850,29721,30786,76,966,33.69,30.38,96
0.2875,29684,30807,87,981,33.69,30.38,96
0.2900,29655,30776,91,1132,33.69,30.38,96
0.2925,29650,30794,84,1044,33.69,30.38,96
0.2950,29653,30771,93,864,33.69,30.38,96
0.2975,29675,30768,90,864,33.69,30.38,96
0.3000,29667,30744,105,752,33.69,30.38,96
0.3025,29663,30744,89,864,33.69,30.38,96
0.3050,29656,30751,55,1002,33.69,30.38,96
0.3075,29660,30741,66,995,33.69,30.38,96
0.3100,29656,30732,88,1177,33.69,30.38,96
0.3125,29653,30751,74,996,33.69,30.38,96
0.3150,29664,30758,90,881,33.69,30.38,96
0.3175,29648,30728,87,882,33.69,30.38,96
0.3200,29666,30689,97,796,33.69,30.38,96
0.3225,29664,30681,110,909,33.69,30.38,96
0.3250,29674,30699,104,987,33.69,30.38,96
0.3275,29668,30706,76,978,33.69,30.38,96
0.3300,29657,30703,73,1175,33.69,30.38,96
0.3325,29639,30699,77,878,33.69,30.38,96
0.3350,29612,30690,88,878,33.69,30.38,96
0.3375,29604,30663,115,470,33.69,30.38,96
0.3400,29709,30878,89,581,33.69,30.38,96
0.3425,29724,30874,87,1072,33.69,30.38,96
0.3450,29597,30682,76,1115,33.69,30.38,96
0.3475,29615,30658,47,1084,33.69,30.38,96
0.3500,29630,30651,80,1168,33.69,30.38,96
0.3525,29625,30662,91,1064,33.69,30.38,96
0.3550,29626,30666,104,906,33.69,30.38,96
0.3575,29625,30682,113,837,33.69,30.38,96
0.3600,29638,30669,93,773,33.69,30.38,96
0.3625,29650,30668,89,805,33.69,30.38,96
0.3650,29633,30680,66,933,33.69,30.38,96
0.3675,29597,30681,74,962,33.69,30.38,96
0.3700,29612,30682,83,1141,33.69,30.38,96
0.3725,29633,30665,110,1043,33.69,30.38,96
0.3750,29640,30644,109,864,33.69,30.38,96
0.3775,29633,30658,93,856,33.69,30.38,96
0.3800,29628,30677,63,758,33.69,30.38,96
0.3825,29635,30672,45,877,33.69,30.38,96
0.3850,29652,30663,56,1019,33.69,30.38,96
0.3875,29659,30672,81,1011,33.69,30.38,96
0.3900,29646,30659,91,1193,33.69,30.38,96
0.3925,29610,30697,84,1008,33.69,30.38,96
0.3950,29604,30691,79,882,33.69,30.38,96
0.3975,29649,30678,103,880,33.69,30.38,96
0.4000,29641,30658,120,784,33.69,30.38,96
0.4025,29629,30673,93,880,33.69,30.38,96
0.4050,29637,30685,72,1009,33.69,30.38,96
0.4075,29638,30701,68,996,33.69,30.38,96
0.4100,29639,30686,70,1216,33.69,30.38,96
0.4125,29647,30683,81,994,33.69,30.38,96
0.4150,29646,30699,69,881,33.69,30.38,96
0.4175,29627,30721,88,889,33.69,30.38,96
0.4200,29631,30725,88,840,33.69,30.38,96
0.4225,29651,30688,100,949,33.69,30.38,96
0.4250,29653,30670,111,1012,33.69,30.38,96
0.4275,29645,30676,95,998,33.69,30.38,96
0.4300,29667,30703,79,1187,33.69,30.38,96
0.4325,29668,30710,65,972,33.69,30.38,96
0.4350,29653,30706,86,880,33.69,30.38,96
0.4375,29632,30695,85,695,33.69,30.38,96
0.4400,29626,30700,88,695,33.69,30.38,96
0.4425,29617,30682,100,432,33.69,30.38,96
0.4450,29633,30680,66,729,33.69,30.38,96
0.4475,29597,30681,74,1328,33.69,30.38,96
0.4500,29617,30716,75,1331,33.69,30.38,96
0.4525,29634,30694,68,1142,33.69,30.38,96
0.4550,29631,30672,51,968,33.69,30.38,96
0.4575,29647,30682,75,901,33.69,30.38,96
0.4600,29637,30712,106,792,33.69,30.38,96
0.4625,29648,30704,111,858,33.69,30.38,96
0.4650,29655,30693,107,1000,33.69,30.38,96
0.4675,29657,30697,61,985,33.69,30.38,96
0.4700,29625,30724,62,1164,33.69,30.38,96
0.4725,29600,30728,68,992,33.69,30.38,96
0.4750,29599,30724,79,860,33.69,30.38,96
0.4775,29632,30687,109,865,33.69,30.38,96
0.4800,29626,30674,108,768,33.69,30.38,96
0.4825,29610,30684,88,874,33.69,30.38,96
0.4850,29605,30677,57,995,33.69,30.38,96
0.4875,29630,30674,62,984,33.69,30.38,96
0.4900,29628,30676,81,1156,33.69,30.38,96
0.4925,29611,30676,94,960,33.69,30.38,96
0.4950,29582,30685,87,852,33.69,30.38,96
0.4975,29572,30691,85,859,33.69,30.38,96
0.5000,29567,30686,85,813,33.69,30.38,96
0.5025,29592,30644,111,952,33.69,30.38,96
0.5050,29587,30657,98,994,33.69,30.38,96
0.5075,29594,30666,76,979,33.69,30.38,96
0.5100,29590,30689,58,1152,33.69,30.38,96
0.5125,29601,30685,74,936,33.69,30.38,96
0.5150,29610,30683,78,852,33.69,30.38,96
0.5175,29605,30709,91,860,33.69,30.38,96
0.5200,29618,30730,75,848,33.69,30.38,96
0.5225,29628,30734,75,988,33.69,30.38,96
0.5250,29630,30698,94,1024,33.69,30.38,96
0.5275,29647,30687,107,994,33.69,30.38,96
0.5300,29663,30729,99,1120,33.69,30.38,96
0.5325,29672,30752,85,930,33.69,30.38,96
0.5350,29654,30741,62,866,33.69,30.38,96
0.5375,29650,30755,86,801,33.69,30.38,96
0.5400,29651,30764,82,860,33.69,30.38,96
0.5425,29651,30764,81,860,33.69,30.38,96
0.5450,29641,30751,119,581,33.69,30.38,96
0.5475,29657,30697,61,1210,33.69,30.38,96
0.5500,29640,30808,78,1284,33.69,30.38,96
0.5525,29671,30767,63,1059,33.69,30.38,96
0.5550,29668,30750,77,896,33.69,30.38,96
0.5575,29673,30777,78,852,33.69,30.38,96
0.5600,29674,30783,84,823,33.69,30.38,96
0.5625,29664,30804,94,948,33.69,30.38,96
0.5650,29695,30798,90,1000,33.69,30.38,96
0.5675,29694,30800,78,972,33.69,30.38,96
0.5700,29693,30800,61,1162,33.69,30.38,96
0.5725,29668,30809,70,952,33.69,30.38,96
0.5750,29654,30829,81,844,33.69,30.38,96
0.5775,29667,30814,93,845,33.69,30.38,96
0.5800,29688,30799,103,784,33.69,30.38,96
0.5825,29689,30810,89,916,33.69,30.38,96
0.5850,29690,30826,72,965,33.69,30.38,96
0.5875,29696,30812,66,960,33.69,30.38,96
0.5900,29721,30843,81,1173,33.69,30.38,96
0.5925,29708,30841,106,908,33.69,30.38,96
0.5950,29715,30852,84,838,33.69,30.38,96
0.5975,29669,30872,80,856,33.69,30.38,96
0.6000,29690,30874,91,832,33.69,30.38,96
0.6025,29698,30850,101,981,33.69,30.38,96
0.6050,29725,30848,119,1012,33.69,30.38,96
0.6075,29715,30860,95,1028,33.69,30.38,96
0.6100,29713,30868,81,1105,33.69,30.38,96
0.6125,29708,30872,72,912,33.69,30.38,96
0.6150,29712,30886,77,857,33.69,30.38,96
0.6175,29749,30874,89,787,33.69,30.38,96
0.6200,29721,30909,80,856,33.69,30.38,96
0.6225,29735,30940,88,997,33.69,30.38,96
0.6250,29737,30924,77,1016,33.69,30.38,96
0.6275,29756,30894,108,1144,33.69,30.38,96
0.6300,29758,30890,115,1092,33.69,30.38,96
0.6325,29761,30914,71,908,33.69,30.38,96
0.6350,29756,30943,53,864,33.69,30.38,96
0.6375,29749,30937,66,751,33.69,30.38,96
0.6400,29751,30944,88,882,33.69,30.38,96
0.6425,29742,30942,82,882,33.69,30.38,96
0.6450,29740,30936,108,580,33.69,30.38,96
0.6475,29694,30800,78,1196,33.69,30.38,96
0.6500,29693,30800,61,1280,33.69,30.38,96
0.6525,29748,30994,104,1056,33.69,30.38,96
0.6550,29785,30964,70,880,33.69,30.38,96
0.6575,29786,30959,80,885,33.69,30.38,96
0.6600,29780,30990,90,814,33.69,30.38,96
0.6625,29770,31000,89,944,33.69,30.38,96
0.6650,29786,31025,92,986,33.69,30.38,96
0.6675,29801,31028,101,972,33.69,30.38,96
0.6700,29812,31037,70,1157,33.69,30.38,96
0.6725,29787,31064,65,917,33.69,30.38,96
0.6750,29783,31074,84,832,33.69,30.38,96
0.6775,29797,31047,92,816,33.69,30.38,96
0.6800,29809,31041,94,828,33.69,30.38,96
0.6825,29814,31041,103,965,33.69,30.38,96
0.6850,29809,31059,76,1020,33.69,30.38,96
0.6875,29835,31080,47,1040,33.69,30.38,96
0.6900,29843,31076,68,1120,33.69,30.38,96
0.6925,29847,31077,86,904,33.69,30.38,96
0.6950,29852,31077,71,840,33.69,30.38,96
0.6975,29822,31095,80,772,33.69,30.38,96
0.7000,29793,31126,84,809,33.69,30.38,96
0.7025,29807,31113,82,976,33.69,30.38,96
