Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth
0.0000,29530,31302,106,864,34.42,30.52,97
0.0025,29542,31319,84,859,34.42,30.52,97
0.0050,29543,31330,60,717,34.42,30.52,97
0.0075,29552,31326,56,858,34.42,30.52,97
0.0100,29560,31352,80,988,34.42,30.52,97
0.0125,29579,31343,99,987,34.42,30.52,97
0.0150,29549,31361,81,1124,34.42,30.52,97
0.0175,29524,31391,85,1011,34.42,30.52,97
0.0200,29542,31366,98,898,34.42,30.52,97
0.0225,29549,31357,101,864,34.42,30.52,97
0.0250,29552,31342,107,779,34.42,30.52,97
0.0275,29556,31368,89,880,34.42,30.52,97
0.0300,29560,31384,71,1016,34.42,30.52,97
0.0325,29595,31366,62,1001,34.42,30.52,97
0.0350,29571,31397,73,1196,34.42,30.52,97
0.0375,29573,31403,93,976,34.42,30.52,97
0.0400,29570,31426,99,884,34.42,30.52,97
0.0425,29583,31415,95,897,34.42,30.52,97
0.0450,29575,31398,101,811,34.42,30.52,97
0.0475,29587,31401,118,986,34.42,30.52,97
0.0500,29609,31428,97,1026,34.42,30.52,97
0.0525,29599,31410,117,960,34.42,30.52,97
0.0550,29597,31448,59,1154,34.42,30.52,97
0.0575,29595,31436,76,854,34.42,30.52,97
0.0600,29577,31428,92,854,34.42,30.52,97
0.0625,29572,31423,118,408,34.42,30.52,97
0.0650,29535,31299,109,497,34.42,30.52,97
0.0675,29549,31303,86,1144,34.42,30.52,97
0.0700,29551,31476,77,1176,34.42,30.52,97
0.0725,29559,31439,66,1077,34.42,30.52,97
0.0750,29597,31428,73,1152,34.42,30.52,97
0.0775,29585,31432,53,1012,34.42,30.52,97
0.0800,29585,31476,102,921,34.42,30.52,97
0.0825,29588,31485,97,841,34.42,30.52,97
0.0850,29614,31480,110,784,34.42,30.52,97
0.0875,29625,31497,75,865,34.42,30.52,97
0.0900,29612,31499,71,993,34.42,30.52,97
0.0925,29617,31502,85,977,34.42,30.52,97
0.0950,29584,31528,76,1144,34.42,30.52,97
0.0975,29592,31516,104,1005,34.42,30.52,97
0.1000,29595,31485,101,896,34.42,30.52,97
0.1025,29611,31479,107,849,34.42,30.52,97
0.1050,29615,31508,76,784,34.42,30.52,97
0.1075,29612,31513,60,885,34.42,30.52,97
0.1100,29632,31515,53,1013,34.42,30.52,97
0.1125,29636,31525,64,1016,34.42,30.52,97
0.1150,29645,31528,94,1156,34.42,30.52,97
0.1175,29597,31542,74,1008,34.42,30.52,97
0.1200,29578,31551,78,875,34.42,30.52,97
0.1225,29616,31544,102,882,34.42,30.52,97
0.1250,29634,31522,109,840,34.42,30.52,97
0.1275,29629,31532,90,948,34.42,30.52,97
0.1300,29627,31559,87,1014,34.42,30.52,97
0.1325,29620,31575,67,1008,34.42,30.52,97
0.1350,29649,31579,62,1174,34.42,30.52,97
0.1375,29661,31596,107,962,34.42,30.52,97
0.1400,29668,31630,81,884,34.42,30.52,97
0.1425,29650,31653,76,896,34.42,30.52,97
0.1450,29665,31663,85,860,34.42,30.52,97
0.1475,29671,31628,80,992,34.42,30.52,97
0.1500,29676,31619,110,1033,34.42,30.52,97
0.1525,29700,31640,85,976,34.42,30.52,97
0.1550,29708,31679,75,1115,34.42,30.52,97
0.1575,29690,31680,75,928,34.42,30.52,97
0.1600,29667,31682,83,832,34.42,30.52,97
0.1625,29680,31705,87,832,34.42,30.52,97
0.1650,29676,31655,112,423,34.42,30.52,97
0.1675,29625,31497,75,1144,34.42,30.52,97
0.1700,29681,31726,70,1189,34.42,30.52,97
0.1725,29688,31714,75,1083,34.42,30.52,97
0.1750,29694,31695,72,1208,34.42,30.52,97
0.1775,29693,31714,86,1001,34.42,30.52,97
0.1800,29719,31707,85,892,34.42,30.52,97
0.1825,29710,31750,104,898,34.42,30.52,97
0.1850,29720,31721,107,802,34.42,30.52,97
0.1875,29728,31728,89,921,34.42,30.52,97
0.1900,29713,31720,75,995,34.42,30.52,97
0.1925,29711,31719,105,984,34.42,30.52,97
0.1950,29679,31733,93,1161,34.42,30.52,97
0.1975,29689,31711,100,953,34.42,30.52,97
0.2000,29708,31681,121,860,34.42,30.52,97
0.2025,29686,31677,110,869,34.42,30.52,97
0.2050,29698,31674,75,848,34.42,30.52,97
0.2075,29692,31687,46,982,34.42,30.52,97
0.2100,29735,31667,72,1036,34.42,30.52,97
0.2125,29735,31694,102,973,34.42,30.52,97
0.2150,29692,31686,83,1162,34.42,30.52,97
0.2175,29679,31677,72,962,34.42,30.52,97
0.2200,29680,31681,69,851,34.42,30.52,97
0.2225,29706,31676,97,872,34.42,30.52,97
0.2250,29691,31640,110,873,34.42,30.52,97
0.2275,29694,31653,67,1048,34.42,30.52,97
0.2300,29694,31658,76,1009,34.42,30.52,97
0.2325,29691,31657,78,1032,34.42,30.52,97
0.2350,29696,31654,100,1096,34.42,30.52,97
0.2375,29701,31674,89,921,34.42,30.52,97
0.2400,29698,31679,80,868,34.42,30.52,97
0.2425,29680,31669,77,800,34.42,30.52,97
0.2450,29721,31648,90,872,34.42,30.52,97
0.2475,29724,31638,109,1024,34.42,30.52,97
0.2500,29716,31632,94,980,34.42,30.52,97
0.2525,29712,31646,92,1105,34.42,30.52,97
0.2550,29707,31665,62,1088,34.42,30.52,97
0.2575,29711,31676,73,916,34.42,30.52,97
0.2600,29730,31661,65,828,34.42,30.52,97
0.2625,29693,31661,87,828,34.42,30.52,97
0.2650,29685,31624,110,416,34.42,30.52,97
0.2675,29728,31728,89,1206,34.42,30.52,97
0.2700,29713,31720,75,1185,34.42,30.52,97
0.2725,29714,31667,86,1077,34.42,30.52,97
0.2750,29685,31639,71,1248,34.42,30.52,97
0.2775,29698,31625,78,992,34.42,30.52,97
0.2800,29689,31631,81,883,34.42,30.52,97
0.2825,29665,31644,99,888,34.42,30.52,97
0.2850,29695,31635,112,790,34.42,30.52,97
0.2875,29691,31621,91,962,34.42,30.52,97
0.2900,29718,31630,67,1016,34.42,30.52,97
0.2925,29700,31625,74,993,34.42,30.52,97
0.2950,29671,31630,92,1208,34.42,30.52,97
0.2975,29654,31640,76,936,34.42,30.52,97
0.3000,29661,31658,102,860,34.42,30.52,97
0.3025,29659,31608,117,873,34.42,30.52,97
0.3050,29694,31594,109,848,34.42,30.52,97
0.3075,29674,31615,70,983,34.42,30.52,97
0.3100,29684,31622,50,1045,34.42,30.52,97
0.3125,29667,31623,59,1013,34.42,30.52,97
0.3150,29701,31628,75,1168,34.42,30.52,97
0.3175,29706,31639,75,934,34.42,30.52,97
0.3200,29684,31638,69,856,34.42,30.52,97
0.3225,29668,31642,82,774,34.42,30.52,97
0.3250,29654,31670,83,848,34.42,30.52,97
0.3275,29689,31672,88,976,34.42,30.52,97
0.3300,29705,31635,103,1012,34.42,30.52,97
0.3325,29666,31645,102,1125,34.42,30.52,97
0.3350,29677,31660,93,1089,34.42,30.52,97
0.3375,29684,31670,63,898,34.42,30.52,97
0.3400,29711,31662,76,864,34.42,30.52,97
0.3425,29702,31674,98,756,34.42,30.52,97
0.3450,29695,31696,90,890,34.42,30.52,97
0.3475,29694,31700,71,1036,34.42,30.52,97
0.3500,29702,31717,91,997,34.42,30.52,97
0.3525,29687,31685,84,1157,34.42,30.52,97
0.3550,29708,31656,111,1010,34.42,30.52,97
0.3575,29748,31652,124,896,34.42,30.52,97
0.3600,29731,31690,74,864,34.42,30.52,97
0.3625,29741,31708,62,742,34.42,30.52,97
0.3650,29714,31700,72,916,34.42,30.52,97
0.3675,29728,31691,93,997,34.42,30.52,97
0.3700,29720,31728,64,997,34.42,30.52,97
0.3725,29697,31705,100,562,34.42,30.52,97
0.3750,29671,31630,92,1385,34.42,30.52,97
0.3775,29699,31753,76,1115,34.42,30.52,97
0.3800,29725,31728,88,962,34.42,30.52,97
0.3825,29721,31704,70,917,34.42,30.52,97
0.3850,29717,31692,59,856,34.42,30.52,97
0.3875,29726,31738,79,1009,34.42,30.52,97
0.3900,29723,31740,125,1032,34.42,30.52,97
0.3925,29736,31736,92,1001,34.42,30.52,97
0.3950,29756,31743,86,1114,34.42,30.52,97
0.3975,29747,31752,83,897,34.42,30.52,97
0.4000,29728,31765,89,854,34.42,30.52,97
0.4025,29706,31768,76,769,34.42,30.52,97
0.4050,29730,31754,88,838,34.42,30.52,97
0.4075,29741,31752,111,1008,34.42,30.52,97
0.4100,29739,31739,86,997,34.42,30.52,97
0.4125,29737,31766,59,1152,34.42,30.52,97
0.4150,29735,31759,59,1016,34.42,30.52,97
0.4175,29774,31771,70,872,34.42,30.52,97
0.4200,29738,31777,81,869,34.42,30.52,97
0.4225,29726,31786,86,741,34.42,30.52,97
0.4250,29703,31806,82,864,34.42,30.52,97
0.4275,29748,31790,87,988,34.42,30.52,97
0.4300,29736,31747,107,1003,34.42,30.52,97
0.4325,29739,31762,112,1153,34.42,30.52,97
0.4350,29735,31775,90,1008,34.42,30.52,97
0.4375,29712,31787,72,890,34.42,30.52,97
0.4400,29727,31766,71,896,34.42,30.52,97
0.4425,29724,31762,82,744,34.42,30.52,97
0.4450,29732,31761,99,900,34.42,30.52,97
0.4475,29719,31779,105,985,34.42,30.52,97
0.4500,29713,31778,74,973,34.42,30.52,97
0.4525,29733,31721,74,1200,34.42,30.52,97
0.4550,29737,31704,112,968,34.42,30.52,97
0.4575,29717,31694,103,875,34.42,30.52,97
0.4600,29712,31722,75,896,34.42,30.52,97
0.4625,29710,31700,77,808,34.42,30.52,97
0.4650,29710,31687,89,908,34.42,30.52,97
0.4675,29683,31676,77,972,34.42,30.52,97
0.4700,29668,31639,79,972,34.42,30.52,97
0.4725,29659,31610,116,584,34.42,30.52,97
0.4750,29756,31743,86,1306,34.42,30.52,97
0.4775,29664,31638,62,1048,34.42,30.52,97
0.4800,29669,31594,75,907,34.42,30.52,97
0.4825,29668,31568,73,817,34.42,30.52,97
0.4850,29665,31559,53,832,34.42,30.52,97
0.4875,29648,31553,73,969,34.42,30.52,97
0.4900,29647,31582,122,982,34.42,30.52,97
0.4925,29646,31551,110,1104,34.42,30.52,97
0.4950,29670,31540,117,1041,34.42,30.52,97
0.4975,29665,31533,88,864,34.42,30.52,97
0.5000,29632,31531,49,856,34.42,30.52,97
0.5025,29605,31542,70,732,34.42,30.52,97
0.5050,29609,31510,93,856,34.42,30.52,97
0.5075,29630,31460,111,965,34.42,30.52,97
0.5100,29612,31456,101,982,34.42,30.52,97
0.5125,29617,31459,78,1121,34.42,30.52,97
0.5150,29610,31477,67,1016,34.42,30.52,97
0.5175,29605,31463,57,890,34.42,30.52,97
0.5200,29625,31447,77,890,34.42,30.52,97
0.5225,29624,31440,92,787,34.42,30.52,97
0.5250,29591,31437,79,848,34.42,30.52,97
0.5275,29549,31447,77,988,34.42,30.52,97
0.5300,29557,31441,66,979,34.42,30.52,97
0.5325,29578,31415,101,1157,34.42,30.52,97
0.5350,29574,31398,101,969,34.42,30.52,97
0.5375,29573,31405,78,856,34.42,30.52,97
0.5400,29567,31412,67,874,34.42,30.52,97
0.5425,29567,31398,86,809,34.42,30.52,97
0.5450,29574,31400,88,928,34.42,30.52,97
0.5475,29577,31428,84,992,34.42,30.52,97
0.5500,29569,31441,76,980,34.42,30.52,97
0.5525,29580,31405,69,1168,34.42,30.52,97
0.5550,29571,31368,88,938,34.42,30.52,97
0.5575,29594,31351,119,865,34.42,30.52,97
0.5600,29579,31382,83,886,34.42,30.52,97
0.5625,29595,31390,88,875,34.42,30.52,97
0.5650,29575,31396,62,1005,34.42,30.52,97
0.5675,29566,31381,70,1016,34.42,30.52,97
0.5700,29581,31376,83,1016,34.42,30.52,97
0.5725,29544,31381,106,680,34.42,30.52,97
0.5750,29670,31540,117,768,34.42,30.52,97
0.5775,29665,31533,88,1190,34.42,30.52,97
0.5800,29552,31406,81,1024,34.42,30.52,97
0.5825,29556,31383,62,825,34.42,30.52,97
0.5850,29561,31365,77,874,34.42,30.52,97
0.5875,29559,31388,86,1002,34.42,30.52,97
0.5900,29558,31387,82,1004,34.42,30.52,97
0.5925,29557,31411,102,1147,34.42,30.52,97
0.5950,29594,31416,94,1044,34.42,30.52,97
0.5975,29587,31411,75,884,34.42,30.52,97
0.6000,29563,31418,62,881,34.42,30.52,97
0.6025,29548,31434,88,827,34.42,30.52,97
0.6050,29542,31460,64,900,34.42,30.52,97
0.6075,29556,31409,90,984,34.42,30.52,97
0.6100,29558,31402,94,970,34.42,30.52,97
0.6125,29563,31412,97,1138,34.42,30.52,97
0.6150,29568,31425,64,992,34.42,30.52,97
0.6175,29571,31419,67,873,34.42,30.52,97
0.6200,29601,31434,71,880,34.42,30.52,97
0.6225,29589,31440,91,833,34.42,30.52,97
0.6250,29549,31435,90,939,34.42,30.52,97
0.6275,29531,31467,91,996,34.42,30.52,97
0.6300,29562,31420,85,981,34.42,30.52,97
0.6325,29576,31434,98,1202,34.42,30.52,97
0.6350,29573,31413,94,949,34.42,30.52,97
0.6375,29561,31440,81,864,34.42,30.52,97
0.6400,29577,31469,78,882,34.42,30.52,97
0.6425,29581,31452,77,881,34.42,30.52,97
0.6450,29582,31459,102,1013,34.42,30.52,97
0.6475,29584,31479,83,1045,34.42,30.52,97
0.6500,29575,31484,74,984,34.42,30.52,97
0.6525,29590,31459,86,1137,34.42,30.52,97
0.6550,29598,31438,103,963,34.42,30.52,97
0.6575,29596,31424,113,893,34.42,30.52,97
0.6600,29625,31459,82,877,34.42,30.52,97
0.6625,29598,31489,65,888,34.42,30.52,97
0.6650,29609,31480,63,1027,34.42,30.52,97
0.6675,29611,31475,76,970,34.42,30.52,97
0.6700,29595,31466,90,970,34.42,30.52,97
0.6725,29589,31467,114,665,34.42,30.52,97
0.6750,29594,31416,94,704,34.42,30.52,97
0.6775,29587,31411,75,1184,34.42,30.52,97
