Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth
0.0000,29965,30795,80,1049,33.8,30.85,97
0.0025,29984,30867,67,1016,33.8,30.85,97
0.0050,29989,30846,87,1050,33.8,30.85,97
0.0075,30003,30810,77,984,33.8,30.85,97
0.0100,30003,30822,76,1130,33.8,30.85,97
0.0125,30000,30838,85,990,33.8,30.85,97
0.0150,29987,30859,91,897,33.8,30.85,97
0.0175,30010,30862,102,860,33.8,30.85,97
0.0200,30017,30850,93,813,33.8,30.85,97
0.0225,30033,30845,93,944,33.8,30.85,97
0.0250,30000,30851,71,976,33.8,30.85,97
0.0275,29990,30890,73,960,33.8,30.85,97
0.0300,29991,30875,74,1096,33.8,30.85,97
0.0325,30018,30821,94,960,33.8,30.85,97
0.0350,30001,30854,82,866,33.8,30.85,97
0.0375,30011,30861,63,868,33.8,30.85,97
0.0400,30020,30854,55,832,33.8,30.85,97
0.0425,30036,30878,82,953,33.8,30.85,97
0.0450,30039,30867,94,972,33.8,30.85,97
0.0475,29997,30881,86,997,33.8,30.85,97
0.0500,29979,30903,83,1104,33.8,30.85,97
0.0525,29999,30896,81,923,33.8,30.85,97
0.0550,30018,30882,98,872,33.8,30.85,97
0.0575,30003,30848,117,800,33.8,30.85,97
0.0600,30020,30876,86,852,33.8,30.85,97
0.0625,30004,30903,66,986,33.8,30.85,97
0.0650,30004,30878,82,988,33.8,30.85,97
0.0675,30006,30884,88,1066,33.8,30.85,97
0.0700,30004,30896,79,1041,33.8,30.85,97
0.0725,30009,30902,85,897,33.8,30.85,97
0.0750,30020,30897,73,849,33.8,30.85,97
0.0775,30010,30866,93,745,33.8,30.85,97
0.0800,30032,30848,99,872,33.8,30.85,97
0.0825,30023,30872,107,953,33.8,30.85,97
0.0850,30039,30887,81,981,33.8,30.85,97
0.0875,30029,30893,69,1112,33.8,30.85,97
0.0900,30022,30895,78,1024,33.8,30.85,97
0.0925,30011,30892,76,816,33.8,30.85,97
0.0950,30006,30885,90,816,33.8,30.85,97
0.0975,29982,30865,97,441,33.8,30.85,97
0.1000,30017,30850,93,486,33.8,30.85,97
0.1025,30033,30845,93,1232,33.8,30.85,97
0.1050,30002,30922,68,1184,33.8,30.85,97
0.1075,30020,30891,70,1064,33.8,30.85,97
0.1100,30023,30889,83,1152,33.8,30.85,97
0.1125,30031,30925,77,944,33.8,30.85,97
0.1150,30055,30946,107,866,33.8,30.85,97
0.1175,30023,30949,110,864,33.8,30.85,97
0.1200,30072,30961,82,826,33.8,30.85,97
0.1225,30069,30971,80,950,33.8,30.85,97
0.1250,30059,30992,79,984,33.8,30.85,97
0.1275,30040,31041,82,998,33.8,30.85,97
0.1300,30050,31037,69,1093,33.8,30.85,97
0.1325,30078,31016,102,944,33.8,30.85,97
0.1350,30098,31019,95,865,33.8,30.85,97
0.1375,30100,31061,80,816,33.8,30.85,97
0.1400,30102,31090,50,826,33.8,30.85,97
0.1425,30125,31085,52,961,33.8,30.85,97
0.1450,30150,31120,98,964,33.8,30.85,97
0.1475,30145,31124,91,1072,33.8,30.85,97
0.1500,30111,31156,85,1030,33.8,30.85,97
0.1525,30091,31171,86,886,33.8,30.85,97
0.1550,30120,31189,75,880,33.8,30.85,97
0.1575,30134,31185,89,768,33.8,30.85,97
0.1600,30162,31170,118,836,33.8,30.85,97
0.1625,30160,31178,92,960,33.8,30.85,97
0.1650,30148,31192,80,965,33.8,30.85,97
0.1675,30166,31192,69,1090,33.8,30.85,97
0.1700,30147,31205,72,1034,33.8,30.85,97
0.1725,30155,31188,91,880,33.8,30.85,97
0.1750,30162,31214,105,870,33.8,30.85,97
0.1775,30157,31240,80,780,33.8,30.85,97
0.1800,30167,31239,83,865,33.8,30.85,97
0.1825,30195,31209,80,986,33.8,30.85,97
0.1850,30204,31256,100,976,33.8,30.85,97
0.1875,30229,31287,92,1126,33.8,30.85,97
0.1900,30221,31318,53,1000,33.8,30.85,97
0.1925,30239,31339,70,904,33.8,30.85,97
0.1950,30233,31361,79,827,33.8,30.85,97
0.1975,30244,31386,80,827,33.8,30.85,97
0.2000,30263,31409,112,403,33.8,30.85,97
0.2025,30069,30971,80,730,33.8,30.85,97
0.2050,30059,30992,79,1330,33.8,30.85,97
0.2075,30289,31509,81,1216,33.8,30.85,97
0.2100,30318,31501,66,1208,33.8,30.85,97
0.2125,30338,31521,82,985,33.8,30.85,97
0.2150,30358,31558,74,909,33.8,30.85,97
0.2175,30359,31594,103,810,33.8,30.85,97
0.2200,30367,31602,114,792,33.8,30.85,97
0.2225,30380,31616,70,912,33.8,30.85,97
0.2250,30415,31616,57,939,33.8,30.85,97
0.2275,30376,31658,64,1032,33.8,30.85,97
0.2300,30355,31670,61,1000,33.8,30.85,97
0.2325,30359,31667,81,896,33.8,30.85,97
0.2350,30385,31636,126,834,33.8,30.85,97
0.2375,30384,31635,113,748,33.8,30.85,97
0.2400,30382,31635,84,832,33.8,30.85,97
0.2425,30390,31650,60,940,33.8,30.85,97
0.2450,30387,31643,50,961,33.8,30.85,97
0.2475,30395,31643,78,1112,33.8,30.85,97
0.2500,30384,31629,94,1024,33.8,30.85,97
0.2525,30360,31633,93,873,33.8,30.85,97
0.2550,30320,31628,69,855,33.8,30.85,97
0.2575,30341,31629,96,752,33.8,30.85,97
0.2600,30337,31593,77,859,33.8,30.85,97
0.2625,30344,31570,116,998,33.8,30.85,97
0.2650,30320,31534,98,996,33.8,30.85,97
0.2675,30302,31542,61,1152,33.8,30.85,97
0.2700,30305,31521,60,978,33.8,30.85,97
0.2725,30292,31500,84,872,33.8,30.85,97
0.2750,30301,31476,79,884,33.8,30.85,97
0.2775,30273,31464,82,787,33.8,30.85,97
0.2800,30251,31434,80,888,33.8,30.85,97
0.2825,30240,31356,78,1024,33.8,30.85,97
0.2850,30250,31314,129,962,33.8,30.85,97
0.2875,30218,31291,87,1136,33.8,30.85,97
0.2900,30188,31249,76,976,33.8,30.85,97
0.2925,30179,31218,60,884,33.8,30.85,97
0.2950,30145,31178,65,787,33.8,30.85,97
0.2975,30127,31142,93,787,33.8,30.85,97
0.3000,30090,31070,103,419,33.8,30.85,97
0.3025,30380,31616,70,733,33.8,30.85,97
0.3050,30415,31616,57,1344,33.8,30.85,97
0.3075,30042,31014,95,1296,33.8,30.85,97
0.3100,30033,30951,67,1184,33.8,30.85,97
0.3125,30031,30897,67,969,33.8,30.85,97
0.3150,30018,30863,65,888,33.8,30.85,97
0.3175,30011,30854,76,786,33.8,30.85,97
0.3200,30001,30866,89,826,33.8,30.85,97
0.3225,30001,30840,105,976,33.8,30.85,97
0.3250,29999,30821,103,973,33.8,30.85,97
0.3275,29993,30795,67,1141,33.8,30.85,97
0.3300,29958,30791,97,1044,33.8,30.85,97
0.3325,29928,30776,72,880,33.8,30.85,97
0.3350,29953,30757,92,869,33.8,30.85,97
0.3375,29947,30713,90,778,33.8,30.85,97
0.3400,29939,30698,104,854,33.8,30.85,97
0.3425,29934,30693,70,996,33.8,30.85,97
0.3450,29926,30707,54,992,33.8,30.85,97
0.3475,29950,30691,75,1152,33.8,30.85,97
0.3500,29959,30668,89,990,33.8,30.85,97
0.3525,29944,30671,96,874,33.8,30.85,97
