Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth
0.0000,28552,29109,54,896,34.42,30.1,99
0.0025,28550,29078,54,996,34.42,30.1,99
0.0050,28553,29088,66,917,34.42,30.1,99
0.0075,28553,29077,77,877,34.42,30.1,99
0.0100,28560,29121,85,897,34.42,30.1,99
0.0125,28557,29117,80,843,34.42,30.1,99
0.0150,28564,29123,85,917,34.42,30.1,99
0.0175,28576,29087,95,933,34.42,30.1,99
0.0200,28556,29073,97,924,34.42,30.1,99
0.0225,28562,29063,109,1012,34.42,30.1,99
0.0250,28584,29098,87,941,34.42,30.1,99
0.0275,28589,29115,70,896,34.42,30.1,99
0.0300,28587,29102,65,864,34.42,30.1,99
0.0325,28574,29107,73,827,34.42,30.1,99
0.0350,28565,29103,100,827,34.42,30.1,99
0.0375,28554,29108,111,474,34.42,30.1,99
0.0400,28532,29088,66,670,34.42,30.1,99
0.0425,28528,29087,84,1346,34.42,30.1,99
0.0450,28557,29145,71,1184,34.42,30.1,99
0.0475,28559,29111,64,1010,34.42,30.1,99
0.0500,28592,29094,77,970,34.42,30.1,99
0.0525,28580,29131,88,848,34.42,30.1,99
0.0550,28583,29130,103,893,34.42,30.1,99
0.0575,28586,29148,96,968,34.42,30.1,99
0.0600,28614,29150,106,947,34.42,30.1,99
0.0625,28604,29164,60,1020,34.42,30.1,99
0.0650,28572,29174,57,961,34.42,30.1,99
0.0675,28586,29201,92,897,34.42,30.1,99
0.0700,28588,29152,91,868,34.42,30.1,99
0.0725,28607,29168,116,800,34.42,30.1,99
0.0750,28600,29167,105,868,34.42,30.1,99
0.0775,28600,29170,67,931,34.42,30.1,99
0.0800,28604,29183,63,916,34.42,30.1,99
0.0825,28630,29185,80,1012,34.42,30.1,99
0.0850,28627,29183,77,928,34.42,30.1,99
0.0875,28596,29182,82,873,34.42,30.1,99
0.0900,28575,29215,86,888,34.42,30.1,99
0.0925,28594,29204,81,833,34.42,30.1,99
0.0950,28611,29167,106,908,34.42,30.1,99
0.0975,28609,29173,111,924,34.42,30.1,99
0.1000,28603,29204,74,908,34.42,30.1,99
0.1025,28605,29211,54,1032,34.42,30.1,99
0.1050,28604,29203,74,882,34.42,30.1,99
0.1075,28610,29203,90,885,34.42,30.1,99
0.1100,28624,29218,87,880,34.42,30.1,99
0.1125,28609,29235,74,868,34.42,30.1,99
0.1150,28607,29215,90,948,34.42,30.1,99
0.1175,28626,29186,98,969,34.42,30.1,99
0.1200,28641,29166,96,984,34.42,30.1,99
0.1225,28633,29205,79,1016,34.42,30.1,99
0.1250,28616,29214,64,928,34.42,30.1,99
0.1275,28620,29222,78,890,34.42,30.1,99
0.1300,28611,29207,89,774,34.42,30.1,99
0.1325,28597,29207,86,774,34.42,30.1,99
0.1350,28599,29185,111,410,34.42,30.1,99
0.1375,28586,29148,96,1152,34.42,30.1,99
0.1400,28614,29150,106,1042,34.42,30.1,99
0.1425,28602,29243,71,1077,34.42,30.1,99
0.1450,28619,29217,69,996,34.42,30.1,99
0.1475,28620,29214,92,917,34.42,30.1,99
0.1500,28614,29261,90,896,34.42,30.1,99
0.1525,28634,29280,97,817,34.42,30.1,99
0.1550,28649,29286,112,876,34.42,30.1,99
0.1575,28668,29289,102,949,34.42,30.1,99
0.1600,28681,29315,76,940,34.42,30.1,99
0.1625,28677,29324,82,1027,34.42,30.1,99
0.1650,28644,29357,99,914,34.42,30.1,99
0.1675,28646,29349,76,857,34.42,30.1,99
0.1700,28669,29333,108,870,34.42,30.1,99
0.1725,28669,29331,101,825,34.42,30.1,99
0.1750,28678,29353,72,907,34.42,30.1,99
0.1775,28681,29363,58,912,34.42,30.1,99
0.1800,28698,29371,70,898,34.42,30.1,99
0.1825,28711,29372,88,978,34.42,30.1,99
0.1850,28690,29385,90,907,34.42,30.1,99
0.1875,28653,29403,85,864,34.42,30.1,99
0.1900,28655,29411,96,856,34.42,30.1,99
0.1925,28686,29394,95,845,34.42,30.1,99
0.1950,28700,29367,108,936,34.42,30.1,99
0.1975,28701,29383,112,928,34.42,30.1,99
0.2000,28693,29409,75,946,34.42,30.1,99
0.2025,28691,29397,76,984,34.42,30.1,99
0.2050,28681,29407,73,910,34.42,30.1,99
0.2075,28695,29408,97,877,34.42,30.1,99
0.2100,28692,29412,97,833,34.42,30.1,99
0.2125,28694,29439,90,865,34.42,30.1,99
0.2150,28703,29446,77,929,34.42,30.1,99
0.2175,28725,29397,92,928,34.42,30.1,99
0.2200,28729,29410,107,987,34.42,30.1,99
0.2225,28734,29440,98,992,34.42,30.1,99
0.2250,28737,29450,67,908,34.42,30.1,99
0.2275,28736,29456,64,880,34.42,30.1,99
0.2300,28708,29452,75,804,34.42,30.1,99
0.2325,28711,29456,75,834,34.42,30.1,99
0.2350,28695,29445,84,834,34.42,30.1,99
0.2375,28720,29445,112,475,34.42,30.1,99
0.2400,28681,29315,76,1145,34.42,30.1,99
0.2425,28700,29493,71,1184,34.42,30.1,99
0.2450,28739,29478,60,1032,34.42,30.1,99
0.2475,28751,29457,65,914,34.42,30.1,99
0.2500,28736,29464,69,882,34.42,30.1,99
0.2525,28738,29499,79,841,34.42,30.1,99
0.2550,28754,29511,108,902,34.42,30.1,99
0.2575,28775,29542,97,905,34.42,30.1,99
0.2600,28779,29540,86,900,34.42,30.1,99
0.2625,28782,29539,67,1009,34.42,30.1,99
0.2650,28742,29559,84,928,34.42,30.1,99
