Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth
0.0000,30039,32518,99,940,34.51,30.19,97
0.0025,30039,32537,86,965,34.51,30.19,97
0.0050,30020,32555,67,1004,34.51,30.19,97
0.0075,30043,32549,67,968,34.51,30.19,97
0.0100,30026,32555,79,857,34.51,30.19,97
0.0125,29993,32539,81,857,34.51,30.19,97
0.0150,30002,32524,113,402,34.51,30.19,97
0.0175,30010,32477,69,609,34.51,30.19,97
0.0200,29954,32507,81,1296,34.51,30.19,97
0.0225,30000,32553,61,1136,34.51,30.19,97
0.0250,30013,32533,67,1172,34.51,30.19,97
0.0275,30026,32526,75,997,34.51,30.19,97
0.0300,30027,32551,79,944,34.51,30.19,97
0.0325,30023,32599,107,908,34.51,30.19,97
0.0350,30044,32572,107,809,34.51,30.19,97
0.0375,30050,32566,105,913,34.51,30.19,97
0.0400,30053,32583,86,901,34.51,30.19,97
0.0425,30042,32586,75,885,34.51,30.19,97
0.0450,29995,32596,81,1008,34.51,30.19,97
0.0475,30024,32569,88,936,34.51,30.19,97
0.0500,30028,32563,99,877,34.51,30.19,97
0.0525,30049,32553,110,896,34.51,30.19,97
0.0550,30036,32575,84,825,34.51,30.19,97
0.0575,30025,32594,57,886,34.51,30.19,97
0.0600,30052,32591,61,950,34.51,30.19,97
0.0625,30063,32595,76,936,34.51,30.19,97
0.0650,30069,32598,85,1028,34.51,30.19,97
0.0675,30026,32615,87,902,34.51,30.19,97
0.0700,30022,32639,76,856,34.51,30.19,97
0.0725,30012,32641,87,851,34.51,30.19,97
0.0750,30040,32585,96,832,34.51,30.19,97
0.0775,30045,32590,117,930,34.51,30.19,97
0.0800,30047,32608,95,917,34.51,30.19,97
0.0825,30034,32603,81,944,34.51,30.19,97
0.0850,30043,32623,80,962,34.51,30.19,97
0.0875,30050,32625,84,880,34.51,30.19,97
0.0900,30040,32630,94,888,34.51,30.19,97
0.0925,30066,32659,78,843,34.51,30.19,97
0.0950,30055,32670,90,856,34.51,30.19,97
0.0975,30046,32644,83,929,34.51,30.19,97
0.1000,30069,32604,112,928,34.51,30.19,97
0.1025,30070,32609,109,992,34.51,30.19,97
0.1050,30072,32631,86,973,34.51,30.19,97
0.1075,30080,32664,65,909,34.51,30.19,97
0.1100,30061,32658,66,880,34.51,30.19,97
0.1125,30058,32649,81,752,34.51,30.19,97
0.1150,30058,32653,98,752,34.51,30.19,97
0.1175,30059,32630,117,440,34.51,30.19,97
0.1200,30053,32583,86,665,34.51,30.19,97
0.1225,30042,32586,75,1240,34.51,30.19,97
0.1250,30046,32679,82,1248,34.51,30.19,97
0.1275,30077,32646,84,1062,34.51,30.19,97
0.1300,30075,32635,77,966,34.51,30.19,97
0.1325,30076,32662,78,936,34.51,30.19,97
0.1350,30065,32689,105,838,34.51,30.19,97
0.1375,30080,32680,115,970,34.51,30.19,97
0.1400,30078,32686,112,936,34.51,30.19,97
0.1425,30107,32697,70,921,34.51,30.19,97
0.1450,30063,32682,73,997,34.51,30.19,97
0.1475,30054,32714,82,934,34.51,30.19,97
0.1500,30068,32707,91,841,34.51,30.19,97
0.1525,30070,32682,107,848,34.51,30.19,97
0.1550,30072,32679,103,834,34.51,30.19,97
0.1575,30077,32678,67,914,34.51,30.19,97
0.1600,30078,32696,66,907,34.51,30.19,97
0.1625,30088,32689,58,928,34.51,30.19,97
0.1650,30106,32685,86,965,34.51,30.19,97
0.1675,30065,32681,77,884,34.51,30.19,97
0.1700,30036,32664,81,888,34.51,30.19,97
0.1725,30026,32684,91,842,34.51,30.19,97
0.1750,30053,32643,81,859,34.51,30.19,97
0.1775,30059,32614,113,936,34.51,30.19,97
0.1800,30055,32628,97,913,34.51,30.19,97
0.1825,30041,32628,90,956,34.51,30.19,97
0.1850,30033,32638,59,976,34.51,30.19,97
0.1875,30044,32605,65,906,34.51,30.19,97
0.1900,30033,32611,66,867,34.51,30.19,97
0.1925,30037,32589,91,793,34.51,30.19,97
0.1950,30030,32610,85,852,34.51,30.19,97
0.1975,30033,32602,84,933,34.51,30.19,97
0.2000,30022,32576,93,925,34.51,30.19,97
0.2025,30033,32505,105,1001,34.51,30.19,97
0.2050,30017,32515,109,963,34.51,30.19,97
0.2075,30030,32518,92,896,34.51,30.19,97
0.2100,30029,32527,54,870,34.51,30.19,97
0.2125,30009,32499,70,820,34.51,30.19,97
0.2150,30001,32499,79,857,34.51,30.19,97
0.2175,29952,32474,83,857,34.51,30.19,97
0.2200,29958,32463,109,485,34.51,30.19,97
0.2225,30107,32697,70,673,34.51,30.19,97
0.2250,30063,32682,73,1360,34.51,30.19,97
