Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth
0.0000,31045,33953,61,928,34.54,30.36,98
0.0025,31047,33945,71,874,34.54,30.36,98
0.0050,31029,33947,76,816,34.54,30.36,98
0.0075,31018,33939,92,870,34.54,30.36,98
0.0100,31002,33943,83,870,34.54,30.36,98
0.0125,31015,33925,124,552,34.54,30.36,98
0.0150,31011,33975,73,1184,34.54,30.36,98
0.0175,31003,33961,71,1252,34.54,30.36,98
0.0200,31020,33938,77,1014,34.54,30.36,98
0.0225,31024,33909,89,934,34.54,30.36,98
0.0250,31010,33910,89,907,34.54,30.36,98
0.0275,31025,33924,94,832,34.54,30.36,98
0.0300,31014,33956,97,932,34.54,30.36,98
0.0325,31039,33958,80,964,34.54,30.36,98
0.0350,31045,33946,76,944,34.54,30.36,98
0.0375,31032,33937,78,1080,34.54,30.36,98
0.0400,31017,33952,70,889,34.54,30.36,98
0.0425,31004,33961,65,881,34.54,30.36,98
0.0450,31004,33967,82,876,34.54,30.36,98
0.0475,31017,33936,99,853,34.54,30.36,98
0.0500,31026,33933,106,977,34.54,30.36,98
0.0525,31025,33935,89,986,34.54,30.36,98
0.0550,31025,33940,60,993,34.54,30.36,98
0.0575,31045,33943,60,1069,34.54,30.36,98
0.0600,31057,33942,73,907,34.54,30.36,98
0.0625,31050,33948,72,859,34.54,30.36,98
0.0650,31002,33971,83,784,34.54,30.36,98
0.0675,30988,33980,90,856,34.54,30.36,98
0.0700,31014,33966,71,989,34.54,30.36,98
0.0725,31037,33943,98,971,34.54,30.36,98
0.0750,31018,33927,107,1056,34.54,30.36,98
0.0775,31017,33935,84,1001,34.54,30.36,98
0.0800,31025,33954,71,929,34.54,30.36,98
0.0825,31005,33954,67,867,34.54,30.36,98
0.0850,31040,33966,82,790,34.54,30.36,98
0.0875,31033,33959,82,885,34.54,30.36,98
0.0900,31021,33979,80,1012,34.54,30.36,98
0.0925,31024,33987,90,981,34.54,30.36,98
0.0950,31016,33947,92,1107,34.54,30.36,98
0.0975,31050,33923,101,1010,34.54,30.36,98
0.1000,31045,33961,110,908,34.54,30.36,98
0.1025,31052,33963,87,888,34.54,30.36,98
0.1050,31047,33979,66,789,34.54,30.36,98
0.1075,31042,33959,79,914,34.54,30.36,98
0.1100,31020,33976,86,941,34.54,30.36,98
0.1125,31002,33941,76,941,34.54,30.36,98
0.1150,31012,33932,100,504,34.54,30.36,98
0.1175,31032,33937,78,1344,34.54,30.36,98
0.1200,31017,33952,70,1113,34.54,30.36,98
0.1225,31004,33989,75,960,34.54,30.36,98
0.1250,31016,33939,73,896,34.54,30.36,98
0.1275,31032,33921,87,837,34.54,30.36,98
0.1300,31022,33932,89,973,34.54,30.36,98
0.1325,31031,33955,84,983,34.54,30.36,98
0.1350,31023,33977,95,1010,34.54,30.36,98
0.1375,31026,33967,93,1082,34.54,30.36,98
0.1400,31038,33966,97,957,34.54,30.36,98
0.1425,31049,33975,70,861,34.54,30.36,98
0.1450,31007,33969,88,795,34.54,30.36,98
0.1475,31007,34014,90,848,34.54,30.36,98
0.1500,31011,33994,80,954,34.54,30.36,98
0.1525,31023,33971,97,970,34.54,30.36,98
0.1550,31027,33958,110,1041,34.54,30.36,98
0.1575,31036,33985,82,1002,34.54,30.36,98
0.1600,31038,34008,66,888,34.54,30.36,98
0.1625,31073,33993,67,880,34.54,30.36,98
0.1650,31061,34001,76,755,34.54,30.36,98
0.1675,31065,33995,92,852,34.54,30.36,98
0.1700,31031,34007,90,960,34.54,30.36,98
0.1725,31006,34028,85,964,34.54,30.36,98
0.1750,31036,34027,76,1109,34.54,30.36,98
0.1775,31038,34016,96,992,34.54,30.36,98
0.1800,31058,34000,133,900,34.54,30.36,98
0.1825,31055,34021,82,864,34.54,30.36,98
0.1850,31056,34030,83,792,34.54,30.36,98
0.1875,31052,34024,72,896,34.54,30.36,98
0.1900,31048,34020,70,960,34.54,30.36,98
0.1925,31067,34029,87,936,34.54,30.36,98
0.1950,31052,34045,77,1077,34.54,30.36,98
0.1975,31058,34049,75,940,34.54,30.36,98
0.2000,31060,34062,79,872,34.54,30.36,98
0.2025,31045,34032,90,889,34.54,30.36,98
0.2050,31066,34016,103,848,34.54,30.36,98
0.2075,31076,33994,100,952,34.54,30.36,98
0.2100,31087,34024,89,998,34.54,30.36,98
0.2125,31063,34046,79,978,34.54,30.36,98
0.2150,31075,34051,76,1120,34.54,30.36,98
0.2175,31069,34042,96,936,34.54,30.36,98
0.2200,31057,34052,99,936,34.54,30.36,98
0.2225,31044,34037,94,440,34.54,30.36,98
0.2250,31007,33969,88,556,34.54,30.36,98
0.2275,31007,34014,90,1114,34.54,30.36,98
0.2300,31056,34072,80,1116,34.54,30.36,98
0.2325,31076,34056,95,1080,34.54,30.36,98
0.2350,31088,34037,77,1105,34.54,30.36,98
0.2375,31086,34052,99,1040,34.54,30.36,98
0.2400,31068,34076,91,908,34.54,30.36,98
0.2425,31073,34092,99,857,34.54,30.36,98
0.2450,31105,34081,75,784,34.54,30.36,98
0.2475,31119,34088,94,832,34.54,30.36,98
0.2500,31096,34092,76,936,34.54,30.36,98
0.2525,31094,34107,71,939,34.54,30.36,98
0.2550,31079,34128,75,1045,34.54,30.36,98
0.2575,31076,34114,82,956,34.54,30.36,98
