Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth
0.0000,30536,31983,77,1024,34.38,30.29,98
0.0025,30525,31966,99,865,34.38,30.29,98
0.0050,30476,31984,90,864,34.38,30.29,98
0.0075,30465,31985,92,771,34.38,30.29,98
0.0100,30491,31952,94,869,34.38,30.29,98
0.0125,30489,31913,107,986,34.38,30.29,98
0.0150,30485,31933,97,980,34.38,30.29,98
0.0175,30475,31922,66,1098,34.38,30.29,98
0.0200,30466,31935,66,1009,34.38,30.29,98
0.0225,30471,31922,83,903,34.38,30.29,98
0.0250,30476,31905,75,877,34.38,30.29,98
0.0275,30467,31924,79,781,34.38,30.29,98
0.0300,30466,31948,92,892,34.38,30.29,98
0.0325,30462,31905,79,1016,34.38,30.29,98
0.0350,30472,31855,119,1000,34.38,30.29,98
0.0375,30483,31863,102,1125,34.38,30.29,98
0.0400,30477,31899,77,1020,34.38,30.29,98
0.0425,30465,31891,76,916,34.38,30.29,98
0.0450,30470,31901,73,892,34.38,30.29,98
0.0475,30454,31882,75,785,34.38,30.29,98
0.0500,30426,31873,84,785,34.38,30.29,98
0.0525,30423,31862,100,500,34.38,30.29,98
0.0550,30562,32029,97,742,34.38,30.29,98
0.0575,30556,32039,79,1356,34.38,30.29,98
0.0600,30412,31880,75,1312,34.38,30.29,98
0.0625,30428,31852,75,1037,34.38,30.29,98
0.0650,30462,31837,74,922,34.38,30.29,98
0.0675,30431,31840,79,812,34.38,30.29,98
0.0700,30442,31857,90,826,34.38,30.29,98
0.0725,30411,31865,105,950,34.38,30.29,98
0.0750,30447,31861,96,962,34.38,30.29,98
0.0775,30454,31860,76,1024,34.38,30.29,98
0.0800,30450,31856,63,992,34.38,30.29,98
0.0825,30439,31874,63,885,34.38,30.29,98
0.0850,30411,31903,81,875,34.38,30.29,98
0.0875,30420,31860,93,794,34.38,30.29,98
0.0900,30439,31860,110,850,34.38,30.29,98
0.0925,30428,31844,106,981,34.38,30.29,98
0.0950,30434,31868,82,972,34.38,30.29,98
0.0975,30435,31886,56,1092,34.38,30.29,98
0.1000,30460,31872,70,996,34.38,30.29,98
0.1025,30458,31870,92,880,34.38,30.29,98
0.1050,30443,31882,89,884,34.38,30.29,98
0.1075,30409,31888,86,773,34.38,30.29,98
0.1100,30404,31895,77,876,34.38,30.29,98
0.1125,30418,31852,91,995,34.38,30.29,98
0.1150,30413,31853,107,976,34.38,30.29,98
0.1175,30420,31841,91,1101,34.38,30.29,98
0.1200,30415,31843,80,976,34.38,30.29,98
0.1225,30410,31840,72,882,34.38,30.29,98
0.1250,30402,31820,68,902,34.38,30.29,98
0.1275,30414,31818,93,816,34.38,30.29,98
0.1300,30406,31833,88,920,34.38,30.29,98
0.1325,30415,31852,80,971,34.38,30.29,98
0.1350,30415,31798,95,952,34.38,30.29,98
0.1375,30416,31762,103,1090,34.38,30.29,98
0.1400,30394,31761,118,948,34.38,30.29,98
0.1425,30401,31789,110,883,34.38,30.29,98
0.1450,30420,31770,70,905,34.38,30.29,98
0.1475,30395,31764,64,840,34.38,30.29,98
0.1500,30384,31755,80,946,34.38,30.29,98
0.1525,30383,31739,84,960,34.38,30.29,98
0.1550,30355,31718,80,960,34.38,30.29,98
0.1575,30337,31710,105,584,34.38,30.29,98
0.1600,30450,31856,63,1260,34.38,30.29,98
0.1625,30439,31874,63,1040,34.38,30.29,98
0.1650,30331,31722,86,933,34.38,30.29,98
0.1675,30345,31682,62,821,34.38,30.29,98
0.1700,30331,31669,62,852,34.38,30.29,98
0.1725,30340,31700,84,968,34.38,30.29,98
0.1750,30346,31688,118,972,34.38,30.29,98
0.1775,30328,31677,123,1097,34.38,30.29,98
0.1800,30346,31666,106,992,34.38,30.29,98
0.1825,30361,31679,85,917,34.38,30.29,98
0.1850,30318,31661,80,856,34.38,30.29,98
0.1875,30315,31690,80,820,34.38,30.29,98
0.1900,30303,31701,73,876,34.38,30.29,98
0.1925,30315,31670,89,992,34.38,30.29,98
0.1950,30324,31647,102,973,34.38,30.29,98
0.1975,30321,31632,92,1121,34.38,30.29,98
0.2000,30308,31630,59,993,34.38,30.29,98
0.2025,30317,31642,59,882,34.38,30.29,98
0.2050,30313,31627,77,890,34.38,30.29,98
0.2075,30329,31617,90,796,34.38,30.29,98
0.2100,30284,31624,84,915,34.38,30.29,98
0.2125,30267,31643,77,965,34.38,30.29,98
0.2150,30272,31630,70,951,34.38,30.29,98
0.2175,30289,31589,102,1120,34.38,30.29,98
0.2200,30304,31590,128,956,34.38,30.29,98
0.2225,30300,31598,91,877,34.38,30.29,98
0.2250,30296,31627,67,897,34.38,30.29,98
0.2275,30295,31628,78,827,34.38,30.29,98
0.2300,30305,31625,78,960,34.38,30.29,98
0.2325,30313,31640,94,992,34.38,30.29,98
0.2350,30314,31672,77,968,34.38,30.29,98
0.2375,30317,31716,90,1115,34.38,30.29,98
0.2400,30328,31697,86,952,34.38,30.29,98
0.2425,30347,31678,84,896,34.38,30.29,98
0.2450,30355,31718,114,868,34.38,30.29,98
0.2475,30373,31718,102,871,34.38,30.29,98
0.2500,30387,31767,88,992,34.38,30.29,98
0.2525,30382,31784,81,1024,34.38,30.29,98
0.2550,30402,31792,102,961,34.38,30.29,98
0.2575,30390,31816,82,1010,34.38,30.29,98
0.2600,30405,31821,76,1010,34.38,30.29,98
0.2625,30393,31808,104,490,34.38,30.29,98
0.2650,30318,31661,80,1131,34.38,30.29,98
0.2675,30375,31872,77,936,34.38,30.29,98
0.2700,30399,31848,85,936,34.38,30.29,98
0.2725,30408,31840,72,998,34.38,30.29,98
0.2750,30403,31819,71,992,34.38,30.29,98
0.2775,30416,31840,79,1154,34.38,30.29,98
0.2800,30419,31849,78,977,34.38,30.29,98
0.2825,30419,31854,102,853,34.38,30.29,98
0.2850,30434,31853,86,723,34.45,30.29,98
0.2875,30402,31846,86,723,34.45,30.29,98
0.2900,30411,31849,102,852,34.45,30.29,98
0.2925,30410,31829,62,961,34.45,30.29,98
0.2950,30441,31821,95,941,34.45,30.29,98
0.2975,30377,31822,87,1104,34.45,30.29,98
0.3000,30339,31822,73,936,34.45,30.29,98
0.3025,30361,31822,85,864,34.45,30.29,98
0.3050,30378,31773,92,880,34.45,30.29,98
0.3075,30377,31752,118,872,34.45,30.29,98
0.3100,30356,31728,99,984,34.45,30.29,98
0.3125,30351,31751,91,1008,34.45,30.29,98
0.3150,30347,31742,61,992,34.45,30.29,98
0.3175,30350,31744,74,1123,34.45,30.29,98
0.3200,30349,31740,88,962,34.45,30.29,98
0.3225,30353,31759,85,892,34.45,30.29,98
0.3250,30345,31765,81,883,34.45,30.29,98
0.3275,30349,31735,78,901,34.45,30.29,98
0.3300,30355,31698,83,985,34.45,30.29,98
0.3325,30360,31696,103,1001,34.45,30.29,98
0.3350,30376,31714,93,1034,34.45,30.29,98
0.3375,30369,31703,72,1053,34.45,30.29,98
0.3400,30360,31701,70,898,34.45,30.29,98
0.3425,30325,31705,70,840,34.45,30.29,98
0.3450,30314,31701,95,840,34.45,30.29,98
0.3475,30321,31674,109,427,34.45,30.29,98
0.3500,30399,31848,85,1164,34.45,30.29,98
0.3525,30408,31840,72,1137,34.45,30.29,98
0.3550,30325,31698,80,1062,34.45,30.29,98
0.3575,30313,31669,57,1170,34.45,30.29,98
0.3600,30324,31672,64,964,34.45,30.29,98
0.3625,30325,31681,82,874,34.45,30.29,98
0.3650,30318,31711,101,882,34.45,30.29,98
0.3675,30322,31683,117,824,34.45,30.29,98
0.3700,30340,31682,87,945,34.45,30.29,98
0.3725,30321,31673,78,992,34.45,30.29,98
0.3750,30289,31667,73,967,34.45,30.29,98
0.3775,30281,31690,81,1184,34.45,30.29,98
0.3800,30316,31657,79,956,34.45,30.29,98
0.3825,30289,31607,102,869,34.45,30.29,98
0.3850,30292,31609,93,886,34.45,30.29,98
0.3875,30288,31627,70,864,34.45,30.29,98
0.3900,30285,31648,62,986,34.45,30.29,98
0.3925,30297,31619,64,1032,34.45,30.29,98
0.3950,30308,31598,82,960,34.45,30.29,98
0.3975,30273,31602,83,1129,34.45,30.29,98
0.4000,30248,31604,79,945,34.45,30.29,98
0.4025,30233,31599,81,876,34.45,30.29,98
0.4050,30248,31583,80,818,34.45,30.29,98
0.4075,30254,31547,117,857,34.45,30.29,98
0.4100,30227,31547,101,1010,34.45,30.29,98
0.4125,30237,31541,88,1036,34.45,30.29,98
0.4150,30248,31561,71,1064,34.45,30.29,98
0.4175,30248,31538,74,1082,34.45,30.29,98
0.4200,30250,31566,93,880,34.45,30.29,98
0.4225,30237,31557,86,888,34.45,30.29,98
0.4250,30236,31558,86,784,34.45,30.29,98
0.4275,30240,31510,89,884,34.45,30.29,98
0.4300,30239,31498,101,1008,34.45,30.29,98
0.4325,30253,31509,107,1033,34.45,30.29,98
0.4350,30240,31524,76,1126,34.45,30.29,98
0.4375,30232,31525,77,1046,34.45,30.29,98
0.4400,30220,31507,69,896,34.45,30.29,98
0.4425,30216,31497,92,841,34.45,30.29,98
0.4450,30204,31489,98,841,34.45,30.29,98
0.4475,30201,31463,109,407,34.45,30.29,98
0.4500,30340,31682,87,723,34.45,30.29,98
0.4525,30321,31673,78,1384,34.45,30.29,98
0.4550,30206,31490,79,1217,34.45,30.29,98
0.4575,30192,31438,65,1272,34.45,30.29,98
0.4600,30202,31444,87,1040,34.45,30.29,98
0.4625,30180,31431,69,901,34.45,30.29,98
0.4650,30184,31454,103,873,34.45,30.29,98
0.4675,30181,31437,104,825,34.45,30.29,98
0.4700,30201,31438,102,984,34.45,30.29,98
0.4725,30199,31428,66,997,34.45,30.29,98
0.4750,30155,31422,52,981,34.45,30.29,98
0.4775,30145,31444,88,1158,34.45,30.29,98
0.4800,30148,31445,60,928,34.45,30.29,98
0.4825,30163,31405,95,853,34.45,30.29,98
0.4850,30179,31390,107,821,34.45,30.29,98
0.4875,30160,31402,96,845,34.45,30.29,98
0.4900,30181,31399,71,1024,34.45,30.29,98
0.4925,30166,31437,64,960,34.45,30.29,98
0.4950,30180,31420,72,1005,34.45,30.29,98
0.4975,30198,31415,90,1104,34.45,30.29,98
0.5000,30181,31427,98,886,34.45,30.29,98
0.5025,30158,31428,79,885,34.45,30.29,98
0.5050,30123,31444,84,794,34.45,30.29,98
0.5075,30146,31433,74,892,34.45,30.29,98
0.5100,30140,31402,100,1011,34.45,30.29,98
0.5125,30171,31408,108,1011,34.45,30.29,98
0.5150,30166,31401,101,1152,34.45,30.29,98
0.5175,30167,31416,74,1024,34.45,30.29,98
0.5200,30160,31417,69,861,34.45,30.29,98
0.5225,30158,31404,66,880,34.45,30.29,98
0.5250,30171,31415,87,768,34.45,30.29,98
0.5275,30165,31416,85,875,34.45,30.29,98
0.5300,30158,31432,86,1025,34.45,30.29,98
0.5325,30167,31432,100,949,34.45,30.29,98
0.5350,30152,31375,114,1090,34.45,30.29,98
0.5375,30167,31370,126,982,34.45,30.29,98
0.5400,30159,31403,91,888,34.45,30.29,98
0.5425,30163,31405,69,900,34.45,30.29,98
0.5450,30151,31388,67,801,34.45,30.29,98
0.5475,30148,31393,78,901,34.45,30.29,98
0.5500,30124,31370,93,901,34.45,30.29,98
0.5525,30142,31365,97,524,34.45,30.29,98
0.5550,30155,31422,52,682,34.45,30.29,98
0.5575,30145,31444,88,1445,34.45,30.29,98
0.5600,30118,31409,84,1141,34.45,30.29,98
0.5625,30169,31370,61,996,34.45,30.29,98
0.5650,30165,31384,82,914,34.45,30.29,98
0.5675,30149,31421,74,859,34.45,30.29,98
0.5700,30164,31453,111,970,34.45,30.29,98
0.5725,30174,31442,112,989,34.45,30.29,98
0.5750,30213,31455,73,1060,34.45,30.29,98
0.5775,30185,31484,88,1064,34.45,30.29,98
0.5800,30181,31515,61,888,34.45,30.29,98
0.5825,30170,31534,73,866,34.45,30.29,98
0.5850,30190,31535,99,757,34.45,30.29,98
0.5875,30213,31536,115,880,34.45,30.29,98
0.5900,30237,31537,117,1000,34.45,30.29,98
0.5925,30235,31570,63,992,34.45,30.29,98
0.5950,30229,31592,53,1092,34.45,30.29,98
0.5975,30267,31615,78,1014,34.45,30.29,98
0.6000,30292,31624,77,896,34.45,30.29,98
0.6025,30289,31635,98,853,34.45,30.29,98
0.6050,30239,31648,84,736,34.45,30.29,98
0.6075,30232,31677,100,880,34.45,30.29,98
0.6100,30263,31683,86,986,34.45,30.29,98
0.6125,30276,31688,96,981,34.45,30.29,98
0.6150,30281,31664,111,1136,34.45,30.29,98
0.6175,30290,31693,71,1024,34.45,30.29,98
0.6200,30277,31723,80,873,34.45,30.29,98
0.6225,30299,31705,86,881,34.45,30.29,98
0.6250,30305,31733,86,804,34.45,30.29,98
0.6275,30305,31746,70,912,34.45,30.29,98
0.6300,30315,31771,82,974,34.45,30.29,98
0.6325,30319,31771,93,960,34.45,30.29,98
0.6350,30314,31748,93,1101,34.45,30.29,98
0.6375,30318,31736,97,955,34.45,30.29,98
0.6400,30329,31752,108,888,34.45,30.29,98
0.6425,30344,31779,91,904,34.45,30.29,98
0.6450,30340,31793,71,842,34.45,30.29,98
0.6475,30330,31786,68,948,34.45,30.29,98
0.6500,30327,31793,66,965,34.45,30.29,98
0.6525,30315,31801,88,965,34.45,30.29,98
0.6550,30320,31774,112,619,34.45,30.29,98
0.6575,30185,31484,88,800,34.45,30.29,98
0.6600,30181,31515,61,1222,34.45,30.29,98
0.6625,30326,31849,69,1056,34.45,30.29,98
0.6650,30348,31828,70,854,34.45,30.29,98
0.6675,30367,31825,73,854,34.45,30.29,98
0.6700,30383,31851,82,989,34.45,30.29,98
0.6725,30359,31866,92,992,34.45,30.29,98
0.6750,30382,31890,106,1094,34.45,30.29,98
0.6775,30382,31880,102,1033,34.45,30.29,98
0.6800,30400,31896,64,877,34.45,30.29,98
0.6825,30395,31905,71,875,34.45,30.29,98
0.6850,30381,31913,75,806,34.45,30.29,98
0.6875,30370,31936,78,876,34.45,30.29,98
0.6900,30373,31912,86,992,34.45,30.29,98
0.6925,30383,31885,98,980,34.45,30.29,98
0.6950,30380,31881,104,1120,34.45,30.29,98
0.6975,30374,31887,65,1001,34.45,30.29,98
0.7000,30385,31860,64,882,34.45,30.29,98
0.7025,30401,31879,80,888,34.45,30.29,98
0.7050,30400,31861,89,793,34.45,30.29,98
0.7075,30349,31854,99,878,34.45,30.29,98
0.7100,30331,31857,78,1001,34.45,30.29,98
0.7125,30334,31846,88,979,34.45,30.29,98
0.7150,30347,31795,98,1160,34.45,30.29,98
0.7175,30354,31750,119,972,34.45,30.29,98
0.7200,30341,31764,92,867,34.45,30.29,98
0.7225,30319,31741,69,888,34.45,30.29,98
0.7250,30318,31752,66,849,34.45,30.29,98
0.7275,30324,31729,70,980,34.45,30.29,98
0.7300,30321,31729,95,1005,34.45,30.29,98
0.7325,30312,31710,81,992,34.45,30.29,98
0.7350,30313,31727,78,1145,34.45,30.29,98
0.7375,30309,31713,101,962,34.45,30.29,98
0.7400,30311,31696,85,891,34.45,30.29,98
0.7425,30318,31644,103,906,34.45,30.29,98
0.7450,30322,31644,114,868,34.45,30.29,98
0.7475,30324,31654,86,976,34.45,30.29,98
0.7500,30319,31675,77,1005,34.45,30.29,98
0.7525,30323,31688,68,992,34.45,30.29,98
0.7550,30306,31652,86,1074,34.45,30.29,98
0.7575,30313,31660,98,1074,34.45,30.29,98
0.7600,30297,31651,110,505,34.45,30.29,98
0.7625,30395,31905,71,1131,34.45,30.29,98
0.7650,30314,31712,82,920,34.45,30.29,98
0.7675,30326,31683,80,896,34.45,30.29,98
0.7700,30342,31666,79,972,34.45,30.29,98
0.7725,30355,31682,90,966,34.45,30.29,98
0.7750,30350,31708,90,1096,34.45,30.29,98
0.7775,30361,31717,116,982,34.45,30.29,98
0.7800,30361,31739,110,881,34.45,30.29,98
0.7825,30401,31772,86,885,34.45,30.29,98
0.7850,30381,31770,75,813,34.45,30.29,98
0.7875,30377,31820,80,896,34.45,30.29,98
0.7900,30364,31825,88,970,34.45,30.29,98
0.7925,30377,31810,101,948,34.45,30.29,98
0.7950,30415,31811,103,1096,34.45,30.29,98
0.7975,30413,31809,122,949,34.45,30.29,98
0.8000,30428,31845,82,864,34.45,30.29,98
