Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth
0.0000,29553,32238,75,1088,33.85,30.58,99
0.0025,29593,32219,62,1168,33.85,30.58,99
0.0050,29583,32255,76,1068,33.85,30.58,99
0.0075,29606,32259,104,917,33.85,30.58,99
0.0100,29608,32275,121,873,33.85,30.58,99
0.0125,29619,32286,115,805,33.85,30.58,99
0.0150,29621,32282,67,872,33.85,30.58,99
0.0175,29599,32293,70,965,33.85,30.58,99
0.0200,29584,32329,78,987,33.85,30.58,99
0.0225,29599,32330,75,1137,33.85,30.58,99
0.0250,29607,32318,113,1006,33.85,30.58,99
0.0275,29626,32299,111,932,33.85,30.58,99
0.0300,29612,32318,83,896,33.85,30.58,99
0.0325,29628,32323,64,765,33.85,30.58,99
0.0350,29629,32336,63,892,33.85,30.58,99
0.0375,29659,32347,89,985,33.85,30.58,99
0.0400,29641,32346,102,980,33.85,30.58,99
0.0425,29619,32368,80,1160,33.85,30.58,99
0.0450,29590,32386,97,978,33.85,30.58,99
0.0475,29620,32371,82,900,33.85,30.58,99
0.0500,29643,32339,102,868,33.85,30.58,99
0.0525,29645,32346,112,821,33.85,30.58,99
0.0550,29641,32362,65,944,33.85,30.58,99
0.0575,29621,32379,59,962,33.85,30.58,99
0.0600,29641,32370,77,960,33.85,30.58,99
0.0625,29636,32377,79,1109,33.85,30.58,99
0.0650,29650,32380,95,984,33.85,30.58,99
0.0675,29641,32394,83,912,33.85,30.58,99
0.0700,29647,32413,87,837,33.85,30.58,99
0.0725,29636,32392,84,833,33.85,30.58,99
0.0750,29654,32352,89,941,33.85,30.58,99
0.0775,29664,32347,103,976,33.85,30.58,99
0.0800,29655,32357,98,1032,33.85,30.58,99
0.0825,29663,32389,75,1051,33.85,30.58,99
0.0850,29649,32372,82,948,33.85,30.58,99
0.0875,29640,32383,67,840,33.85,30.58,99
0.0900,29641,32374,88,840,33.85,30.58,99
0.0925,29611,32369,113,393,33.85,30.58,99
0.0950,29621,32282,67,598,33.85,30.58,99
0.0975,29599,32293,70,1315,33.85,30.58,99
0.1000,29619,32400,81,1185,33.85,30.58,99
0.1025,29647,32367,69,1226,33.85,30.58,99
0.1050,29666,32343,88,1080,33.85,30.58,99
0.1075,29674,32362,93,939,33.85,30.58,99
0.1100,29660,32357,89,901,33.85,30.58,99
0.1125,29668,32367,120,789,33.85,30.58,99
0.1150,29694,32348,97,886,33.85,30.58,99
0.1175,29686,32347,66,976,33.85,30.58,99
0.1200,29666,32362,63,966,33.85,30.58,99
0.1225,29633,32363,67,1120,33.85,30.58,99
0.1250,29658,32336,89,986,33.85,30.58,99
0.1275,29664,32314,119,918,33.85,30.58,99
0.1300,29670,32305,111,884,33.85,30.58,99
0.1325,29684,32342,85,824,33.85,30.58,99
0.1350,29678,32361,45,918,33.85,30.58,99
0.1375,29702,32386,52,964,33.85,30.58,99
0.1400,29716,32403,81,963,33.85,30.58,99
0.1425,29713,32419,97,1133,33.85,30.58,99
0.1450,29657,32457,73,976,33.85,30.58,99
0.1475,29664,32474,88,914,33.85,30.58,99
0.1500,29671,32503,85,836,33.85,30.58,99
0.1525,29690,32458,92,828,33.85,30.58,99
0.1550,29686,32464,110,961,33.85,30.58,99
0.1575,29701,32494,112,965,33.85,30.58,99
0.1600,29677,32538,66,1033,33.85,30.58,99
0.1625,29681,32519,56,1048,33.85,30.58,99
0.1650,29704,32538,66,920,33.85,30.58,99
0.1675,29699,32563,117,861,33.85,30.58,99
0.1700,29693,32589,87,785,33.85,30.58,99
0.1725,29728,32606,85,838,33.85,30.58,99
0.1750,29738,32602,65,948,33.85,30.58,99
0.1775,29736,32592,92,974,33.85,30.58,99
0.1800,29758,32573,112,1088,33.85,30.58,99
0.1825,29767,32601,105,1049,33.85,30.58,99
0.1850,29759,32627,98,912,33.85,30.58,99
0.1875,29744,32638,76,874,33.85,30.58,99
0.1900,29780,32638,74,772,33.85,30.58,99
0.1925,29755,32652,70,855,33.85,30.58,99
0.1950,29768,32653,91,855,33.85,30.58,99
