Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth
0.0000,29666,31499,80,985,33.36,30.45,97
0.0025,29685,31483,77,1044,33.36,30.45,97
0.0050,29693,31493,70,987,33.36,30.45,97
0.0075,29695,31532,79,1192,33.36,30.45,97
0.0100,29682,31539,99,1012,33.36,30.45,97
0.0125,29701,31537,112,865,33.36,30.45,97
0.0150,29723,31556,90,874,33.36,30.45,97
0.0175,29712,31550,77,844,33.36,30.45,97
0.0200,29696,31573,84,992,33.36,30.45,97
0.0225,29673,31593,65,1024,33.36,30.45,97
0.0250,29691,31559,104,1008,33.36,30.45,97
0.0275,29709,31535,99,1160,33.36,30.45,97
0.0300,29697,31550,90,908,33.36,30.45,97
0.0325,29718,31554,79,837,33.36,30.45,97
0.0350,29721,31596,53,768,33.36,30.45,97
0.0375,29739,31593,78,828,33.36,30.45,97
0.0400,29748,31602,89,969,33.36,30.45,97
0.0425,29700,31590,76,1005,33.36,30.45,97
0.0450,29699,31628,90,1121,33.36,30.45,97
0.0475,29707,31609,78,1131,33.36,30.45,97
0.0500,29719,31616,87,952,33.36,30.45,97
0.0525,29718,31600,105,866,33.36,30.45,97
0.0550,29720,31628,84,744,33.36,30.45,97
0.0575,29720,31646,56,859,33.36,30.45,97
0.0600,29722,31646,71,1020,33.36,30.45,97
0.0625,29732,31640,79,1040,33.36,30.45,97
0.0650,29725,31658,78,1144,33.36,30.45,97
0.0675,29735,31683,80,1072,33.36,30.45,97
0.0700,29734,31673,76,906,33.36,30.45,97
0.0725,29742,31644,99,852,33.36,30.45,97
0.0750,29746,31646,113,742,33.36,30.45,97
0.0775,29754,31668,91,888,33.36,30.45,97
0.0800,29757,31674,66,1036,33.36,30.45,97
0.0825,29757,31687,60,986,33.36,30.45,97
0.0850,29748,31699,80,1180,33.36,30.45,97
0.0875,29740,31703,95,965,33.36,30.45,97
0.0900,29731,31722,71,965,33.36,30.45,97
0.0925,29730,31706,125,453,33.36,30.45,97
0.0950,29723,31556,90,1098,33.36,30.45,97
0.0975,29737,31736,86,892,33.36,30.45,97
0.1000,29744,31708,70,1033,33.36,30.45,97
0.1025,29764,31686,76,1033,33.36,30.45,97
0.1050,29753,31700,67,984,33.36,30.45,97
0.1075,29761,31731,82,1152,33.36,30.45,97
0.1100,29762,31748,102,953,33.36,30.45,97
0.1125,29774,31749,116,840,33.36,30.45,97
0.1150,29787,31749,87,769,33.36,30.45,97
0.1175,29779,31761,70,790,33.36,30.45,97
0.1200,29760,31768,95,944,33.36,30.45,97
0.1225,29763,31780,84,981,33.36,30.45,97
0.1250,29775,31756,92,1139,33.36,30.45,97
0.1275,29786,31750,119,1100,33.36,30.45,97
0.1300,29786,31761,86,944,33.36,30.45,97
0.1325,29784,31783,67,842,33.36,30.45,97
0.1350,29801,31778,59,716,33.36,30.45,97
0.1375,29815,31773,78,853,33.36,30.45,97
0.1400,29809,31782,89,983,33.36,30.45,97
0.1425,29781,31787,92,1024,33.36,30.45,97
0.1450,29759,31821,77,1131,33.36,30.45,97
0.1475,29771,31823,75,1056,33.36,30.45,97
0.1500,29814,31787,117,873,33.36,30.45,97
0.1525,29787,31775,104,868,33.36,30.45,97
0.1550,29792,31797,78,752,33.36,30.45,97
0.1575,29790,31815,82,858,33.36,30.45,97
0.1600,29785,31811,71,1036,33.36,30.45,97
0.1625,29804,31812,76,986,33.36,30.45,97
0.1650,29799,31827,99,1180,33.36,30.45,97
0.1675,29805,31855,71,1009,33.36,30.45,97
0.1700,29798,31857,81,882,33.36,30.45,97
0.1725,29800,31836,84,880,33.36,30.45,97
0.1750,29816,31818,103,787,33.36,30.45,97
0.1775,29814,31811,107,898,33.36,30.45,97
0.1800,29813,31836,97,992,33.36,30.45,97
0.1825,29821,31840,76,984,33.36,30.45,97
0.1850,29809,31860,78,1172,33.36,30.45,97
0.1875,29813,31847,62,965,33.36,30.45,97
0.1900,29789,31857,78,822,33.36,30.45,97
0.1925,29779,31863,85,822,33.36,30.45,97
0.1950,29779,31844,107,410,33.36,30.45,97
0.1975,29779,31761,70,936,33.36,30.45,97
0.2000,29760,31768,95,1046,33.36,30.45,97
0.2025,29821,31868,87,1034,33.36,30.45,97
0.2050,29812,31856,69,1078,33.36,30.45,97
0.2075,29832,31851,82,1090,33.36,30.45,97
0.2100,29807,31860,83,936,33.36,30.45,97
0.2125,29817,31877,100,836,33.36,30.45,97
0.2150,29834,31887,100,764,33.36,30.45,97
0.2175,29857,31894,85,824,33.36,30.45,97
0.2200,29823,31908,62,961,33.36,30.45,97
0.2225,29796,31921,73,987,33.36,30.45,97
0.2250,29799,31935,73,1168,33.36,30.45,97
0.2275,29817,31904,100,1024,33.36,30.45,97
0.2300,29842,31882,101,856,33.36,30.45,97
0.2325,29817,31891,96,841,33.36,30.45,97
0.2350,29841,31909,77,760,33.36,30.45,97
0.2375,29845,31927,61,852,33.36,30.45,97
0.2400,29848,31923,57,1004,33.36,30.45,97
0.2425,29872,31936,75,1008,33.36,30.45,97
0.2450,29847,31933,83,1209,33.36,30.45,97
0.2475,29826,31944,90,1028,33.36,30.45,97
0.2500,29814,31957,86,880,33.36,30.45,97
0.2525,29840,31905,70,864,33.36,30.45,97
0.2550,29844,31918,109,792,33.36,30.45,97
0.2575,29836,31947,106,923,33.36,30.45,97
0.2600,29842,31952,71,988,33.36,30.45,97
0.2625,29831,31959,66,984,33.36,30.45,97
0.2650,29843,31953,77,1180,33.36,30.45,97
0.2675,29849,31947,87,964,33.36,30.45,97
0.2700,29840,31961,82,874,33.36,30.45,97
0.2725,29856,31988,78,880,33.36,30.45,97
0.2750,29848,31992,84,824,33.36,30.45,97
0.2775,29861,31961,86,965,33.36,30.45,97
0.2800,29873,31942,122,1028,33.36,30.45,97
0.2825,29895,31958,78,972,33.36,30.45,97
0.2850,29866,31985,87,1177,33.36,30.45,97
0.2875,29865,31990,97,929,33.36,30.45,97
0.2900,29840,31994,84,810,33.36,30.45,97
0.2925,29839,31982,87,810,33.36,30.45,97
0.2950,29842,31987,112,402,33.36,30.45,97
0.2975,29857,31894,85,1033,33.36,30.45,97
0.3000,29823,31908,62,1088,33.36,30.45,97
0.3025,29856,32003,85,1051,33.36,30.45,97
0.3050,29859,31990,86,1180,33.36,30.45,97
0.3075,29855,32004,88,1034,33.36,30.45,97
0.3100,29858,32033,76,861,33.36,30.45,97
0.3125,29862,32058,112,851,33.36,30.45,97
0.3150,29881,32046,97,784,33.36,30.45,97
0.3175,29893,32044,71,839,33.36,30.45,97
0.3200,29898,32062,74,1009,33.36,30.45,97
0.3225,29865,32071,65,996,33.36,30.45,97
0.3250,29856,32083,83,1205,33.36,30.45,97
0.3275,29863,32068,96,1011,33.36,30.45,97
0.3300,29893,32044,98,889,33.36,30.45,97
0.3325,29885,32039,95,883,33.36,30.45,97
0.3350,29884,32078,71,796,33.36,30.45,97
0.3375,29882,32082,61,908,33.36,30.45,97
0.3400,29897,32083,59,998,33.36,30.45,97
0.3425,29920,32093,63,997,33.36,30.45,97
0.3450,29914,32099,94,1201,33.36,30.45,97
0.3475,29872,32095,92,996,33.36,30.45,97
0.3500,29872,32124,83,880,33.36,30.45,97
0.3525,29895,32113,78,881,33.36,30.45,97
0.3550,29887,32106,90,825,33.36,30.45,97
0.3575,29907,32112,114,992,33.36,30.45,97
0.3600,29899,32114,93,1024,33.36,30.45,97
0.3625,29897,32135,76,962,33.36,30.45,97
0.3650,29899,32133,75,1160,33.36,30.45,97
0.3675,29893,32132,76,924,33.36,30.45,97
0.3700,29909,32122,96,848,33.36,30.45,97
0.3725,29903,32152,97,850,33.36,30.45,97
0.3750,29908,32183,94,834,33.36,30.45,97
0.3775,29902,32142,87,1010,33.36,30.45,97
0.3800,29906,32116,101,1044,33.36,30.45,97
0.3825,29921,32116,109,1024,33.36,30.45,97
0.3850,29930,32152,86,1121,33.36,30.45,97
0.3875,29920,32163,70,921,33.36,30.45,97
0.3900,29896,32155,77,864,33.36,30.45,97
0.3925,29927,32155,80,664,33.36,30.45,97
0.3950,29884,32153,92,664,33.36,30.45,97
0.3975,29873,32137,99,425,33.36,30.45,97
0.4000,29898,32062,74,1245,33.36,30.45,97
0.4025,29877,32195,73,1152,33.36,30.45,97
0.4050,29883,32166,82,1241,33.36,30.45,97
0.4075,29883,32140,45,1068,33.36,30.45,97
0.4100,29916,32141,74,891,33.36,30.45,97
0.4125,29893,32168,77,884,33.36,30.45,97
0.4150,29899,32176,94,837,33.36,30.45,97
0.4175,29898,32165,99,944,33.36,30.45,97
0.4200,29913,32154,97,1025,33.36,30.45,97
0.4225,29899,32142,74,962,33.36,30.45,97
0.4250,29877,32153,68,1186,33.36,30.45,97
0.4275,29864,32157,75,945,33.36,30.45,97
0.4300,29855,32129,86,846,33.36,30.45,97
0.4325,29879,32099,93,855,33.36,30.45,97
0.4350,29863,32094,92,835,33.36,30.45,97
0.4375,29868,32082,71,969,33.36,30.45,97
0.4400,29871,32074,67,1018,33.36,30.45,97
0.4425,29878,32079,79,1005,33.36,30.45,97
0.4450,29863,32052,90,1208,33.36,30.45,97
0.4475,29852,32052,88,968,33.36,30.45,97
0.4500,29805,32023,91,871,33.36,30.45,97
0.4525,29817,32031,77,854,33.36,30.45,97
0.4550,29820,31981,102,864,33.36,30.45,97
0.4575,29801,31927,110,1040,33.36,30.45,97
0.4600,29802,31951,98,1008,33.36,30.45,97
0.4625,29818,31943,68,1045,33.36,30.45,97
0.4650,29789,31917,72,1128,33.36,30.45,97
0.4675,29779,31908,81,954,33.36,30.45,97
0.4700,29786,31888,97,880,33.36,30.45,97
0.4725,29789,31908,90,785,33.36,30.45,97
0.4750,29757,31897,82,845,33.36,30.45,97
0.4775,29755,31858,89,996,33.36,30.45,97
0.4800,29767,31817,90,1026,33.36,30.45,97
0.4825,29784,31780,109,1156,33.36,30.45,97
0.4850,29758,31816,85,1080,33.36,30.45,97
0.4875,29765,31816,80,869,33.36,30.45,97
0.4900,29741,31794,64,878,33.36,30.45,97
0.4925,29735,31796,72,651,33.36,30.45,97
0.4950,29720,31787,76,651,33.36,30.45,97
0.4975,29716,31767,108,440,33.36,30.45,97
0.5000,29913,32154,97,1241,33.36,30.45,97
0.5025,29899,32142,74,1133,33.36,30.45,97
0.5050,29706,31771,78,1324,33.36,30.45,97
0.5075,29712,31738,93,1031,33.36,30.45,97
0.5100,29710,31727,69,880,33.36,30.45,97
0.5125,29724,31743,86,880,33.36,30.45,97
0.5150,29716,31749,104,843,33.36,30.45,97
0.5175,29711,31752,106,972,33.36,30.45,97
0.5200,29734,31749,75,1036,33.36,30.45,97
0.5225,29739,31722,75,976,33.36,30.45,97
0.5250,29713,31737,94,1176,33.36,30.45,97
