Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth
0.0000,30415,33653,102,965,34.2,30.25,99
0.0025,30410,33665,74,1120,34.2,30.25,99
0.0050,30413,33668,65,972,34.2,30.25,99
0.0075,30390,33646,71,897,34.2,30.25,99
0.0100,30405,33660,84,804,34.2,30.25,99
0.0125,30383,33654,88,804,34.2,30.25,99
0.0150,30368,33624,116,409,34.2,30.25,99
0.0175,30365,33688,66,1206,34.2,30.25,99
0.0200,30375,33676,86,1137,34.2,30.25,99
0.0225,30362,33645,82,1120,34.2,30.25,99
0.0250,30389,33605,66,1132,34.2,30.25,99
0.0275,30366,33613,99,988,34.2,30.25,99
0.0300,30361,33642,87,892,34.2,30.25,99
0.0325,30365,33638,100,842,34.2,30.25,99
0.0350,30385,33619,90,832,34.2,30.25,99
0.0375,30385,33622,92,968,34.2,30.25,99
0.0400,30382,33615,76,962,34.2,30.25,99
0.0425,30334,33622,74,1056,34.2,30.25,99
0.0450,30332,33648,88,996,34.2,30.25,99
0.0475,30339,33631,91,888,34.2,30.25,99
0.0500,30356,33610,88,880,34.2,30.25,99
0.0525,30340,33579,108,768,34.2,30.25,99
0.0550,30351,33597,75,841,34.2,30.25,99
0.0575,30335,33603,60,952,34.2,30.25,99
0.0600,30351,33581,66,952,34.2,30.25,99
0.0625,30374,33604,78,1090,34.2,30.25,99
0.0650,30350,33600,76,979,34.2,30.25,99
0.0675,30313,33615,92,873,34.2,30.25,99
0.0700,30310,33630,85,880,34.2,30.25,99
0.0725,30332,33600,97,802,34.2,30.25,99
0.0750,30346,33585,107,900,34.2,30.25,99
0.0775,30330,33592,88,968,34.2,30.25,99
0.0800,30334,33615,79,949,34.2,30.25,99
0.0825,30342,33598,76,1098,34.2,30.25,99
0.0850,30341,33599,84,976,34.2,30.25,99
0.0875,30339,33598,87,882,34.2,30.25,99
0.0900,30335,33623,77,897,34.2,30.25,99
0.0925,30332,33635,86,827,34.2,30.25,99
0.0950,30339,33612,86,912,34.2,30.25,99
0.0975,30360,33576,96,978,34.2,30.25,99
0.1000,30351,33566,94,961,34.2,30.25,99
0.1025,30367,33592,86,1106,34.2,30.25,99
0.1050,30372,33610,64,944,34.2,30.25,99
0.1075,30340,33620,64,886,34.2,30.25,99
0.1100,30343,33599,87,788,34.2,30.25,99
0.1125,30353,33600,92,788,34.2,30.25,99
0.1150,30315,33583,108,402,34.2,30.25,99
0.1175,30385,33622,92,1187,34.2,30.25,99
0.1200,30382,33615,76,1108,34.2,30.25,99
0.1225,30337,33608,77,1152,34.2,30.25,99
0.1250,30350,33567,76,1040,34.2,30.25,99
0.1275,30378,33584,87,896,34.2,30.25,99
0.1300,30344,33587,90,836,34.2,30.25,99
0.1325,30350,33596,91,813,34.2,30.25,99
0.1350,30341,33621,100,858,34.2,30.25,99
0.1375,30360,33609,77,961,34.2,30.25,99
0.1400,30367,33617,86,962,34.2,30.25,99
0.1425,30329,33592,68,1093,34.2,30.25,99
0.1450,30316,33618,61,992,34.2,30.25,99
0.1475,30328,33618,90,881,34.2,30.25,99
0.1500,30362,33589,113,881,34.2,30.25,99
0.1525,30348,33572,112,792,34.2,30.25,99
0.1550,30349,33589,89,874,34.2,30.25,99
0.1575,30350,33597,65,992,34.2,30.25,99
0.1600,30342,33599,62,972,34.2,30.25,99
0.1625,30356,33603,72,1116,34.2,30.25,99
0.1650,30382,33606,91,984,34.2,30.25,99
0.1675,30332,33618,98,876,34.2,30.25,99
0.1700,30312,33628,84,885,34.2,30.25,99
0.1725,30307,33619,78,837,34.2,30.25,99
0.1750,30331,33589,91,914,34.2,30.25,99
0.1775,30340,33583,112,980,34.2,30.25,99
0.1800,30331,33594,100,965,34.2,30.25,99
0.1825,30330,33598,90,1114,34.2,30.25,99
0.1850,30350,33608,66,956,34.2,30.25,99
0.1875,30345,33597,72,885,34.2,30.25,99
0.1900,30351,33609,95,907,34.2,30.25,99
0.1925,30351,33630,86,844,34.2,30.25,99
0.1950,30349,33641,86,950,34.2,30.25,99
0.1975,30352,33644,94,1000,34.2,30.25,99
0.2000,30360,33580,103,982,34.2,30.25,99
0.2025,30375,33587,103,1144,34.2,30.25,99
0.2050,30380,33625,97,976,34.2,30.25,99
0.2075,30393,33635,74,902,34.2,30.25,99
0.2100,30360,33635,83,882,34.2,30.25,99
0.2125,30366,33635,72,869,34.2,30.25,99
0.2150,30354,33627,99,869,34.2,30.25,99
0.2175,30353,33626,96,562,34.2,30.25,99
0.2200,30367,33617,86,726,34.2,30.25,99
0.2225,30329,33592,68,1514,34.2,30.25,99
0.2250,30316,33618,61,1253,34.2,30.25,99
0.2275,30353,33614,88,1029,34.2,30.25,99
0.2300,30351,33599,55,932,34.2,30.25,99
0.2325,30355,33603,100,832,34.2,30.25,99
0.2350,30358,33618,100,896,34.2,30.25,99
0.2375,30344,33610,102,968,34.2,30.25,99
0.2400,30360,33599,103,950,34.2,30.25,99
0.2425,30373,33607,81,1109,34.2,30.25,99
0.2450,30343,33601,73,979,34.2,30.25,99
0.2475,30322,33621,81,882,34.2,30.25,99
0.2500,30321,33617,90,888,34.2,30.25,99
0.2525,30326,33609,100,813,34.2,30.25,99
0.2550,30342,33573,117,892,34.2,30.25,99
0.2575,30336,33583,89,1040,34.2,30.25,99
0.2600,30330,33594,67,964,34.2,30.25,99
0.2625,30329,33620,68,1132,34.2,30.25,99
0.2650,30355,33604,66,952,34.2,30.25,99
0.2675,30362,33604,86,869,34.2,30.25,99
0.2700,30328,33596,75,884,34.2,30.25,99
0.2725,30291,33622,91,832,34.2,30.25,99
0.2750,30304,33627,77,952,34.2,30.25,99
0.2775,30302,33591,95,992,34.2,30.25,99
0.2800,30310,33595,92,971,34.2,30.25,99
0.2825,30337,33564,118,1136,34.2,30.25,99
0.2850,30330,33579,78,948,34.2,30.25,99
0.2875,30312,33598,85,883,34.2,30.25,99
0.2900,30313,33595,66,900,34.2,30.25,99
0.2925,30317,33587,78,849,34.2,30.25,99
0.2950,30317,33580,96,977,34.2,30.25,99
0.2975,30325,33613,78,1013,34.2,30.25,99
