Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object
0.1200,29402,32982,95,37,23.1,23.69
0.1225,29394,32933,114,417,23.1,23.69
0.1250,29373,32918,91,1227,23.1,23.69
0.1275,29369,32911,85,2296,23.07,23.75
0.1300,29371,32904,87,3536,23.07,23.75
0.1325,29366,32909,92,2832,23.07,23.75
0.1350,29367,32912,90,621,23.07,23.75
0.1375,29362,32917,93,189,23.07,23.75
0.1400,29373,32912,80,68,23.07,23.75
0.1425,29361,32910,89,443,23.07,23.75
0.1450,29371,32899,85,1224,23.07,23.75
0.1475,29363,32901,83,2339,23.07,23.75
0.1500,29355,32901,76,3642,23.07,23.75
0.1525,29355,32900,83,2777,23.07,23.75
0.1550,29348,32869,91,556,23.07,23.75
0.1575,29350,32877,80,139,23.07,23.75
0.1600,29345,32869,95,118,23.07,23.75
0.1625,29346,32867,89,579,23.07,23.75
0.1650,29350,32877,86,1092,23.07,23.75
0.1675,29340,32864,84,2189,23.07,23.75
0.1700,29353,32875,89,3516,23.07,23.75
0.1725,29347,32857,89,2752,23.07,23.75
0.1750,29348,32852,81,606,23.07,23.75
0.1775,29341,32857,81,175,23.07,23.75
0.1800,29346,32847,71,72,23.07,23.75
0.1825,29331,32841,96,516,23.07,23.75
0.1850,29322,32837,101,1163,23.07,23.75
0.1875,29335,32839,89,2192,23.07,23.75
0.1900,29318,32824,90,3536,23.07,23.75
0.1925,29319,32824,88,2732,23.07,23.75
0.1950,29318,32819,96,539,23.07,23.75
0.1975,29322,32804,98,165,23.07,23.75
0.2000,29311,32813,86,196,23.07,23.75
0.2025,29316,32810,84,644,23.07,23.75
0.2050,29317,32804,85,1206,23.07,23.75
0.2075,29298,32799,85,2307,23.07,23.75
0.2100,29307,32792,91,3548,23.07,23.75
0.2125,29312,32795,76,2777,23.07,23.75
0.2150,29305,32785,93,580,23.07,23.75
0.2175,29298,32772,82,158,23.07,23.75
0.2200,29298,32764,93,110,23.07,23.75
0.2225,29285,32795,80,493,23.07,23.75
0.2250,29285,32760,94,1093,23.07,23.75
0.2275,29278,32786,96,2275,23.07,23.75
0.2300,29280,32741,86,3504,23.07,23.75
0.2325,29279,32761,82,2740,23.07,23.75
0.2350,29281,32758,81,553,23.07,23.75
0.2375,29273,32749,88,158,23.07,23.75
0.2400,29280,32752,92,82,23.07,23.75
0.2425,29270,32730,98,704,23.07,23.75
0.2450,29251,32718,102,1036,23.07,23.75
0.2475,29262,32709,98,2766,23.07,23.75
0.2500,29251,32719,101,3313,23.07,23.75
0.2525,29246,32717,98,1527,23.07,23.75
0.2550,29248,32696,93,446,23.07,23.75
0.2575,29238,32707,86,85,23.07,23.75
0.2600,29251,32688,82,21,23.07,23.75
0.2625,29242,32685,89,75,23.07,23.75
0.2650,29235,32674,82,511,23.07,23.75
0.2675,29236,32670,76,2480,23.07,23.75
0.2700,29232,32663,95,3107,23.07,23.75
0.2725,29231,32659,79,1276,23.07,23.75
0.2750,29223,32617,81,341,23.07,23.75
0.2775,29211,32615,94,47,23.07,23.75
0.2800,29202,32613,78,32,23.07,23.75
0.2825,29217,32619,83,9,23.07,23.75
0.2850,29202,32615,89,313,23.07,23.75
0.2875,29204,32616,86,2313,23.07,23.75
0.2900,29204,32610,91,2853,23.07,23.75
0.2925,29206,32598,72,1336,23.07,23.75
0.2950,29200,32589,94,385,23.07,23.75
0.2975,29199,32585,86,59,23.07,23.75
0.3000,29192,32584,93,37,23.07,23.75
0.3025,29189,32574,92,8,23.07,23.75
0.3050,29192,32564,86,390,23.07,23.75
0.3075,29186,32561,88,2397,23.07,23.75
0.3100,29181,32547,97,3124,23.07,23.75
0.3125,29176,32545,89,1860,23.07,23.75
0.3150,29177,32538,88,542,23.07,23.75
0.3175,29186,32543,86,82,23.07,23.75
0.3200,29173,32538,82,79,23.07,23.75
0.3225,29184,32535,80,512,23.07,23.75
0.3250,29173,32537,84,1030,23.07,23.75
0.3275,29180,32530,88,2995,23.07,23.75
0.3300,29174,32528,88,3712,23.07,23.75
0.3325,29171,32524,80,2300,23.07,23.75
0.3350,29168,32509,105,728,23.07,23.75
0.3375,29167,32523,93,304,23.07,23.75
0.3400,29154,32494,96,906,23.07,23.75
0.3425,29155,32516,104,1495,23.07,23.75
0.3450,29149,32489,104,1725,23.07,23.75
0.3475,29148,32512,100,3396,23.07,23.75
0.3500,29153,32521,83,4019,23.07,23.75
0.3525,29163,32511,72,2440,23.07,23.75
0.3550,29162,32527,87,818,23.07,23.75
0.3575,29160,32509,77,317,23.07,23.75
0.3600,29158,32518,82,770,23.07,23.75
0.3625,29163,32503,78,1377,23.07,23.75
0.3650,29154,32512,88,1644,23.07,23.75
0.3675,29146,32487,101,3363,23.07,23.75
0.3700,29148,32492,95,3970,23.07,23.75
0.3725,29149,32520,81,2250,23.07,23.75
0.3750,29148,32497,92,704,23.07,23.75
0.3775,29151,32503,88,114,23.07,23.75
0.3800,29165,32511,86,385,23.07,23.75
0.3825,29162,32508,83,1212,23.07,23.75
0.3850,29147,32493,88,1540,23.07,23.75
0.3875,29159,32503,83,3160,23.07,23.75
0.3900,29138,32479,93,3563,23.07,23.75
0.3925,29143,32488,86,2090,23.07,23.75
0.3950,29156,32474,85,325,23.07,23.75
0.3975,29146,32497,102,105,23.07,23.75
0.4000,29146,32480,101,568,23.07,23.75
0.4025,29146,32504,91,1010,23.07,23.75
0.4050,29142,32493,86,1819,23.07,23.75
0.4075,29146,32503,76,3225,23.07,23.75
0.4100,29151,32501,94,3555,23.07,23.75
0.4125,29151,32497,89,2088,23.07,23.75
0.4150,29164,32505,79,350,23.07,23.75
0.4175,29150,32506,80,96,23.07,23.75
0.4200,29156,32505,83,422,23.07,23.75
0.4225,29148,32515,78,840,23.07,23.75
0.4250,29151,32499,84,1853,23.07,23.75
0.4275,29153,32495,96,3138,23.07,23.75
0.4300,29151,32495,104,3537,23.07,23.75
0.4325,29146,32495,89,2049,23.07,23.75
0.4350,29150,32509,97,321,23.07,23.75
0.4375,29161,32513,89,113,23.07,23.75
0.4400,29156,32519,84,386,23.07,23.75
0.4425,29158,32526,94,883,23.07,23.75
0.4450,29160,32517,81,1861,23.07,23.75
0.4475,29157,32515,82,3127,23.07,23.75
0.4500,29153,32530,82,3325,23.07,23.75
0.4525,29160,32523,88,1922,23.07,23.75
0.4550,29150,32513,99,311,23.07,23.75
0.4575,29148,32499,96,79,23.07,23.75
0.4600,29151,32518,100,636,23.07,23.75
0.4625,29144,32503,88,1107,23.07,23.75
0.4650,29148,32518,83,1850,23.07,23.75
0.4675,29142,32510,72,3168,23.07,23.75
0.4700,29149,32502,90,3464,23.07,23.75
0.4725,29148,32504,83,2005,23.07,23.75
0.4750,29142,32503,73,311,23.07,23.75
0.4775,29153,32498,80,98,23.07,23.75
0.4800,29146,32490,86,472,23.07,23.75
0.4825,29147,32504,87,846,23.07,23.75
0.4850,29155,32494,77,1865,23.07,23.75
0.4875,29135,32481,92,3200,23.07,23.75
0.4900,29134,32468,86,3496,23.07,23.75
0.4925,29135,32481,93,2200,23.07,23.75
0.4950,29141,32491,86,390,23.07,23.75
0.4975,29135,32495,87,104,23.07,23.75
0.5000,29143,32493,80,333,23.07,23.75
0.5025,29145,32489,82,965,23.07,23.75
0.5050,29152,32485,83,1949,23.07,23.75
0.5075,29136,32491,71,3158,23.07,23.75
0.5100,29142,32495,79,3424,23.07,23.75
0.5125,29150,32498,76,2012,23.07,23.75
0.5150,29130,32482,101,318,23.07,23.75
0.5175,29133,32485,100,85,23.07,23.75
0.5200,29157,32493,100,425,23.07,23.75
0.5225,29152,32499,90,774,23.07,23.75
0.5250,29142,32499,101,1762,23.07,23.75
0.5275,29145,32506,85,3052,23.07,23.75
0.5300,29145,32499,90,3255,23.07,23.75
0.5325,29152,32503,83,1814,23.07,23.75
0.5350,29153,32509,68,287,23.07,23.75
0.5375,29147,32505,90,87,23.07,23.75
0.5400,29157,32509,82,156,23.07,23.75
0.5425,29151,32485,93,832,23.07,23.75
0.5450,29146,32491,93,1616,23.07,23.75
0.5475,29153,32498,87,3290,23.07,23.75
0.5500,29146,32503,82,3067,23.07,23.75
0.5525,29145,32506,96,857,23.07,23.75
0.5550,29160,32511,95,259,23.07,23.75
0.5575,29139,32518,79,54,23.07,23.75
0.5600,29149,32516,79,70,23.07,23.75
0.5625,29166,32517,81,588,23.07,23.75
0.5650,29139,32514,86,1411,23.07,23.75
0.5675,29152,32508,84,3184,23.07,23.75
0.5700,29154,32521,91,3012,23.07,23.75
0.5725,29162,32522,74,784,23.07,23.75
0.5750,29152,32508,93,210,23.07,23.75
0.5775,29158,32508,85,24,23.07,23.75
0.5800,29140,32504,84,26,23.07,23.75
0.5825,29148,32518,92,245,23.07,23.75
0.5850,29146,32518,100,1169,23.07,23.75
0.5875,29158,32516,93,2936,23.07,23.75
0.5900,29156,32512,83,2756,23.07,23.75
0.5925,29155,32525,81,704,23.07,23.75
0.5950,29158,32524,82,204,23.07,23.75
0.5975,29157,32519,73,38,23.07,23.75
0.6000,29157,32521,82,7,23.07,23.75
0.6025,29154,32521,77,364,23.07,23.75
0.6050,29144,32512,93,1292,23.07,23.75
0.6075,29151,32520,80,3058,23.07,23.75
0.6100,29145,32517,98,2808,23.07,23.75
0.6125,29142,32520,82,720,23.07,23.75
0.6150,29151,32514,89,195,23.07,23.75
0.6175,29145,32508,76,37,23.07,23.75
0.6200,29154,32518,92,35,23.07,23.75
0.6225,29145,32510,89,365,23.07,23.75
0.6250,29145,32512,79,1225,23.07,23.75
0.6275,29146,32509,81,3099,23.07,23.75
0.6300,29150,32463,90,2308,23.07,23.75
0.6325,29112,32500,74,423,23.07,23.75
0.6350,29109,32477,81,145,23.07,23.75
0.6375,29167,32469,80,21,23.07,23.75
0.6400,29156,32465,56,126,23.07,23.75
0.6425,29141,32458,67,921,23.07,23.75
0.6450,29131,32439,84,2065,23.07,23.75
0.6475,29123,32457,94,3304,23.07,23.75
0.6500,29112,32454,68,2388,23.07,23.75
0.6525,29144,32450,69,708,23.07,23.75
0.6550,29138,32463,101,113,23.07,23.75
0.6575,29118,32461,104,34,23.07,23.75
0.6600,29130,32426,72,346,23.07,23.75
0.6625,29124,32428,70,625,23.07,23.75
0.6650,29146,32518,100,2105,23.07,23.75
0.6675,29158,32516,93,3210,23.07,23.75
0.6700,29146,32447,102,2445,23.07,23.75
0.6725,29142,32423,100,831,23.07,23.75
0.6750,29132,32457,94,256,23.1,23.63
0.6775,29132,32483,82,48,23.1,23.63
0.6800,29138,32489,87,121,23.1,23.63
0.6825,29135,32486,77,768,23.1,23.63
0.6850,29144,32493,85,1665,23.1,23.63
0.6875,29138,32496,86,3284,23.1,23.63
0.6900,29142,32489,86,2400,23.1,23.63
0.6925,29148,32507,85,833,23.1,23.63
0.6950,29134,32500,93,128,23.1,23.63
0.6975,29143,32498,84,30,23.1,23.63
0.7000,29136,32508,99,450,23.1,23.63
0.7025,29147,32514,87,864,23.1,23.63
0.7050,29142,32508,73,2366,23.1,23.63
0.7075,29150,32522,78,3418,23.1,23.63
0.7100,29158,32519,85,2575,23.1,23.63
0.7125,29149,32523,93,942,23.1,23.63
0.7150,29151,32519,81,150,23.1,23.63
0.7175,29149,32518,82,42,23.1,23.63
0.7200,29156,32529,89,558,23.1,23.63
0.7225,29147,32509,91,983,23.1,23.63
0.7250,29148,32509,96,2086,23.1,23.63
0.7275,29146,32517,107,3257,23.1,23.63
0.7300,29154,32537,80,2704,23.1,23.63
0.7325,29144,32531,102,1011,23.1,23.63
0.7350,29146,32536,79,142,23.1,23.63
0.7375,29147,32525,84,50,23.1,23.63
0.7400,29164,32524,83,522,23.1,23.63
0.7425,29152,32521,77,965,23.1,23.63
0.7450,29153,32529,87,2483,23.1,23.63
0.7475,29153,32525,77,3488,23.1,23.63
0.7500,29154,32534,84,2570,23.1,23.63
0.7525,29154,32517,91,897,23.1,23.63
0.7550,29140,32511,76,152,23.1,23.63
0.7575,29153,32500,95,36,23.1,23.63
0.7600,29143,32516,74,357,23.1,23.63
0.7625,29144,32521,90,834,23.1,23.63
0.7650,29142,32512,86,2565,23.1,23.63
0.7675,29144,32516,87,3387,23.1,23.63
0.7700,29150,32504,80,2416,23.1,23.63
0.7725,29148,32514,87,844,23.1,23.63
0.7750,29144,32514,80,121,23.1,23.63
0.7775,29146,32506,85,52,23.1,23.63
0.7800,29146,32507,82,550,23.1,23.63
0.7825,29141,32506,102,988,23.1,23.63
0.7850,29133,32488,94,2373,23.1,23.63
0.7875,29133,32502,87,3412,23.1,23.63
0.7900,29147,32502,87,2600,23.1,23.63
0.7925,29144,32502,76,919,23.1,23.63
0.7950,29137,32527,92,164,23.1,23.63
0.7975,29148,32519,94,35,23.1,23.63
0.8000,29153,32527,87,363,23.1,23.63
0.8025,29157,32528,87,865,23.1,23.63
0.8050,29163,32525,80,2371,23.1,23.63
0.8075,29161,32536,81,3434,23.1,23.63
0.8100,29158,32528,83,2701,23.1,23.63
0.8125,29168,32532,85,945,23.1,23.63
0.8150,29147,32521,81,138,23.1,23.63
0.8175,29150,32530,89,59,23.1,23.63
0.8200,29163,32548,83,506,23.1,23.63
0.8225,29153,32545,91,830,23.1,23.63
0.8250,29149,32550,78,2296,23.1,23.63
0.8275,29154,32550,84,3354,23.1,23.63
0.8300,29162,32563,89,2544,23.1,23.63
0.8325,29167,32564,80,900,23.1,23.63
0.8350,29165,32564,90,149,23.1,23.63
0.8375,29162,32558,79,80,23.1,23.63
0.8400,29169,32571,74,490,23.1,23.63
0.8425,29163,32555,102,1237,23.1,23.63
0.8450,29161,32558,97,2413,23.1,23.63
0.8475,29162,32552,105,3476,23.1,23.63
0.8500,29167,32584,89,2473,23.1,23.63
0.8525,29167,32581,86,457,23.1,23.63
0.8550,29161,32577,83,125,23.1,23.63
0.8575,29175,32584,70,56,23.1,23.63
0.8600,29178,32588,88,426,23.1,23.63
0.8625,29176,32587,81,1147,23.1,23.63
0.8650,29175,32589,78,2326,23.1,23.63
0.8675,29184,32579,86,3409,23.1,23.63
0.8700,29175,32590,97,2509,23.1,23.63
0.8725,29174,32584,80,485,23.1,23.63
0.8750,29169,32578,107,158,23.1,23.63
0.8775,29176,32578,94,78,23.1,23.63
0.8800,29166,32595,88,472,23.1,23.63
0.8825,29174,32588,92,1274,23.1,23.63
0.8850,29175,32602,85,2412,23.1,23.63
0.8875,29189,32589,94,3380,23.1,23.63
0.8900,29188,32601,83,2501,23.1,23.63
0.8925,29177,32595,76,485,23.1,23.63
0.8950,29184,32616,89,124,23.1,23.63
0.8975,29186,32615,82,85,23.1,23.63
0.9000,29185,32614,78,508,23.1,23.63
0.9025,29184,32608,91,1171,23.1,23.63
0.9050,29175,32608,90,2464,23.1,23.63
0.9075,29186,32625,92,3488,23.1,23.63
0.9100,29186,32619,94,2514,23.1,23.63
0.9125,29185,32629,90,471,23.1,23.63
0.9150,29184,32635,83,123,23.1,23.63
0.9175,29183,32633,79,50,23.1,23.63
0.9200,29192,32632,74,470,23.1,23.63
0.9225,29209,32630,83,1288,23.1,23.63
0.9250,29201,32645,78,2409,23.1,23.63
0.9275,29198,32636,81,3458,23.1,23.63
0.9300,29191,32627,97,2506,23.1,23.63
0.9325,29198,32618,85,462,23.1,23.63
0.9350,29189,32621,94,151,23.1,23.63
0.9375,29202,32635,80,150,23.1,23.63
0.9400,29199,32637,102,576,23.1,23.63
0.9425,29197,32655,85,1316,23.1,23.63
0.9450,29193,32654,88,2597,23.1,23.63
0.9475,29202,32652,82,3591,23.1,23.63
0.9500,29205,32665,91,2406,23.1,23.63
0.9525,29205,32662,71,423,23.1,23.63
0.9550,29206,32667,81,109,23.1,23.63
0.9575,29212,32664,83,134,23.1,23.63
0.9600,29212,32677,80,534,23.1,23.63
0.9625,29202,32673,96,1345,23.1,23.63
0.9650,29210,32666,105,2597,23.1,23.63
0.9675,29209,32681,99,3459,23.1,23.63
0.9700,29214,32687,86,2416,23.1,23.63
0.9725,29217,32674,78,437,23.1,23.63
0.9750,29210,32684,83,139,23.1,23.63
0.9775,29208,32687,67,168,23.1,23.63
0.9800,29215,32683,84,598,23.1,23.63
0.9825,29220,32692,89,1271,23.1,23.63
0.9850,29219,32694,80,2452,23.1,23.63
0.9875,29222,32705,92,3433,23.1,23.63
0.9900,29221,32702,93,1704,23.1,23.63
0.9925,29237,32705,92,504,23.1,23.63
0.9950,29221,32698,86,90,23.1,23.63
0.9975,29215,32698,84,105,23.1,23.63
1.0000,29224,32715,100,712,23.1,23.63
1.0025,29232,32715,81,1245,23.1,23.63
1.0050,29221,32709,92,3060,23.1,23.63
1.0075,29234,32721,87,3405,23.1,23.63
1.0100,29231,32717,76,1515,23.1,23.63
1.0125,29229,32726,96,410,23.1,23.63
1.0150,29239,32720,85,56,23.1,23.63
1.0175,29224,32716,87,139,23.1,23.63
1.0200,29233,32721,80,681,23.1,23.63
1.0225,29225,32704,93,1316,23.1,23.63
1.0250,29223,32699,86,3143,23.1,23.63
1.0275,29216,32690,80,3404,23.1,23.63
1.0300,29216,32715,106,1434,23.1,23.63
1.0325,29226,32707,85,422,23.1,23.63
1.0350,29214,32716,84,68,23.1,23.63
1.0375,29217,32705,88,110,23.1,23.63
1.0400,29234,32713,81,729,23.1,23.63
1.0425,29216,32705,70,1280,23.1,23.63
1.0450,29229,32703,84,3105,23.1,23.63
1.0475,29221,32708,99,3476,23.1,23.63
1.0500,29223,32706,78,1662,23.1,23.63
1.0525,29216,32682,87,468,23.1,23.63
1.0550,29224,32707,90,89,23.1,23.63
1.0575,29217,32703,76,96,23.1,23.63
1.0600,29215,32707,88,800,23.1,23.63
1.0625,29220,32719,99,1391,23.1,23.63
1.0650,29235,32721,72,3132,23.1,23.63
1.0675,29233,32714,90,3382,23.1,23.63
1.0700,29235,32724,84,1535,23.1,23.63
1.0725,29230,32723,87,441,23.1,23.63
1.0750,29237,32717,79,55,23.1,23.63
1.0775,29228,32725,81,149,23.1,23.63
1.0800,29229,32725,80,766,23.1,23.63
1.0825,29222,32711,97,1336,23.1,23.63
1.0850,29227,32695,92,2997,23.1,23.63
1.0875,29215,32702,95,3339,23.1,23.63
1.0900,29233,32722,82,1600,23.1,23.63
1.0925,29221,32721,90,439,23.1,23.63
1.0950,29241,32734,85,76,23.1,23.63
1.0975,29223,32741,88,130,23.1,23.63
1.1000,29234,32725,88,777,23.1,23.63
1.1025,29239,32730,85,1279,23.1,23.63
1.1050,29235,32730,82,3152,23.1,23.63
1.1075,29236,32731,82,3455,23.1,23.63
1.1100,29228,32725,100,1519,23.1,23.63
1.1125,29229,32724,99,438,23.1,23.63
1.1150,29236,32717,100,74,23.1,23.63
1.1175,29231,32743,103,141,23.1,23.63
1.1200,29233,32746,72,728,23.1,23.63
1.1225,29243,32736,89,1205,23.1,23.63
1.1250,29240,32749,78,3112,23.1,23.63
1.1275,29232,32751,79,3389,23.1,23.63
1.1300,29246,32747,79,1520,23.1,23.63
1.1325,29236,32754,79,429,23.1,23.63
1.1350,29245,32743,75,68,23.1,23.63
1.1375,29240,32737,73,271,23.1,23.63
1.1400,29247,32742,84,745,23.1,23.63
1.1425,29241,32729,90,1926,23.1,23.63
1.1450,29238,32719,98,3088,23.1,23.63
1.1475,29237,32757,97,2904,23.1,23.63
1.1500,29230,32741,90,1407,23.1,23.63
1.1525,29235,32747,87,228,23.1,23.63
1.1550,29239,32746,76,57,23.1,23.63
1.1575,29229,32739,84,375,23.1,23.63
1.1600,29227,32740,92,868,23.1,23.63
1.1625,29231,32742,90,1888,23.1,23.63
1.1650,29241,32738,81,3109,23.1,23.63
1.1675,29242,32733,84,3009,23.1,23.63
1.1700,29227,32716,90,1448,23.1,23.63
1.1725,29230,32723,93,212,23.1,23.63
1.1750,29236,32714,86,34,23.1,23.63
1.1775,29227,32695,99,445,23.1,23.63
1.1800,29220,32704,88,866,23.1,23.63
1.1825,29206,32727,88,2524,23.1,23.63
1.1850,29226,32706,75,3406,23.1,23.63
1.1875,29257,32708,70,2317,23.1,23.63
1.1900,29239,32711,56,776,23.1,23.63
1.1925,29240,32675,96,229,23.1,23.63
1.1950,29223,32705,87,28,23.1,23.63
1.1975,29216,32703,91,260,23.1,23.63
1.2000,29219,32726,60,887,23.1,23.63
1.2025,29229,32721,78,1832,23.1,23.63
1.2050,29248,32711,80,3354,23.1,23.63
1.2075,29234,32710,102,2980,23.1,23.63
1.2100,29236,32712,79,770,23.1,23.63
1.2125,29244,32687,58,214,23.1,23.63
1.2150,29210,32718,66,52,23.1,23.63
1.2175,29217,32741,69,312,23.1,23.63
1.2200,29247,32742,84,703,23.1,23.63
1.2225,29262,32727,90,1794,23.1,23.63
1.2250,29269,32708,85,3038,23.1,23.63
1.2275,29224,32699,96,2951,23.1,23.63
1.2300,29238,32726,101,1463,23.1,23.63
1.2325,29231,32736,84,222,23.1,23.58
1.2350,29235,32734,97,61,23.1,23.58
1.2375,29243,32744,93,218,23.1,23.58
1.2400,29224,32745,86,703,23.1,23.58
1.2425,29242,32750,80,1832,23.1,23.58
1.2450,29236,32758,92,3048,23.1,23.58
1.2475,29248,32761,95,2973,23.1,23.58
1.2500,29237,32759,68,1464,23.1,23.58
1.2525,29248,32756,94,225,23.1,23.58
1.2550,29247,32753,84,64,23.1,23.58
1.2575,29239,32726,92,328,23.1,23.58
1.2600,29240,32725,97,755,23.1,23.58
1.2625,29234,32744,107,1944,23.1,23.58
1.2650,29233,32753,85,3152,23.1,23.58
1.2675,29239,32749,85,3112,23.1,23.58
1.2700,29238,32749,74,1467,23.1,23.58
1.2725,29234,32760,78,219,23.1,23.58
1.2750,29241,32763,87,62,23.1,23.58
1.2775,29244,32758,82,463,23.1,23.58
1.2800,29239,32760,79,712,23.1,23.58
1.2825,29247,32752,79,1663,23.1,23.58
1.2850,29236,32753,80,3660,23.1,23.58
1.2875,29236,32755,88,3307,23.1,23.58
1.2900,29236,32749,93,841,23.1,23.58
1.2925,29238,32742,84,256,23.1,23.58
1.2950,29241,32756,98,55,23.1,23.58
1.2975,29232,32750,85,309,23.1,23.58
1.3000,29232,32756,79,871,23.1,23.58
1.3025,29241,32751,75,1769,23.1,23.58
1.3050,29231,32740,84,3364,23.1,23.58
1.3075,29231,32748,95,3023,23.1,23.58
1.3100,29226,32755,85,757,23.1,23.58
1.3125,29232,32749,85,206,23.1,23.58
1.3150,29242,32750,76,26,23.1,23.58
1.3175,29231,32731,97,149,23.1,23.58
1.3200,29235,32728,102,847,23.1,23.58
1.3225,29232,32724,90,1858,23.1,23.58
1.3250,29224,32743,88,3353,23.1,23.58
1.3275,29240,32740,99,2858,23.1,23.58
1.3300,29224,32746,77,698,23.1,23.58
1.3325,29236,32754,91,218,23.1,23.58
1.3350,29230,32750,81,55,23.1,23.58
1.3375,29238,32753,78,281,23.1,23.58
1.3400,29238,32747,83,1014,23.1,23.58
1.3425,29237,32751,74,2090,23.1,23.58
1.3450,29233,32750,90,3448,23.1,23.58
1.3475,29241,32750,82,2913,23.1,23.58
1.3500,29232,32739,95,720,23.1,23.58
1.3525,29229,32742,76,193,23.1,23.58
1.3550,29228,32754,88,23,23.1,23.58
1.3575,29235,32748,94,360,23.1,23.58
1.3600,29251,32764,92,1120,23.1,23.58
1.3625,29247,32773,86,2019,23.1,23.58
1.3650,29254,32728,82,3452,23.1,23.58
1.3675,29250,32769,84,2988,23.1,23.58
1.3700,29244,32740,86,826,23.1,23.58
1.3725,29246,32777,82,247,23.1,23.58
1.3750,29252,32741,79,36,23.1,23.58
1.3775,29241,32774,94,268,23.1,23.58
1.3800,29243,32748,87,901,23.1,23.58
1.3825,29239,32769,93,1812,23.1,23.58
1.3850,29248,32743,81,3397,23.1,23.58
1.3875,29251,32782,94,2971,23.1,23.58
1.3900,29256,32765,89,738,23.1,23.58
1.3925,29253,32789,85,215,23.1,23.58
1.3950,29243,32751,86,134,23.1,23.58
1.3975,29256,32805,85,657,23.1,23.58
1.4000,29258,32756,88,1538,23.1,23.58
1.4025,29250,32802,82,2660,23.1,23.58
1.4050,29255,32773,87,4095,23.1,23.58
1.4075,29245,32760,97,3842,23.1,23.58
1.4100,29256,32785,97,1075,23.1,23.58
1.4125,29253,32765,97,336,23.1,23.58
1.4150,29254,32788,101,379,23.1,23.58
1.4175,29254,32761,87,791,23.1,23.58
1.4200,29252,32805,79,1117,23.1,23.58
1.4225,29245,32764,80,1862,23.1,23.58
1.4250,29258,32798,87,3040,23.1,23.58
1.4275,29255,32766,84,2297,23.1,23.58
1.4300,29263,32804,82,413,23.1,23.58
1.4325,29251,32761,74,62,23.1,23.58
1.4350,29260,32796,77,32,23.1,23.58
1.4375,29253,32771,104,20,23.1,23.58
1.4400,29252,32752,94,295,23.1,23.58
1.4425,29248,32794,75,2088,23.1,23.58
1.4450,29251,32741,81,2965,23.1,23.58
1.4475,29245,32787,88,2040,23.1,23.58
1.4500,29243,32756,85,648,23.1,23.58
1.4525,29248,32792,83,114,23.1,23.58
1.4550,29248,32747,74,25,23.1,23.58
1.4575,29248,32780,87,360,23.1,23.58
1.4600,29254,32751,82,899,23.1,23.58
1.4625,29252,32775,96,2689,23.1,23.58
1.4650,29252,32745,102,3542,23.1,23.58
1.4675,29246,32791,81,2125,23.1,23.58
1.4700,29247,32751,95,660,23.1,23.58
1.4725,29244,32784,82,90,23.1,23.58
1.4750,29248,32741,96,39,23.1,23.58
1.4775,29249,32778,87,436,23.1,23.58
