Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object
0.0000,248,248,79,1181,22.25,22.52
0.0025,245,249,64,3638,22.25,22.52
0.0050,244,276,80,4095,22.25,22.52
0.0075,249,271,87,2666,22.25,22.52
0.0100,249,258,66,430,22.25,22.52
0.0125,246,255,63,137,22.25,22.52
0.0150,249,263,73,33,22.25,22.52
0.0175,253,271,79,10,22.25,22.52
0.0200,256,267,75,1216,22.25,22.52
0.0225,240,265,61,3666,22.25,22.52
0.0250,242,268,78,4095,22.25,22.52
0.0275,246,257,84,2675,22.25,22.52
0.0300,248,258,90,434,22.25,22.52
0.0325,243,260,80,124,22.25,22.52
0.0350,244,258,102,20,22.25,22.52
0.0375,261,265,91,20,22.25,22.52
0.0400,250,265,79,1264,22.25,22.52
0.0425,249,258,70,3669,22.25,22.52
0.0450,245,265,79,4095,22.25,22.52
0.0475,250,265,80,2728,22.25,22.52
0.0500,253,265,86,439,22.25,22.52
0.0525,236,258,72,125,22.25,22.52
0.0550,242,253,96,24,22.25,22.52
0.0575,255,261,91,16,22.25,22.52
0.0600,247,240,80,1283,22.25,22.52
0.0625,236,231,77,3728,22.25,22.52
0.0650,251,252,74,4095,22.25,22.52
0.0675,252,263,79,2681,22.25,22.52
0.0700,238,269,65,441,22.25,22.52
0.0725,246,261,64,132,22.25,22.52
0.0750,252,270,76,34,22.25,22.52
0.0775,255,265,84,14,22.25,22.52
0.0800,250,265,85,1251,22.25,22.52
0.0825,250,261,72,3786,22.25,22.52
0.0850,243,260,86,4095,22.25,22.52
0.0875,247,257,93,1448,22.25,22.52
0.0900,252,264,74,417,22.25,22.52
0.0925,236,248,82,62,22.25,22.52
0.0950,249,259,84,30,22.25,22.52
0.0975,252,263,94,22,22.25,22.52
0.1000,248,266,70,1269,22.25,22.52
0.1025,239,256,75,4095,22.25,22.52
0.1050,246,269,68,4095,22.25,22.52
0.1075,251,263,99,1405,22.25,22.52
0.1100,241,267,63,419,22.25,22.52
0.1125,235,261,68,75,22.25,22.52
0.1150,242,267,85,24,22.25,22.52
0.1175,253,268,80,14,22.25,22.52
0.1200,247,254,80,1243,22.25,22.52
0.1225,244,247,94,4095,22.25,22.52
0.1250,250,256,88,4095,22.25,22.52
0.1275,255,266,89,1438,22.25,22.52
0.1300,246,257,85,433,22.25,22.52
0.1325,243,257,75,80,22.25,22.52
0.1350,246,265,69,28,22.25,22.52
0.1375,256,273,78,22,22.25,22.52
0.1400,247,265,73,1226,22.25,22.52
0.1425,240,258,69,4095,22.25,22.52
0.1450,251,269,71,4095,22.25,22.52
0.1475,255,265,72,1381,22.25,22.52
0.1500,256,268,74,401,22.25,22.52
0.1525,237,242,78,47,22.25,22.52
0.1550,245,250,82,19,22.25,22.52
0.1575,258,260,94,18,22.25,22.52
0.1600,243,256,75,1195,22.25,22.52
0.1625,240,262,58,4095,22.25,22.52
0.1650,244,274,83,4095,22.25,22.52
0.1675,258,274,72,1337,22.25,22.52
0.1700,253,266,73,389,22.25,22.52
0.1725,249,256,62,64,22.25,22.52
0.1750,244,273,83,32,22.25,22.52
0.1775,251,272,67,32,22.25,22.52
0.1800,245,250,76,1296,22.25,22.52
0.1825,245,266,78,4095,22.25,22.52
0.1850,241,255,99,4095,22.25,22.52
0.1875,256,250,80,1295,22.25,22.52
0.1900,251,258,85,373,22.25,22.52
0.1925,240,256,76,67,22.25,22.52
0.1950,249,254,84,33,22.25,22.52
0.1975,249,270,88,26,22.25,22.52
0.2000,233,258,72,1268,22.25,22.52
0.2025,251,253,76,4095,22.25,22.52
0.2050,247,269,85,4095,22.25,22.52
0.2075,254,251,92,1320,22.25,22.52
0.2100,245,245,83,390,22.25,22.52
0.2125,235,246,66,62,22.25,22.52
0.2150,255,264,109,12,22.25,22.52
0.2175,257,250,93,19,22.25,22.52
0.2200,243,238,66,1342,22.25,22.52
0.2225,245,248,79,4095,22.25,22.52
0.2250,250,257,78,4095,22.25,22.52
0.2275,245,273,80,1312,22.25,22.52
0.2300,244,267,73,392,22.25,22.52
0.2325,242,260,72,69,22.25,22.52
0.2350,243,270,85,16,22.25,22.52
0.2375,252,270,82,52,22.25,22.52
0.2400,240,261,66,2600,22.25,22.52
0.2425,247,257,70,4095,22.25,22.52
0.2450,250,249,91,3709,22.25,22.52
0.2475,257,262,85,1304,22.25,22.52
0.2500,244,250,76,215,22.25,22.52
0.2525,243,251,65,62,22.25,22.52
0.2550,251,264,86,15,22.25,22.52
0.2575,253,274,80,29,22.25,22.52
0.2600,252,261,68,2542,22.25,22.52
0.2625,234,262,82,4095,22.25,22.52
0.2650,259,267,80,3612,22.25,22.52
0.2675,244,277,89,1245,22.25,22.52
0.2700,244,257,67,200,22.25,22.52
0.2725,245,264,62,53,22.25,22.52
0.2750,249,270,80,7,22.25,22.52
0.2775,251,268,97,33,22.25,22.52
0.2800,245,231,76,2652,22.25,22.52
0.2825,242,243,80,4095,22.25,22.52
0.2850,246,259,100,3624,22.25,22.52
0.2875,257,253,78,1244,22.25,22.52
0.2900,249,262,70,195,22.25,22.52
0.2925,231,255,71,65,22.25,22.52
0.2950,255,273,71,20,22.25,22.52
0.2975,253,273,72,36,22.25,22.52
0.3000,247,258,70,2586,22.25,22.52
0.3025,242,258,68,4095,22.25,22.52
0.3050,253,272,93,3620,22.25,22.52
0.3075,249,251,84,1227,22.25,22.52
0.3100,240,243,79,193,22.25,22.52
0.3125,233,248,68,76,22.25,22.52
0.3150,242,274,84,16,22.25,22.52
0.3175,252,255,89,32,22.25,22.52
0.3200,243,267,68,2624,22.25,22.52
0.3225,247,254,74,4095,22.25,22.52
0.3250,252,273,82,3670,22.25,22.52
0.3275,259,277,74,1264,22.25,22.52
0.3300,244,259,65,209,22.25,22.52
0.3325,251,263,65,61,22.25,22.52
0.3350,250,265,79,7,22.25,22.52
0.3375,244,265,86,27,22.25,22.52
0.3400,237,261,81,2616,22.25,22.52
0.3425,238,238,84,4095,22.25,22.52
0.3450,246,264,89,3634,22.25,22.52
0.3475,247,250,81,1250,22.25,22.52
0.3500,239,261,75,207,22.25,22.52
0.3525,251,251,76,58,22.25,22.52
0.3550,255,274,83,16,22.25,22.52
0.3575,255,262,73,264,22.25,22.52
0.3600,246,256,65,3385,22.25,22.52
0.3625,246,264,70,4095,22.25,22.52
0.3650,256,269,80,4095,22.25,22.52
0.3675,256,271,79,1641,22.25,22.52
0.3700,237,263,82,264,22.25,22.52
0.3725,241,242,82,78,22.25,22.52
0.3750,254,253,93,28,22.25,22.52
0.3775,245,255,72,192,22.25,22.52
0.3800,247,261,89,2804,22.25,22.52
0.3825,239,259,83,4095,22.25,22.52
0.3850,257,266,72,2935,22.25,22.52
0.3875,247,271,83,881,22.25,22.52
0.3900,253,263,59,137,22.25,22.52
0.3925,252,260,63,48,22.25,22.52
0.3950,258,268,80,16,22.25,22.52
0.3975,251,268,76,192,22.25,22.52
0.4000,258,262,79,2159,22.25,22.52
0.4025,248,254,80,4095,22.25,22.52
0.4050,247,252,91,3378,22.25,22.52
0.4075,252,251,69,609,22.25,22.52
0.4100,247,253,71,101,22.25,22.52
0.4125,231,259,73,15,22.25,22.52
0.4150,239,255,71,8,22.25,22.52
0.4175,252,267,74,1548,22.25,22.52
0.4200,264,252,49,3874,22.25,22.52
0.4225,250,260,45,4095,22.25,22.52
0.4250,253,260,57,2162,22.25,22.52
0.4275,251,255,44,636,22.25,22.52
0.4300,259,236,71,98,22.25,22.52
0.4325,238,250,84,38,22.25,22.52
0.4350,252,273,75,17,22.25,22.52
0.4375,258,263,48,646,22.25,22.52
0.4400,261,252,67,4016,22.25,22.52
0.4425,243,258,73,4095,22.25,22.52
0.4450,248,251,66,2216,22.25,22.52
0.4475,253,244,71,653,22.25,22.52
0.4500,229,252,57,198,22.25,22.52
0.4525,241,242,82,51,22.25,22.52
0.4550,254,253,93,12,22.25,22.52
0.4575,245,255,72,732,22.25,22.52
0.4600,267,261,63,2914,22.25,22.52
0.4625,248,247,76,4095,22.25,22.52
0.4650,245,271,97,3448,22.25,22.63
0.4675,245,258,89,628,22.25,22.63
0.4700,238,245,84,142,22.25,22.63
0.4725,245,264,69,34,22.25,22.63
0.4750,247,276,79,18,22.25,22.63
0.4775,260,262,72,651,22.25,22.63
0.4800,250,262,70,2917,22.25,22.63
0.4825,245,272,77,4095,22.25,22.63
0.4850,256,271,82,3432,22.25,22.63
0.4875,251,274,69,604,22.25,22.63
0.4900,240,260,66,177,22.25,22.63
0.4925,240,271,73,34,22.25,22.63
0.4950,250,262,105,16,22.25,22.63
0.4975,249,261,82,676,22.25,22.63
0.5000,236,251,91,2961,22.25,22.63
0.5025,245,255,78,4095,22.25,22.63
0.5050,248,257,82,3485,22.25,22.63
0.5075,249,270,73,640,22.25,22.63
0.5100,249,258,85,187,22.25,22.63
0.5125,246,263,82,27,22.25,22.63
0.5150,254,272,76,17,22.25,22.63
0.5175,262,260,80,740,22.25,22.63
0.5200,244,257,78,3044,22.25,22.63
0.5225,242,266,74,4095,22.25,22.63
0.5250,255,276,75,3421,22.25,22.63
0.5275,253,250,95,608,22.25,22.63
0.5300,236,242,65,183,22.25,22.63
0.5325,246,258,90,33,22.25,22.63
0.5350,251,262,92,10,22.25,22.63
0.5375,245,258,78,706,22.25,22.63
0.5400,235,266,70,3005,22.25,22.63
0.5425,253,267,74,4095,22.25,22.63
0.5450,259,268,77,3416,22.25,22.63
0.5475,252,273,77,611,22.25,22.63
0.5500,237,260,67,185,22.25,22.63
0.5525,241,269,69,33,22.25,22.63
0.5550,257,271,84,12,22.25,22.63
0.5575,249,262,82,762,22.25,22.63
0.5600,241,244,80,4095,22.25,22.63
0.5625,240,249,89,4095,22.25,22.63
0.5650,253,257,80,2070,22.25,22.63
0.5675,244,257,83,617,22.25,22.63
0.5700,237,260,67,110,22.25,22.63
0.5725,246,267,65,31,22.25,22.63
0.5750,254,276,80,12,22.25,22.63
0.5775,245,266,77,755,22.25,22.63
0.5800,242,260,67,4095,22.25,22.63
0.5825,246,275,68,4095,22.25,22.63
0.5850,259,273,84,2050,22.25,22.63
0.5875,246,255,82,603,22.25,22.63
0.5900,237,241,83,101,22.25,22.63
0.5925,244,254,93,36,22.25,22.63
0.5950,252,262,80,0,22.25,22.63
0.5975,249,257,95,838,22.25,22.63
0.6000,243,254,64,4095,22.25,22.63
0.6025,246,273,84,4095,22.25,22.63
0.6050,262,271,83,2016,22.25,22.63
0.6075,252,264,68,587,22.25,22.63
0.6100,247,264,77,92,22.25,22.63
0.6125,246,261,79,38,22.25,22.63
0.6150,260,264,76,19,22.25,22.63
0.6175,252,269,82,740,22.25,22.63
0.6200,247,260,85,4095,22.25,22.63
0.6225,243,248,88,4095,22.25,22.63
0.6250,260,266,88,2013,22.25,22.63
0.6275,251,256,81,590,22.25,22.63
0.6300,236,262,65,104,22.25,22.63
0.6325,247,262,77,40,22.25,22.63
0.6350,252,268,84,21,22.25,22.63
0.6375,247,262,83,805,22.25,22.63
0.6400,247,260,65,4095,22.25,22.63
0.6425,252,267,84,4095,22.25,22.63
0.6450,258,270,85,1914,22.25,22.63
0.6475,256,262,76,565,22.25,22.63
0.6500,249,260,71,92,22.25,22.63
0.6525,244,265,98,26,22.25,22.63
0.6550,256,267,94,5,22.25,22.63
0.6575,250,261,77,652,22.25,22.63
0.6600,235,255,68,4084,22.25,22.63
0.6625,248,249,87,4095,22.25,22.63
0.6650,255,278,75,1829,22.25,22.63
0.6675,250,268,76,534,22.25,22.63
0.6700,250,263,80,90,22.25,22.63
0.6725,253,272,80,32,22.25,22.63
0.6750,253,272,81,10,22.25,22.63
0.6775,256,271,65,631,22.25,22.63
0.6800,239,256,65,4024,22.25,22.63
0.6825,254,267,84,4095,22.25,22.63
0.6850,251,254,91,1830,22.25,22.63
0.6875,248,251,60,538,22.25,22.63
0.6900,244,247,77,89,22.25,22.63
0.6925,243,268,80,37,22.25,22.63
0.6950,248,272,92,26,22.25,22.63
0.6975,236,255,78,702,22.25,22.63
0.7000,239,264,68,4095,22.25,22.63
0.7025,243,268,88,4095,22.25,22.63
0.7050,254,272,86,1789,22.25,22.63
0.7075,246,270,72,286,22.25,22.63
0.7100,249,260,75,78,22.25,22.63
0.7125,248,261,88,24,22.25,22.63
0.7150,253,268,95,13,22.25,22.63
0.7175,241,244,66,1810,22.25,22.63
0.7200,248,243,80,4095,22.25,22.63
0.7225,252,261,97,4095,22.25,22.63
0.7250,251,274,84,1842,22.25,22.63
0.7275,234,269,82,296,22.25,22.63
0.7300,246,259,72,86,22.25,22.63
0.7325,249,270,83,13,22.25,22.63
0.7350,249,272,67,6,22.25,22.63
0.7375,257,268,72,1880,22.25,22.63
0.7400,244,260,71,4095,22.25,22.63
0.7425,258,269,84,4095,22.25,22.63
0.7450,253,262,84,1820,22.25,22.63
0.7475,246,253,84,295,22.25,22.63
0.7500,240,240,78,96,22.25,22.63
0.7525,244,262,82,27,22.25,22.63
0.7550,252,272,81,11,22.25,22.63
0.7575,245,270,70,1894,22.25,22.63
0.7600,247,262,67,4095,22.25,22.63
0.7625,253,269,69,4095,22.25,22.63
0.7650,250,269,86,1856,22.25,22.63
0.7675,256,257,74,288,22.25,22.63
0.7700,253,269,70,85,22.25,22.63
0.7725,258,274,78,14,22.25,22.63
0.7750,246,271,79,17,22.25,22.63
0.7775,242,256,75,2012,22.25,22.63
0.7800,243,239,70,4095,22.25,22.63
0.7825,247,255,80,4095,22.25,22.63
0.7850,252,257,94,1800,22.25,22.63
0.7875,250,271,78,297,22.25,22.63
0.7900,233,270,78,88,22.25,22.63
0.7925,245,272,79,14,22.25,22.63
0.7950,259,269,74,15,22.25,22.63
0.7975,245,262,69,2019,22.25,22.63
0.8000,241,256,76,4095,22.25,22.63
0.8025,252,271,86,4095,22.25,22.63
0.8050,248,261,86,1852,22.25,22.63
0.8075,238,257,83,303,22.25,22.63
0.8100,240,245,70,98,22.25,22.63
0.8125,247,265,91,29,22.25,22.63
0.8150,257,248,85,16,22.25,22.63
0.8175,247,254,67,2047,22.25,22.63
0.8200,237,248,77,4095,22.25,22.63
0.8225,251,275,85,4095,22.25,22.63
0.8250,246,273,78,1734,22.25,22.63
0.8275,249,256,69,268,22.25,22.63
0.8300,241,256,70,83,22.25,22.63
0.8325,255,272,89,13,22.25,22.63
0.8350,260,275,83,2,22.25,22.63
0.8375,241,262,77,1987,22.25,22.63
0.8400,244,249,81,4095,22.25,22.63
0.8425,238,260,80,4095,22.25,22.63
0.8450,259,263,91,1746,22.25,22.63
0.8475,240,255,67,287,22.25,22.63
0.8500,240,255,74,95,22.25,22.63
0.8525,247,256,81,16,22.25,22.63
0.8550,250,268,84,9,22.25,22.63
0.8575,241,254,78,2070,22.25,22.63
0.8600,242,260,74,4095,22.25,22.63
0.8625,247,274,84,4095,22.25,22.63
0.8650,245,272,82,939,22.25,22.63
0.8675,248,263,71,286,22.25,22.63
0.8700,241,250,76,56,22.25,22.63
0.8725,251,256,105,18,22.25,22.63
0.8750,250,242,97,252,22.25,22.63
0.8775,242,250,80,2156,22.25,22.63
0.8800,240,262,82,4095,22.25,22.63
0.8825,253,261,77,4095,22.25,22.63
0.8850,253,266,76,914,22.25,22.63
0.8875,249,264,82,259,22.25,22.63
0.8900,236,259,72,37,22.25,22.63
0.8925,246,269,83,8,22.25,22.63
0.8950,252,264,67,282,22.25,22.63
0.8975,250,260,66,2193,22.25,22.63
0.9000,248,267,69,4095,22.25,22.63
0.9025,252,257,93,4095,22.25,22.63
0.9050,257,262,83,907,22.25,22.63
0.9075,243,240,76,273,22.25,22.63
0.9100,245,245,79,49,22.25,22.63
0.9125,245,259,83,17,22.25,22.63
0.9150,248,270,74,279,22.25,22.63
0.9175,251,263,61,2198,22.25,22.63
0.9200,244,262,77,4095,22.25,22.63
0.9225,258,271,83,4095,22.25,22.63
0.9250,258,272,69,894,22.25,22.63
0.9275,249,265,67,269,22.25,22.63
0.9300,250,267,67,56,22.25,22.63
0.9325,251,271,71,21,22.25,22.63
0.9350,252,242,77,281,22.25,22.63
0.9375,244,251,71,2212,22.25,22.63
0.9400,242,254,69,4095,22.25,22.63
0.9425,253,261,87,4095,22.25,22.63
0.9450,256,271,73,929,22.25,22.63
0.9475,237,265,68,269,22.25,22.63
0.9500,246,264,81,46,22.25,22.63
0.9525,250,269,79,6,22.25,22.63
0.9550,256,269,69,316,22.25,22.63
0.9575,244,276,73,2253,22.25,22.63
0.9600,239,257,67,4095,22.25,22.63
0.9625,254,254,101,4073,22.25,22.63
0.9650,255,250,82,888,22.25,22.63
0.9675,242,248,73,76,22.25,22.63
0.9700,242,243,87,32,22.25,22.63
0.9725,251,254,86,20,22.25,22.63
0.9750,223,276,72,954,22.25,22.63
0.9775,227,280,54,3349,22.25,22.63
0.9800,252,255,64,4095,22.25,22.63
0.9825,272,263,87,2926,22.25,22.63
0.9850,251,273,46,483,22.25,22.63
0.9875,233,246,39,138,22.25,22.63
0.9900,239,233,69,42,22.25,22.63
0.9925,250,262,86,13,22.25,22.63
0.9950,235,288,83,1072,22.25,22.63
0.9975,237,260,45,3509,22.25,22.63
1.0000,251,261,56,4095,22.25,22.63
1.0025,251,258,83,2937,22.25,22.63
1.0050,247,244,82,890,22.25,22.63
1.0075,242,223,49,144,22.25,22.63
1.0100,219,251,47,40,22.25,22.63
1.0125,251,271,71,5,22.25,22.63
1.0150,252,242,77,262,22.25,22.63
1.0175,238,235,83,3450,22.25,22.63
1.0200,246,250,82,4095,22.25,22.63
1.0225,247,256,99,2851,22.2,22.69
1.0250,250,255,81,852,22.2,22.69
1.0275,240,261,86,133,22.2,22.69
1.0300,246,253,80,52,22.2,22.69
1.0325,255,249,94,16,22.2,22.69
1.0350,257,258,79,332,22.2,22.69
1.0375,242,255,61,3522,22.2,22.69
1.0400,243,264,75,4095,22.2,22.69
1.0425,255,271,73,2824,22.2,22.69
1.0450,254,268,71,836,22.2,22.69
1.0475,246,250,64,133,22.2,22.69
1.0500,239,270,82,54,22.2,22.69
1.0525,259,247,88,20,22.2,22.69
1.0550,245,250,93,369,22.2,22.69
1.0575,240,246,69,3592,22.2,22.69
1.0600,240,260,92,4095,22.2,22.69
1.0625,247,253,79,2720,22.2,22.69
1.0650,251,254,80,817,22.2,22.69
1.0675,238,258,79,134,22.2,22.69
1.0700,238,259,67,32,22.2,22.69
1.0725,250,271,69,0,22.2,22.69
1.0750,255,270,76,741,22.2,22.69
1.0775,251,261,77,4095,22.2,22.69
1.0800,245,261,76,4095,22.2,22.69
1.0825,248,274,88,3524,22.2,22.69
1.0850,253,267,85,1152,22.2,22.69
1.0875,254,265,76,192,22.2,22.69
1.0900,240,249,87,56,22.2,22.69
1.0925,254,260,85,13,22.2,22.69
1.0950,252,264,73,561,22.2,22.69
1.0975,236,259,74,3573,22.2,22.69
1.1000,241,253,83,4095,22.2,22.69
1.1025,252,276,67,2056,22.2,22.69
1.1050,254,276,68,607,22.2,22.69
1.1075,242,266,76,94,22.2,22.69
1.1100,247,268,82,37,22.2,22.69
1.1125,257,267,79,20,22.2,22.69
1.1150,258,270,74,115,22.2,22.69
1.1175,242,264,70,3071,22.2,22.69
1.1200,235,260,100,4095,22.2,22.69
1.1225,258,256,87,2564,22.2,22.69
1.1250,246,259,79,751,22.2,22.69
1.1275,242,253,63,120,22.2,22.69
1.1300,243,238,74,41,22.2,22.69
1.1325,253,270,94,12,22.2,22.69
1.1350,251,261,71,333,22.2,22.69
1.1375,239,257,63,3517,22.2,22.69
1.1400,245,269,78,4095,22.2,22.69
1.1425,257,268,83,2692,22.2,22.69
1.1450,263,260,61,792,22.2,22.69
1.1475,250,257,71,128,22.2,22.69
1.1500,255,270,74,45,22.2,22.69
1.1525,248,256,91,11,22.2,22.69
1.1550,253,262,81,428,22.2,22.69
1.1575,247,236,75,3617,22.2,22.69
1.1600,240,252,74,4095,22.2,22.69
1.1625,251,264,88,2704,22.2,22.69
1.1650,248,262,84,806,22.2,22.69
1.1675,251,258,76,135,22.2,22.69
1.1700,249,265,82,39,22.2,22.69
1.1725,256,265,77,12,22.2,22.69
1.1750,252,268,73,1332,22.2,22.69
1.1775,244,250,75,3698,22.2,22.69
1.1800,242,255,75,4095,22.2,22.69
1.1825,252,270,90,2691,22.2,22.69
1.1850,244,258,93,441,22.2,22.69
1.1875,240,252,67,128,22.2,22.69
1.1900,252,260,82,34,22.2,22.69
1.1925,261,264,90,14,22.2,22.69
1.1950,250,261,80,1279,22.2,22.69
1.1975,231,265,77,3626,22.2,22.69
1.2000,249,264,77,4095,22.2,22.69
1.2025,255,278,80,2605,22.2,22.69
1.2050,254,265,78,420,22.2,22.69
1.2075,238,255,68,124,22.2,22.69
1.2100,252,272,86,24,22.2,22.69
1.2125,263,275,92,17,22.2,22.69
1.2150,257,271,74,1349,22.2,22.69
1.2175,239,251,84,3709,22.2,22.69
1.2200,243,251,83,4095,22.2,22.69
1.2225,251,258,90,2647,22.2,22.69
1.2250,255,256,81,421,22.2,22.69
1.2275,237,260,74,128,22.2,22.69
1.2300,250,267,72,26,22.2,22.69
1.2325,255,269,86,11,22.2,22.69
1.2350,248,270,73,1322,22.2,22.69
1.2375,243,259,71,3716,22.2,22.69
1.2400,250,261,71,4095,22.2,22.69
1.2425,253,267,73,2545,22.2,22.69
1.2450,254,272,70,406,22.2,22.69
1.2475,238,255,85,124,22.2,22.69
1.2500,250,263,82,42,22.2,22.69
1.2525,256,267,93,7,22.2,22.69
1.2550,256,269,77,1374,22.2,22.69
1.2575,239,256,72,3777,22.2,22.69
1.2600,249,265,76,4095,22.2,22.69
1.2625,248,268,90,2582,22.2,22.69
1.2650,248,265,70,410,22.2,22.69
1.2675,242,263,68,121,22.2,22.69
1.2700,252,266,83,22,22.2,22.69
1.2725,259,273,75,16,22.2,22.69
1.2750,256,268,66,1369,22.2,22.69
1.2775,237,260,94,3761,22.2,22.69
1.2800,244,258,77,4095,22.2,22.69
1.2825,249,257,96,2552,22.2,22.69
1.2850,240,248,93,411,22.2,22.69
1.2875,232,255,64,122,22.2,22.69
1.2900,249,268,92,17,22.2,22.69
1.2925,251,259,87,17,22.2,22.69
1.2950,250,267,69,1414,22.2,22.69
1.2975,244,256,76,3784,22.2,22.69
1.3000,243,274,84,4095,22.2,22.69
1.3025,258,268,91,2600,22.2,22.69
1.3050,253,266,70,421,22.2,22.69
1.3075,252,268,67,125,22.2,22.69
1.3100,246,264,97,32,22.2,22.69
1.3125,258,259,95,13,22.2,22.69
1.3150,248,250,66,1422,22.2,22.69
1.3175,240,255,85,3817,22.2,22.69
1.3200,249,255,86,4095,22.2,22.69
1.3225,255,266,79,2469,22.2,22.69
1.3250,251,261,68,389,22.2,22.69
1.3275,238,267,80,119,22.2,22.69
1.3300,252,272,85,27,22.2,22.69
1.3325,252,279,83,8,22.2,22.69
1.3350,249,261,64,1393,22.2,22.69
1.3375,243,256,72,4095,22.2,22.69
1.3400,246,254,91,4095,22.2,22.69
1.3425,254,258,79,1332,22.2,22.69
1.3450,251,256,75,406,22.2,22.69
1.3475,240,240,71,68,22.2,22.69
1.3500,247,258,78,18,22.2,22.69
1.3525,249,263,84,44,22.2,22.69
1.3550,240,260,87,1407,22.2,22.69
1.3575,244,258,70,4095,22.2,22.69
1.3600,251,274,84,4095,22.2,22.69
1.3625,259,272,101,1279,22.2,22.69
1.3650,239,264,79,386,22.2,22.69
1.3675,245,257,72,74,22.2,22.69
1.3700,252,264,81,20,22.2,22.69
1.3725,259,276,76,59,22.2,22.69
1.3750,252,257,82,1373,22.2,22.69
1.3775,236,248,79,4095,22.2,22.69
1.3800,245,256,82,4095,22.2,22.69
1.3825,254,258,94,1189,22.2,22.69
1.3850,242,247,65,348,22.2,22.69
1.3875,232,265,69,55,22.2,22.69
1.3900,244,265,86,34,22.2,22.69
1.3925,257,270,86,52,22.2,22.69
1.3950,250,260,68,1408,22.2,22.69
1.3975,240,265,87,4095,22.2,22.69
1.4000,255,271,83,4095,22.2,22.69
1.4025,248,272,71,1196,22.2,22.69
1.4050,249,268,66,351,22.2,22.69
1.4075,241,241,85,54,22.2,22.69
1.4100,253,247,84,25,22.2,22.69
1.4125,251,259,83,24,22.2,22.69
1.4150,252,260,69,1280,22.2,22.69
1.4175,248,253,71,4095,22.2,22.69
1.4200,248,270,78,4095,22.2,22.69
1.4225,250,265,81,1219,22.2,22.69
1.4250,248,258,64,362,22.2,22.69
1.4275,247,265,73,67,22.2,22.69
1.4300,258,272,75,25,22.2,22.69
1.4325,262,269,58,51,22.2,22.69
1.4350,232,245,77,1401,22.2,22.69
1.4375,239,255,78,4095,22.2,22.69
1.4400,254,254,85,4095,22.2,22.69
1.4425,251,244,77,1209,22.2,22.69
1.4450,245,227,71,348,22.2,22.69
1.4475,235,256,64,63,22.2,22.69
1.4500,252,260,88,23,22.2,22.69
1.4525,260,270,81,38,22.2,22.69
1.4550,243,262,65,1418,22.2,22.69
1.4575,242,254,68,4095,22.2,22.69
1.4600,245,263,86,4095,22.2,22.69
1.4625,256,271,74,1236,22.2,22.69
1.4650,244,268,73,367,22.2,22.69
1.4675,244,254,89,64,22.2,22.69
1.4700,245,260,85,21,22.2,22.69
1.4725,246,248,78,97,22.2,22.69
1.4750,244,255,69,1592,22.2,22.69
1.4775,231,250,72,4095,22.2,22.69
1.4800,243,267,89,4095,22.2,22.69
1.4825,256,269,78,1225,22.2,22.69
1.4850,245,264,66,355,22.2,22.69
1.4875,246,266,73,51,22.2,22.69
1.4900,256,275,79,28,22.2,22.69
1.4925,261,273,70,58,22.2,22.69
1.4950,243,271,76,2694,22.2,22.69
1.4975,239,268,82,4095,22.2,22.69
1.5000,253,243,90,3603,22.2,22.69
1.5025,250,260,87,1269,22.2,22.69
1.5050,245,246,68,194,22.2,22.69
1.5075,237,247,78,53,22.2,22.69
1.5100,245,263,83,11,22.2,22.69
1.5125,249,266,71,89,22.2,22.69
1.5150,248,261,70,2806,22.2,22.69
1.5175,239,265,79,4095,22.2,22.69
1.5200,249,270,80,3537,22.2,22.69
1.5225,253,271,81,651,22.2,22.69
1.5250,245,250,75,109,22.2,22.69
1.5275,226,280,58,36,22.2,22.69
1.5300,275,251,86,18,22.2,22.69
1.5325,277,261,64,630,22.2,22.69
1.5350,245,254,31,2752,22.2,22.69
1.5375,248,235,56,4095,22.2,22.69
1.5400,257,250,70,3528,22.2,22.69
1.5425,248,262,81,644,22.2,22.69
1.5450,232,268,76,199,22.2,22.69
1.5475,227,254,68,44,22.2,22.69
1.5500,277,270,62,14,22.2,22.69
1.5525,243,260,79,588,22.2,22.69
1.5550,246,250,74,2801,22.2,22.69
1.5575,246,230,70,4095,22.2,22.69
1.5600,229,253,73,3496,22.2,22.69
1.5625,256,269,78,1186,22.2,22.69
1.5650,245,264,66,187,22.2,22.69
1.5675,246,266,73,47,22.2,22.69
1.5700,261,277,81,5,22.2,22.69
1.5725,247,256,79,75,22.2,22.69
1.5750,239,232,91,2794,22.2,22.69
1.5775,237,235,90,4095,22.2,22.69
1.5800,250,263,87,3450,22.23,22.76
1.5825,253,273,72,1162,22.23,22.76
1.5850,254,259,70,187,22.23,22.76
1.5875,246,257,73,60,22.23,22.76
1.5900,262,273,77,20,22.23,22.76
1.5925,249,254,89,114,22.23,22.76
1.5950,246,249,79,2834,22.23,22.76
1.5975,228,249,75,4095,22.23,22.76
1.6000,251,258,81,3412,22.23,22.76
1.6025,248,242,80,1138,22.23,22.76
1.6050,240,250,78,186,22.23,22.76
1.6075,239,253,67,54,22.23,22.76
1.6100,249,277,75,25,22.23,22.76
1.6125,257,265,75,99,22.23,22.76
1.6150,253,256,63,2840,22.23,22.76
1.6175,252,262,81,4095,22.23,22.76
1.6200,254,271,79,3467,22.23,22.76
1.6225,257,261,69,1166,22.23,22.76
