Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object
0.2125,29154,33132,92,1005,22.14,23.08
0.2150,29172,33136,91,1400,22.14,23.08
0.2175,29157,33144,83,2010,22.14,23.08
0.2200,29164,33133,79,2066,22.14,23.08
0.2225,29173,33144,78,1547,22.14,23.08
0.2250,29169,33121,89,595,22.14,23.08
0.2275,29161,33122,99,563,22.14,23.08
0.2300,29168,33122,90,925,22.14,23.08
0.2325,29166,33123,82,1224,22.14,23.08
0.2350,29170,33123,91,1413,22.14,23.08
0.2375,29168,33132,87,1842,22.14,23.08
0.2400,29165,33135,81,2108,22.14,23.08
0.2425,29171,33138,77,1625,22.14,23.08
0.2450,29174,33145,85,679,22.14,23.08
0.2475,29166,33135,84,762,22.14,23.08
0.2500,29173,33133,78,1025,22.14,23.08
0.2525,29159,33129,91,1157,22.14,23.08
0.2550,29161,33145,81,1270,22.14,23.08
0.2575,29160,33140,99,1970,22.14,23.08
0.2600,29174,33143,93,2024,22.14,23.08
0.2625,29170,33126,78,1208,22.14,23.08
0.2650,29159,33137,81,622,22.14,23.08
0.2675,29179,33131,98,644,22.14,23.08
0.2700,29169,33151,83,1011,22.14,23.08
0.2725,29177,33154,75,1146,22.14,23.08
0.2750,29166,33152,68,1367,22.14,23.08
0.2775,29174,33145,83,2008,22.14,23.08
0.2800,29177,33144,76,2016,22.14,23.08
0.2825,29174,33140,91,1109,22.14,23.08
0.2850,29173,33145,61,682,22.14,23.08
0.2875,29171,33148,73,1000,22.14,23.08
0.2900,29164,33138,92,1082,22.14,23.08
0.2925,29162,33145,81,1038,22.14,23.08
0.2950,29166,33133,90,1356,22.14,23.08
0.2975,29162,33130,92,2131,22.14,23.08
0.3000,29161,33122,89,2083,22.14,23.08
0.3025,29160,33141,85,1262,22.14,23.08
0.3050,29170,33146,86,735,22.14,23.08
0.3075,29180,33138,92,725,22.14,23.08
0.3100,29177,33140,93,980,22.14,23.08
0.3125,29176,33149,83,1395,22.14,23.08
0.3150,29177,33154,67,1338,22.14,23.08
0.3175,29177,33140,78,1976,22.14,23.08
0.3200,29181,33151,85,2114,22.14,23.08
0.3225,29177,33141,86,1141,22.14,23.08
0.3250,29182,33135,84,626,22.14,23.08
0.3275,29173,33139,87,807,22.14,23.08
0.3300,29178,33153,79,1090,22.14,23.08
0.3325,29183,33155,83,1368,22.14,23.08
0.3350,29187,33156,66,1486,22.14,23.08
0.3375,29182,33162,85,2110,22.14,23.08
0.3400,29175,33173,92,1884,22.14,23.08
0.3425,29180,33130,112,884,22.14,23.08
0.3450,29172,33167,100,651,22.14,23.08
0.3475,29160,33195,74,805,22.14,23.08
0.3500,29163,33189,72,995,22.14,23.08
0.3525,29225,33167,77,1129,22.14,23.08
0.3550,29199,33170,61,1563,22.14,23.08
0.3575,29198,33169,67,1970,22.14,23.08
0.3600,29193,33159,90,1670,22.14,23.08
0.3625,29196,33172,85,777,22.14,23.08
0.3650,29174,33206,62,675,22.14,23.08
0.3675,29198,33189,48,871,22.14,23.08
0.3700,29223,33197,73,1101,22.14,23.08
0.3725,29205,33193,77,1122,22.14,23.08
0.3750,29189,33200,87,1551,22.14,23.08
0.3775,29197,33191,91,1916,22.14,23.08
0.3800,29208,33171,87,1821,22.14,23.08
0.3825,29197,33190,66,1150,22.14,23.08
0.3850,29170,33146,86,413,22.14,23.08
0.3875,29180,33138,92,607,22.14,23.08
0.3900,29211,33190,103,1008,22.14,23.08
0.3925,29219,33195,93,1155,22.14,23.08
0.3950,29210,33199,83,1368,22.17,23.02
0.3975,29198,33211,78,2058,22.17,23.02
0.4000,29216,33217,88,2055,22.17,23.02
0.4025,29214,33228,82,1341,22.17,23.02
0.4050,29217,33226,80,861,22.17,23.02
0.4075,29218,33225,85,714,22.17,23.02
0.4100,29218,33221,93,706,22.17,23.02
0.4125,29206,33224,83,905,22.17,23.02
0.4150,29208,33223,96,1533,22.17,23.02
0.4175,29207,33214,114,1982,22.17,23.02
0.4200,29215,33209,86,1859,22.17,23.02
0.4225,29215,33225,89,1266,22.17,23.02
0.4250,29214,33232,84,656,22.17,23.02
0.4275,29228,33230,82,707,22.17,23.02
0.4300,29233,33236,81,984,22.17,23.02
0.4325,29223,33236,74,1058,22.17,23.02
0.4350,29227,33236,77,1604,22.17,23.02
0.4375,29220,33230,94,2121,22.17,23.02
0.4400,29218,33233,91,1858,22.17,23.02
0.4425,29217,33229,83,1206,22.17,23.02
0.4450,29221,33229,97,628,22.17,23.02
0.4475,29218,33224,88,699,22.17,23.02
0.4500,29219,33228,91,900,22.17,23.02
0.4525,29222,33219,87,1117,22.17,23.02
0.4550,29203,33235,77,1933,22.17,23.02
0.4575,29215,33244,82,2644,22.17,23.02
0.4600,29230,33243,82,2722,22.17,23.02
0.4625,29227,33238,88,2202,22.17,23.02
0.4650,29221,33246,88,1698,22.17,23.02
0.4675,29222,33252,89,1818,22.17,23.02
0.4700,29224,33251,90,1954,22.17,23.02
0.4725,29227,33247,81,1898,22.17,23.02
0.4750,29220,33228,97,2381,22.17,23.02
0.4775,29220,33242,103,2901,22.17,23.02
0.4800,29221,33242,80,2282,22.17,23.02
0.4825,29216,33239,102,1133,22.17,23.02
0.4850,29220,33250,94,180,22.17,23.02
0.4875,29216,33251,90,62,22.17,23.02
0.4900,29226,33252,83,18,22.17,23.02
0.4925,29219,33260,74,34,22.17,23.02
0.4950,29225,33252,81,720,22.17,23.02
0.4975,29219,33263,88,1377,22.17,23.02
0.5000,29232,33264,91,1442,22.17,23.02
0.5025,29222,33261,92,872,22.17,23.02
0.5050,29226,33244,78,245,22.17,23.02
0.5075,29227,33238,88,365,22.17,23.02
0.5100,29226,33249,88,761,22.17,23.02
0.5125,29229,33254,87,886,22.17,23.02
0.5150,29225,33255,81,1394,22.17,23.02
0.5175,29228,33254,107,1928,22.17,23.02
0.5200,29229,33270,73,1779,22.17,23.02
0.5225,29228,33273,85,1106,22.17,23.02
0.5250,29231,33279,87,409,22.17,23.02
0.5275,29219,33272,88,682,22.17,23.02
0.5300,29230,33276,84,996,22.17,23.02
0.5325,29230,33278,94,1084,22.17,23.02
0.5350,29223,33258,82,1638,22.17,23.02
0.5375,29229,33257,95,2067,22.17,23.02
0.5400,29228,33268,65,1932,22.17,23.02
0.5425,29232,33252,95,1352,22.17,23.02
0.5450,29224,33255,78,720,22.17,23.02
0.5475,29229,33279,79,845,22.17,23.02
0.5500,29234,33277,77,1296,22.17,23.02
0.5525,29243,33284,87,1280,22.17,23.02
0.5550,29228,33275,83,1527,22.17,23.02
0.5575,29236,33281,70,1880,22.17,23.02
0.5600,29234,33279,77,1683,22.17,23.02
0.5625,29244,33283,82,808,22.17,23.02
0.5650,29234,33283,77,603,22.17,23.02
0.5675,29230,33277,95,974,22.17,23.02
0.5700,29232,33282,82,1127,22.17,23.02
0.5725,29233,33279,88,1203,22.17,23.02
0.5750,29238,33269,93,1602,22.17,23.02
0.5775,29238,33284,86,2300,22.17,23.02
0.5800,29230,33288,78,2032,22.17,23.02
0.5825,29250,33291,88,858,22.17,23.02
0.5850,29235,33286,95,561,22.17,23.02
0.5875,29248,33289,80,754,22.17,23.02
0.5900,29239,33288,86,1112,22.17,23.02
0.5925,29245,33297,84,1409,22.17,23.02
0.5950,29241,33296,98,1784,22.17,23.02
0.5975,29243,33296,85,2234,22.17,23.02
0.6000,29232,33291,101,1848,22.17,23.02
0.6025,29242,33295,97,824,22.17,23.02
0.6050,29242,33287,95,745,22.17,23.02
0.6075,29241,33278,82,1063,22.17,23.02
0.6100,29238,33297,81,1112,22.17,23.02
0.6125,29246,33300,87,1157,22.17,23.02
0.6150,29231,33290,87,1572,22.17,23.02
0.6175,29250,33299,75,2139,22.17,23.02
0.6200,29246,33306,74,1872,22.17,23.02
0.6225,29243,33292,81,890,22.17,23.02
0.6250,29243,33301,76,653,22.17,23.02
0.6275,29243,33292,88,864,22.17,23.02
0.6300,29229,33292,96,1046,22.17,23.02
0.6325,29234,33268,105,1394,22.17,23.02
0.6350,29238,33285,89,1808,22.17,23.02
0.6375,29238,33292,84,2401,22.17,23.02
0.6400,29237,33289,88,1917,22.17,23.02
0.6425,29237,33293,87,796,22.17,23.02
0.6450,29240,33293,76,537,22.17,23.02
0.6475,29234,33295,89,842,22.17,23.02
0.6500,29244,33294,76,1137,22.17,23.02
0.6525,29247,33298,93,1512,22.17,23.02
0.6550,29248,33290,85,1684,22.17,23.02
0.6575,29239,33287,86,1942,22.17,23.02
0.6600,29231,33277,102,1824,22.17,23.02
0.6625,29239,33279,94,1115,22.17,23.02
0.6650,29226,33282,92,757,22.17,23.02
0.6675,29235,33286,85,1010,22.17,23.02
0.6700,29239,33277,85,1146,22.17,23.02
0.6725,29230,33287,80,1343,22.17,23.02
0.6750,29237,33274,100,1723,22.17,23.02
0.6775,29234,33282,92,2164,22.17,23.02
0.6800,29236,33282,86,1902,22.17,23.02
0.6825,29242,33276,92,928,22.17,23.02
0.6850,29237,33284,91,637,22.17,23.02
0.6875,29235,33270,69,1021,22.17,23.02
0.6900,29236,33278,87,1188,22.17,23.02
0.6925,29244,33275,88,1353,22.17,23.02
0.6950,29235,33272,94,1795,22.17,23.02
0.6975,29235,33250,79,2346,22.17,23.02
0.7000,29233,33257,78,1994,22.17,23.02
0.7025,29233,33258,88,967,22.17,23.02
0.7050,29226,33254,91,656,22.17,23.02
0.7075,29236,33265,76,920,22.17,23.02
0.7100,29225,33266,88,1184,22.17,23.02
0.7125,29233,33275,84,1276,22.17,23.02
0.7150,29239,33266,84,1641,22.17,23.02
0.7175,29228,33262,86,2334,22.17,23.02
0.7200,29230,33255,87,1608,22.17,23.02
0.7225,29226,33264,84,890,22.17,23.02
0.7250,29221,33243,89,656,22.17,23.02
0.7275,29227,33240,80,1005,22.17,23.02
0.7300,29220,33239,90,1357,22.17,23.02
0.7325,29231,33233,85,1456,22.17,23.02
0.7350,29214,33240,79,2000,22.17,23.02
0.7375,29226,33254,86,2062,22.17,23.02
0.7400,29225,33254,81,1451,22.17,23.02
0.7425,29223,33244,79,803,22.17,23.02
0.7450,29229,33245,77,689,22.17,23.02
0.7475,29223,33247,87,926,22.17,23.02
0.7500,29236,33251,76,1011,22.17,23.02
0.7525,29229,33237,96,1084,22.17,23.02
0.7550,29216,33230,105,1947,22.17,23.02
0.7575,29223,33241,92,2220,22.17,23.02
0.7600,29213,33222,86,1414,22.17,23.02
0.7625,29212,33221,94,588,22.17,23.02
0.7650,29211,33235,84,442,22.17,23.02
0.7675,29209,33232,87,666,22.17,23.02
0.7700,29222,33240,78,920,22.17,23.02
0.7725,29222,33235,77,1177,22.17,23.02
0.7750,29213,33227,84,1668,22.17,23.02
0.7775,29224,33230,90,1870,22.17,23.02
0.7800,29220,33236,77,1432,22.17,23.02
0.7825,29212,33232,79,797,22.17,23.02
0.7850,29209,33223,89,259,22.17,23.02
0.7875,29217,33212,89,519,22.17,23.02
0.7900,29206,33202,90,867,22.17,23.02
0.7925,29199,33210,89,1057,22.17,23.02
0.7950,29208,33215,87,1651,22.17,23.02
0.7975,29207,33217,74,1909,22.17,23.02
0.8000,29212,33211,72,1304,22.17,23.02
0.8025,29205,33218,83,588,22.17,23.02
0.8050,29212,33209,75,514,22.17,23.02
0.8075,29206,33207,77,899,22.17,23.02
0.8100,29218,33205,85,973,22.17,23.02
0.8125,29218,33215,81,964,22.17,23.02
0.8150,29209,33212,84,1640,22.17,23.02
0.8175,29206,33206,108,1939,22.17,23.02
0.8200,29205,33194,94,1316,22.17,23.02
0.8225,29203,33190,78,741,22.17,23.02
0.8250,29195,33194,80,653,22.17,23.02
0.8275,29205,33187,95,772,22.17,23.02
0.8300,29204,33194,79,876,22.17,23.02
0.8325,29202,33193,79,1097,22.17,23.02
0.8350,29201,33193,76,1928,22.17,23.02
0.8375,29208,33193,88,2229,22.17,23.02
0.8400,29208,33208,89,1346,22.17,23.02
0.8425,29200,33195,86,574,22.17,23.02
0.8450,29205,33194,91,458,22.17,23.02
0.8475,29206,33189,91,689,22.17,23.02
0.8500,29201,33185,86,1013,22.17,23.02
0.8525,29198,33175,87,1150,22.17,23.02
0.8550,29195,33186,78,1815,22.17,23.02
0.8575,29196,33182,74,2117,22.17,23.02
0.8600,29194,33192,87,1514,22.17,23.02
0.8625,29203,33195,74,892,22.17,23.02
0.8650,29206,33203,78,637,22.17,23.02
0.8675,29195,33187,87,683,22.17,23.02
0.8700,29207,33202,83,891,22.17,23.02
0.8725,29204,33202,73,1342,22.17,23.02
0.8750,29201,33189,79,1897,22.17,23.02
0.8775,29198,33179,86,2133,22.17,23.02
0.8800,29199,33183,103,1646,22.17,23.02
0.8825,29200,33166,93,689,22.17,23.02
0.8850,29199,33170,77,582,22.17,23.02
0.8875,29205,33173,82,931,22.17,23.02
0.8900,29201,33189,84,1109,22.17,23.02
0.8925,29206,33178,84,1371,22.17,23.02
0.8950,29189,33177,85,1904,22.17,23.02
0.8975,29159,33198,78,1627,22.17,23.02
0.9000,29203,33172,68,1129,22.17,23.02
0.9025,29202,33171,75,788,22.17,23.02
0.9050,29191,33176,45,886,22.17,23.02
0.9075,29186,33171,66,1013,22.17,23.02
0.9100,29192,33141,80,1072,22.17,23.02
0.9125,29182,33164,69,1277,22.17,23.02
0.9150,29184,33187,67,2061,22.17,23.02
0.9175,29203,33163,76,2187,22.17,23.02
0.9200,29201,33163,67,1238,22.17,23.02
0.9225,29176,33172,87,741,22.17,23.02
0.9250,29182,33144,90,764,22.17,23.02
0.9275,29180,33150,56,880,22.17,23.02
0.9300,29162,33167,64,975,22.17,23.02
0.9325,29198,33175,87,1451,22.17,23.02
0.9350,29195,33186,78,1928,22.17,23.02
0.9375,29196,33148,85,2007,22.17,23.02
0.9400,29176,33139,93,1586,22.17,23.02
0.9425,29180,33140,80,912,22.17,22.95
0.9450,29177,33149,87,753,22.17,22.95
0.9475,29179,33150,72,926,22.17,22.95
0.9500,29167,33150,96,1017,22.17,22.95
0.9525,29188,33157,97,1245,22.17,22.95
0.9550,29192,33149,83,1840,22.17,22.95
0.9575,29193,33155,74,2034,22.17,22.95
0.9600,29181,33151,81,1536,22.17,22.95
0.9625,29183,33153,80,623,22.17,22.95
0.9650,29185,33152,83,609,22.17,22.95
0.9675,29187,33157,72,864,22.17,22.95
0.9700,29177,33146,108,917,22.17,22.95
0.9725,29169,33143,86,1529,22.17,22.95
0.9750,29184,33147,86,2127,22.17,22.95
0.9775,29172,33129,81,2068,22.17,22.95
0.9800,29176,33143,98,1519,22.17,22.95
0.9825,29166,33128,86,634,22.17,22.95
0.9850,29180,33145,92,619,22.17,22.95
0.9875,29180,33147,88,812,22.17,22.95
0.9900,29165,33147,93,1048,22.17,22.95
0.9925,29182,33150,82,1425,22.17,22.95
0.9950,29177,33159,78,1932,22.17,22.95
0.9975,29185,33153,74,2068,22.17,22.95
1.0000,29184,33154,86,1503,22.17,22.95
1.0025,29173,33141,98,735,22.17,22.95
1.0050,29169,33130,95,602,22.17,22.95
1.0075,29175,33128,76,818,22.17,22.95
1.0100,29181,33117,78,1052,22.17,22.95
1.0125,29179,33132,89,1526,22.17,22.95
1.0150,29176,33137,94,1916,22.17,22.95
1.0175,29170,33137,99,2060,22.17,22.95
1.0200,29173,33138,75,1498,22.17,22.95
1.0225,29184,33144,78,633,22.17,22.95
1.0250,29162,33142,91,651,22.17,22.95
1.0275,29181,33144,79,920,22.17,22.95
1.0300,29176,33142,75,1178,22.17,22.95
1.0325,29168,33133,95,1410,22.17,22.95
1.0350,29172,33137,89,2088,22.17,22.95
1.0375,29172,33125,86,2054,22.17,22.95
1.0400,29166,33126,92,1224,22.17,22.95
1.0425,29168,33126,84,797,22.17,22.95
1.0450,29172,33124,85,711,22.17,22.95
1.0475,29170,33142,83,842,22.17,22.95
1.0500,29164,33127,88,1132,22.17,22.95
1.0525,29158,33123,90,1531,22.17,22.95
1.0550,29151,33112,94,2088,22.17,22.95
1.0575,29162,33135,88,1912,22.17,22.95
1.0600,29170,33125,80,934,22.17,22.95
1.0625,29166,33128,96,504,22.17,22.95
1.0650,29178,33130,79,739,22.17,22.95
1.0675,29164,33125,93,1019,22.17,22.95
1.0700,29171,33121,80,1205,22.17,22.95
1.0725,29167,33112,107,1433,22.17,22.95
1.0750,29165,33125,83,2001,22.17,22.95
1.0775,29164,33135,77,2012,22.17,22.95
1.0800,29169,33122,94,1344,22.17,22.95
1.0825,29169,33125,83,789,22.17,22.95
1.0850,29172,33118,82,633,22.17,22.95
1.0875,29170,33118,74,776,22.17,22.95
1.0900,29175,33121,77,1027,22.17,22.95
1.0925,29167,33117,84,1477,22.17,22.95
1.0950,29163,33109,97,2225,22.17,22.95
1.0975,29161,33117,95,2173,22.17,22.95
1.1000,29150,33089,82,1268,22.17,22.95
1.1025,29158,33111,93,651,22.17,22.95
1.1050,29169,33124,88,603,22.17,22.95
1.1075,29165,33115,98,737,22.17,22.95
1.1100,29172,33127,85,1208,22.17,22.95
1.1125,29168,33119,73,1596,22.17,22.95
1.1150,29164,33123,74,2121,22.17,22.95
1.1175,29169,33123,79,2080,22.17,22.95
1.1200,29163,33113,82,1122,22.17,22.95
1.1225,29160,33117,84,675,22.17,22.95
1.1250,29166,33119,85,778,22.17,22.95
1.1275,29153,33103,95,994,22.17,22.95
1.1300,29153,33104,88,1332,22.17,22.95
1.1325,29154,33107,89,1492,22.17,22.95
1.1350,29150,33110,84,1930,22.17,22.95
1.1375,29152,33094,91,1923,22.17,22.95
1.1400,29147,33101,81,996,22.17,22.95
1.1425,29150,33111,91,571,22.17,22.95
1.1450,29162,33108,68,716,22.17,22.95
1.1475,29164,33118,97,988,22.17,22.95
1.1500,29161,33115,91,1348,22.17,22.95
1.1525,29158,33114,67,1418,22.17,22.95
1.1550,29161,33113,71,1919,22.17,22.95
1.1575,29150,33104,78,1912,22.17,22.95
1.1600,29154,33101,92,971,22.17,22.95
1.1625,29145,33091,78,581,22.17,22.95
1.1650,29144,33069,84,866,22.17,22.95
1.1675,29152,33083,97,1159,22.17,22.95
1.1700,29150,33092,77,1192,22.17,22.95
1.1725,29137,33090,85,1432,22.17,22.95
1.1750,29153,33101,77,2120,22.17,22.95
1.1775,29149,33102,82,1976,22.17,22.95
1.1800,29145,33101,85,1128,22.17,22.95
1.1825,29151,33105,82,649,22.17,22.95
1.1850,29160,33093,81,928,22.17,22.95
1.1875,29143,33103,101,1145,22.17,22.95
1.1900,29153,33079,92,1112,22.17,22.95
1.1925,29149,33089,84,1615,22.17,22.95
1.1950,29141,33090,85,2078,22.17,22.95
1.1975,29147,33072,87,1758,22.17,22.95
1.2000,29144,33090,80,1053,22.17,22.95
1.2025,29143,33104,90,658,22.17,22.95
1.2050,29142,33097,78,809,22.17,22.95
1.2075,29154,33095,83,1148,22.17,22.95
1.2100,29153,33094,75,1266,22.17,22.95
1.2125,29145,33090,74,1676,22.17,22.95
1.2150,29148,33095,82,1984,22.17,22.95
1.2175,29148,33090,97,1696,22.17,22.95
1.2200,29146,33086,98,1146,22.17,22.95
1.2225,29146,33100,92,588,22.17,22.95
1.2250,29142,33086,85,839,22.17,22.95
1.2275,29148,33102,87,1268,22.17,22.95
1.2300,29132,33086,93,1120,22.17,22.95
1.2325,29136,33097,79,1397,22.17,22.95
1.2350,29139,33095,81,1867,22.17,22.95
1.2375,29152,33102,81,1701,22.17,22.95
1.2400,29147,33101,76,1072,22.17,22.95
1.2425,29143,33102,96,641,22.17,22.95
1.2450,29144,33095,84,867,22.17,22.95
1.2475,29142,33104,87,1115,22.17,22.95
1.2500,29146,33098,71,1129,22.17,22.95
1.2525,29147,33090,88,1686,22.17,22.95
1.2550,29150,33090,93,2118,22.17,22.95
1.2575,29146,33097,90,1818,22.17,22.95
1.2600,29141,33094,89,1330,22.17,22.95
1.2625,29141,33098,92,704,22.17,22.95
1.2650,29141,33103,84,724,22.17,22.95
1.2675,29148,33101,92,1089,22.17,22.95
1.2700,29147,33107,93,1149,22.17,22.95
1.2725,29144,33095,81,1674,22.17,22.95
1.2750,29144,33101,76,2066,22.17,22.95
1.2775,29144,33105,90,1753,22.17,22.95
1.2800,29144,33106,80,1168,22.17,22.95
1.2825,29151,33098,86,680,22.17,22.95
1.2850,29144,33089,90,768,22.17,22.95
1.2875,29142,33105,92,972,22.17,22.95
1.2900,29133,33093,94,1099,22.17,22.95
1.2925,29144,33073,83,1665,22.17,22.95
1.2950,29134,33097,87,2060,22.17,22.95
1.2975,29142,33101,74,1835,22.17,22.95
1.3000,29144,33095,89,1198,22.17,22.95
1.3025,29151,33107,77,676,22.17,22.95
1.3050,29131,33104,87,850,22.17,22.95
1.3075,29151,33102,85,1104,22.17,22.95
1.3100,29146,33102,82,1086,22.17,22.95
1.3125,29140,33101,77,1669,22.17,22.95
1.3150,29144,33104,86,2137,22.17,22.95
1.3175,29140,33098,92,1840,22.17,22.95
1.3200,29139,33102,86,1097,22.17,22.95
1.3225,29142,33093,90,741,22.17,22.95
1.3250,29137,33090,90,910,22.17,22.95
1.3275,29142,33106,87,1065,22.17,22.95
1.3300,29143,33101,73,1098,22.17,22.95
1.3325,29141,33092,74,1573,22.17,22.95
1.3350,29140,33091,87,2006,22.17,22.95
1.3375,29143,33102,87,1756,22.17,22.95
1.3400,29129,33101,82,1152,22.17,22.95
1.3425,29141,33085,81,623,22.17,22.95
1.3450,29135,33084,97,864,22.17,22.95
1.3475,29135,33096,78,967,22.17,22.95
1.3500,29130,33074,97,1200,22.17,22.95
1.3525,29136,33081,100,1704,22.17,22.95
1.3550,29128,33084,87,2241,22.17,22.95
1.3575,29129,33078,78,1712,22.17,22.95
1.3600,29127,33087,82,554,22.17,22.95
1.3625,29132,33097,76,494,22.17,22.95
1.3650,29140,33090,89,881,22.17,22.95
1.3675,29128,33098,80,984,22.17,22.95
1.3700,29133,33085,95,1216,22.17,22.95
1.3725,29129,33094,81,1660,22.17,22.95
1.3750,29119,33075,96,2040,22.17,22.95
1.3775,29136,33069,93,1799,22.17,22.95
1.3800,29132,33096,88,753,22.17,22.95
1.3825,29133,33091,81,391,22.17,22.95
1.3850,29121,33071,93,818,22.17,22.95
1.3875,29133,33081,83,1066,22.17,22.95
1.3900,29129,33098,75,1302,22.17,22.95
1.3925,29127,33100,71,1758,22.17,22.95
1.3950,29139,33091,75,2076,22.17,22.95
1.3975,29130,33092,76,1647,22.17,22.95
1.4000,29135,33096,89,723,22.17,22.95
1.4025,29130,33096,80,524,22.17,22.95
1.4050,29124,33098,79,814,22.17,22.95
1.4075,29128,33093,77,1168,22.17,22.95
1.4100,29128,33086,85,1360,22.17,22.95
1.4125,29137,33094,91,1716,22.17,22.95
1.4150,29126,33079,85,2117,22.17,22.95
1.4175,29122,33092,82,1781,22.17,22.95
1.4200,29139,33095,78,765,22.17,22.95
1.4225,29120,33093,86,554,22.17,22.95
1.4250,29137,33099,86,781,22.17,22.95
1.4275,29127,33096,83,978,22.17,22.95
1.4300,29124,33089,73,1306,22.17,22.95
1.4325,29135,33097,77,1923,22.17,22.95
1.4350,29129,33094,85,2554,22.17,22.95
1.4375,29126,33092,89,2332,22.17,22.95
1.4400,29121,33078,91,1632,22.17,22.95
1.4425,29122,33077,84,1928,22.17,22.95
1.4450,29130,33072,100,2006,22.17,22.95
1.4475,29124,33079,78,2033,22.17,22.95
1.4500,29087,33108,72,2273,22.17,22.95
1.4525,29089,33101,70,2648,22.17,22.95
1.4550,29122,33077,70,2604,22.17,22.95
1.4575,29144,33085,87,1872,22.17,22.95
1.4600,29134,33078,44,662,22.17,22.95
1.4625,29125,33074,52,321,22.17,22.95
1.4650,29135,33069,97,68,22.17,22.95
1.4675,29104,33078,84,70,22.17,22.95
