Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object
0.1900,241,257,71,194,23.13,23.2
0.1925,251,261,73,30,23.13,23.2
0.1950,250,274,84,23,23.13,23.2
0.1975,250,267,82,1022,23.13,23.2
0.2000,254,266,68,2251,23.13,23.2
0.2025,244,261,78,4072,23.13,23.2
0.2050,251,262,88,3321,23.13,23.2
0.2075,249,255,98,668,23.13,23.2
0.2100,250,251,83,203,23.13,23.2
0.2125,241,242,80,31,23.13,23.2
0.2150,249,252,98,15,23.13,23.2
0.2175,249,268,76,1077,23.13,23.2
0.2200,248,268,82,2384,23.13,23.2
0.2225,241,265,72,4095,23.13,23.2
0.2250,248,278,81,3307,23.13,23.2
0.2275,264,269,83,678,23.13,23.2
0.2300,251,266,70,198,23.13,23.2
0.2325,243,268,78,35,23.13,23.2
0.2350,261,262,84,248,23.13,23.2
0.2375,255,263,88,1090,23.13,23.2
0.2400,246,243,87,3228,23.13,23.2
0.2425,237,248,72,4095,23.13,23.2
0.2450,249,246,97,2401,23.13,23.2
0.2475,255,251,96,729,23.13,23.2
0.2500,246,265,82,125,23.13,23.2
0.2525,238,256,76,29,23.13,23.2
0.2550,260,264,87,291,23.13,23.2
0.2575,256,263,77,1236,23.13,23.2
0.2600,247,263,78,3370,23.13,23.2
0.2625,243,254,83,4095,23.13,23.2
0.2650,256,272,76,2596,23.13,23.2
0.2675,261,269,92,782,23.13,23.2
0.2700,249,256,73,122,23.13,23.2
0.2725,245,250,81,39,23.13,23.2
0.2750,245,251,88,386,23.13,23.2
0.2775,252,246,87,1392,23.13,23.2
0.2800,249,258,62,3460,23.13,23.2
0.2825,238,259,68,4095,23.13,23.2
0.2850,251,261,77,2522,23.13,23.2
0.2875,251,270,84,769,23.13,23.2
0.2900,244,257,83,116,23.13,23.2
0.2925,247,261,69,38,23.13,23.2
0.2950,247,273,83,416,23.13,23.2
0.2975,254,269,70,1366,23.13,23.2
0.3000,247,252,85,3480,23.13,23.2
0.3025,236,240,87,4095,23.13,23.2
0.3050,255,258,84,2613,23.13,23.2
0.3075,244,251,96,801,23.13,23.2
0.3100,245,267,73,135,23.13,23.2
0.3125,248,257,82,34,23.13,23.2
0.3150,250,272,75,382,23.13,23.2
0.3175,263,268,69,1285,23.13,23.2
0.3200,249,264,70,3420,23.13,23.2
0.3225,245,259,70,4095,23.13,23.2
0.3250,246,248,101,1568,23.13,23.2
0.3275,234,269,84,441,23.13,23.2
0.3300,223,279,67,61,23.13,23.2
0.3325,225,273,67,20,23.13,23.2
0.3350,279,265,73,874,23.13,23.2
0.3375,266,261,51,1920,23.13,23.2
0.3400,244,251,51,4095,23.13,23.2
0.3425,248,235,56,4095,23.13,23.2
0.3450,245,255,97,1382,23.13,23.2
0.3475,238,281,93,438,23.13,23.2
0.3500,257,257,43,112,23.13,23.2
0.3525,269,248,66,19,23.13,23.2
0.3550,268,263,64,431,23.13,23.2
0.3575,261,273,84,1994,23.13,23.2
0.3600,243,249,77,3433,23.13,23.2
0.3625,249,229,65,4080,23.13,23.2
0.3650,251,243,61,2484,23.13,23.2
0.3675,251,270,84,402,23.13,23.2
0.3700,244,257,83,127,23.13,23.2
0.3725,251,250,102,14,23.13,23.2
0.3750,248,237,96,421,23.13,23.2
0.3775,257,262,98,1378,23.08,23.14
0.3800,236,270,65,3412,23.08,23.14
0.3825,241,263,78,4095,23.08,23.14
0.3850,254,265,84,2460,23.08,23.14
0.3875,249,264,89,376,23.08,23.14
0.3900,245,264,70,122,23.08,23.14
0.3925,251,251,89,24,23.08,23.14
0.3950,252,253,100,432,23.08,23.14
0.3975,250,257,93,1956,23.08,23.14
0.4000,240,265,72,3411,23.08,23.14
0.4025,236,254,80,4088,23.08,23.14
0.4050,257,275,94,2520,23.08,23.14
0.4075,251,275,76,419,23.08,23.14
0.4100,245,259,77,112,23.08,23.14
0.4125,243,261,79,25,23.08,23.14
0.4150,248,264,68,343,23.08,23.14
0.4175,251,270,89,1931,23.08,23.14
0.4200,246,261,65,3461,23.08,23.14
0.4225,244,265,66,4083,23.08,23.14
0.4250,243,263,98,2403,23.08,23.14
0.4275,254,241,98,385,23.08,23.14
0.4300,247,241,89,116,23.08,23.14
0.4325,251,256,78,16,23.08,23.14
0.4350,250,267,83,374,23.08,23.14
0.4375,247,273,69,1898,23.08,23.14
0.4400,244,258,75,3392,23.08,23.14
0.4425,246,259,59,4074,23.08,23.14
0.4450,258,262,73,2396,23.08,23.14
0.4475,255,257,87,382,23.08,23.14
0.4500,250,260,66,123,23.08,23.14
0.4525,237,252,87,20,23.08,23.14
0.4550,249,250,92,304,23.08,23.14
0.4575,249,249,80,1800,23.08,23.14
0.4600,242,241,80,3334,23.08,23.14
0.4625,241,256,84,4035,23.08,23.14
0.4650,253,262,85,2396,23.08,23.14
0.4675,252,272,81,391,23.08,23.14
0.4700,244,262,68,110,23.08,23.14
0.4725,247,264,82,29,23.08,23.14
0.4750,249,275,80,407,23.08,23.14
0.4775,257,266,81,1825,23.08,23.14
0.4800,244,257,73,3256,23.08,23.14
0.4825,256,262,74,3961,23.08,23.14
0.4850,253,265,93,2340,23.08,23.14
0.4875,257,263,89,376,23.08,23.14
0.4900,240,254,86,113,23.08,23.14
0.4925,240,254,77,16,23.08,23.14
0.4950,261,263,77,248,23.08,23.14
0.4975,246,270,78,1704,23.08,23.14
0.5000,241,257,68,3257,23.08,23.14
0.5025,247,261,84,4033,23.08,23.14
0.5050,256,272,82,2368,23.08,23.14
0.5075,254,274,77,373,23.08,23.14
0.5100,246,261,76,132,23.08,23.14
0.5125,243,263,83,40,23.08,23.14
0.5150,254,267,79,262,23.08,23.14
0.5175,250,254,76,1719,23.08,23.14
0.5200,237,243,73,3195,23.08,23.14
0.5225,240,237,80,3821,23.08,23.14
0.5250,252,257,97,2224,23.08,23.14
0.5275,250,271,76,352,23.08,23.14
0.5300,238,256,78,96,23.08,23.14
0.5325,241,258,74,32,23.08,23.14
0.5350,262,266,80,300,23.08,23.14
0.5375,246,265,73,1756,23.08,23.14
0.5400,240,265,66,3885,23.08,23.14
0.5425,249,256,67,3884,23.08,23.14
0.5450,247,257,91,1190,23.08,23.14
0.5475,248,249,82,349,23.08,23.14
0.5500,246,243,76,67,23.08,23.14
0.5525,241,255,85,16,23.08,23.14
0.5550,259,267,88,519,23.08,23.14
0.5575,250,264,89,1616,23.08,23.14
0.5600,235,267,73,3955,23.08,23.14
0.5625,247,260,82,3966,23.08,23.14
0.5650,254,277,81,1276,23.08,23.14
0.5675,251,275,81,364,23.08,23.14
0.5700,254,256,66,59,23.08,23.14
0.5725,251,265,67,32,23.08,23.14
0.5750,253,270,79,581,23.08,23.14
0.5775,249,253,79,1664,23.08,23.14
0.5800,241,246,73,3856,23.08,23.14
0.5825,238,239,85,3852,23.08,23.14
0.5850,248,259,92,1190,23.08,23.14
0.5875,251,254,88,336,23.08,23.14
0.5900,242,268,76,51,23.08,23.14
0.5925,249,267,81,26,23.08,23.14
0.5950,256,276,80,578,23.08,23.14
0.5975,251,264,76,1640,23.08,23.14
0.6000,244,257,77,3868,23.08,23.14
0.6025,246,261,84,3776,23.08,23.14
0.6050,248,256,87,1083,23.08,23.14
0.6075,256,266,80,320,23.08,23.14
0.6100,238,244,79,68,23.08,23.14
0.6125,239,242,85,28,23.08,23.14
0.6150,256,265,76,526,23.08,23.14
0.6175,254,251,75,1630,23.08,23.14
0.6200,243,264,59,3821,23.08,23.14
0.6225,246,259,70,3852,23.08,23.14
0.6250,262,268,73,1188,23.08,23.14
0.6275,252,266,71,348,23.08,23.14
0.6300,247,262,66,70,23.08,23.14
0.6325,252,267,79,21,23.08,23.14
0.6350,255,271,71,501,23.08,23.14
0.6375,252,259,86,1616,23.08,23.14
0.6400,241,250,77,3844,23.08,23.14
0.6425,239,251,85,3857,23.08,23.14
0.6450,249,248,83,1176,23.08,23.14
0.6475,251,246,86,325,23.08,23.14
0.6500,244,261,61,50,23.08,23.14
0.6525,248,261,80,29,23.08,23.14
0.6550,261,267,83,590,23.08,23.14
0.6575,251,262,73,1649,23.08,23.14
0.6600,249,259,75,3788,23.08,23.14
0.6625,243,258,70,3770,23.08,23.14
0.6650,256,260,87,1174,23.08,23.14
0.6675,249,266,79,350,23.08,23.14
0.6700,245,249,75,59,23.08,23.14
0.6725,239,255,88,24,23.08,23.14
0.6750,250,253,92,512,23.08,23.14
0.6775,250,258,77,1505,23.08,23.14
0.6800,242,256,74,3757,23.08,23.14
0.6825,237,261,88,3946,23.08,23.14
0.6850,260,270,82,1458,23.08,23.14
0.6875,254,270,65,416,23.08,23.14
0.6900,246,250,64,85,23.08,23.14
0.6925,241,263,80,256,23.08,23.14
0.6950,262,265,85,1625,23.08,23.14
0.6975,263,271,74,3066,23.08,23.14
0.7000,251,254,68,4095,23.08,23.14
0.7025,243,233,92,3586,23.08,23.14
0.7050,255,252,76,1470,23.08,23.14
0.7075,252,254,77,225,23.08,23.14
0.7100,244,250,71,60,23.08,23.14
0.7125,244,263,70,23,23.08,23.14
0.7150,254,278,90,9,23.08,23.14
0.7175,248,258,81,1301,23.08,23.14
0.7200,233,256,71,2912,23.08,23.14
0.7225,238,268,70,2400,23.08,23.14
0.7250,259,268,74,776,23.08,23.14
0.7275,257,261,77,130,23.08,23.14
0.7300,247,243,85,38,23.08,23.14
0.7325,245,244,83,4,23.08,23.14
0.7350,250,255,92,266,23.08,23.14
0.7375,254,260,77,2178,23.08,23.14
0.7400,242,262,63,3709,23.08,23.14
0.7425,239,262,76,3023,23.08,23.14
0.7450,250,274,88,1059,23.08,23.14
0.7475,252,268,79,160,23.08,23.14
0.7500,244,261,66,53,23.08,23.14
0.7525,252,264,72,8,23.08,23.14
0.7550,253,274,85,488,23.08,23.14
0.7575,259,261,76,2316,23.08,23.14
0.7600,237,260,81,3785,23.08,23.14
0.7625,254,256,98,3112,23.08,23.14
0.7650,252,253,96,1146,23.08,23.14
0.7675,253,257,90,174,23.08,23.14
0.7700,248,241,77,55,23.08,23.14
0.7725,244,270,86,18,23.08,23.14
0.7750,256,270,78,536,23.08,23.14
0.7775,247,271,77,2354,23.08,23.14
0.7800,253,254,73,3828,23.08,23.14
0.7825,244,264,82,3136,23.08,23.14
0.7850,256,270,77,1122,23.08,23.14
0.7875,256,260,73,184,23.08,23.14
0.7900,234,265,78,54,23.08,23.14
0.7925,248,256,78,12,23.08,23.14
0.7950,250,268,80,556,23.08,23.14
0.7975,251,239,87,2344,23.08,23.14
0.8000,244,229,72,3815,23.08,23.14
0.8025,253,259,89,3176,23.08,23.14
0.8050,254,259,90,1149,23.08,23.14
0.8075,263,258,81,178,23.08,23.14
0.8100,241,264,73,66,23.08,23.14
0.8125,246,273,79,9,23.08,23.14
0.8150,262,272,83,453,23.08,23.14
0.8175,249,268,67,2382,23.08,23.14
0.8200,246,265,65,3856,23.08,23.14
0.8225,245,247,85,3180,23.08,23.14
0.8250,251,257,95,1173,23.08,23.14
0.8275,248,236,63,176,23.08,23.14
0.8300,237,252,68,60,23.08,23.14
0.8325,245,262,88,16,23.08,23.14
0.8350,259,266,87,459,23.08,23.14
0.8375,248,278,71,2306,23.08,23.14
0.8400,238,257,68,3823,23.08,23.14
0.8425,251,268,83,3136,23.08,23.14
0.8450,248,269,75,1141,23.08,23.14
0.8475,245,262,68,190,23.08,23.14
0.8500,240,266,80,26,23.08,23.14
0.8525,253,261,84,12,23.08,23.14
0.8550,252,253,96,1017,23.08,23.14
0.8575,251,256,89,2346,23.08,23.14
0.8600,239,233,76,4017,23.08,23.14
0.8625,246,256,79,3129,23.08,23.14
0.8650,249,266,83,616,23.08,23.14
0.8675,247,259,71,161,23.08,23.14
0.8700,247,255,65,24,23.08,23.14
0.8725,241,270,82,18,23.08,23.14
0.8750,256,270,79,1059,23.08,23.14
0.8775,239,264,67,3181,23.08,23.14
0.8800,239,250,82,3856,23.08,23.14
0.8825,218,291,68,2173,23.08,23.14
0.8850,263,269,72,326,23.08,23.14
0.8875,280,252,63,109,23.08,23.14
0.8900,244,244,56,15,23.08,23.14
0.8925,246,253,51,166,23.08,23.14
0.8950,251,259,60,998,23.08,23.14
0.8975,256,244,65,3168,23.08,23.14
0.9000,228,228,80,4072,23.08,23.14
0.9025,235,283,99,2176,23.08,23.14
0.9050,233,281,87,623,23.08,23.14
0.9075,254,261,48,105,23.08,23.14
0.9100,251,248,53,36,23.08,23.14
0.9125,245,269,100,249,23.08,23.14
0.9150,253,251,79,1135,23.08,23.14
0.9175,252,224,63,3312,23.08,23.14
0.9200,243,242,57,4095,23.08,23.14
0.9225,251,268,83,3148,23.08,23.14
0.9250,248,269,75,596,23.08,23.14
0.9275,245,262,68,172,23.08,23.14
0.9300,247,228,73,40,23.08,23.14
0.9325,240,236,101,11,23.08,23.14
0.9350,257,261,96,1079,23.07,23.14
0.9375,250,272,78,2498,23.07,23.14
0.9400,247,263,73,4095,23.07,23.14
0.9425,247,265,76,3254,23.07,23.14
0.9450,246,264,87,637,23.07,23.14
0.9475,242,251,82,184,23.07,23.14
0.9500,241,253,90,22,23.07,23.14
0.9525,242,250,99,23,23.07,23.14
0.9550,245,254,85,1008,23.07,23.14
0.9575,248,243,70,2356,23.07,23.14
0.9600,234,265,83,4088,23.07,23.14
0.9625,241,267,88,3148,23.07,23.14
0.9650,254,268,88,586,23.07,23.14
0.9675,242,263,81,194,23.07,23.14
0.9700,244,264,75,36,23.07,23.14
0.9725,248,263,71,14,23.07,23.14
0.9750,254,276,72,930,23.07,23.14
0.9775,250,265,74,2274,23.07,23.14
0.9800,247,254,89,3975,23.07,23.14
0.9825,246,243,76,3021,23.07,23.14
0.9850,250,255,86,565,23.07,23.14
0.9875,243,253,82,161,23.07,23.14
0.9900,236,263,76,44,23.07,23.14
0.9925,253,277,91,13,23.07,23.14
0.9950,253,269,67,825,23.07,23.14
0.9975,239,265,68,2216,23.07,23.14
1.0000,246,262,81,3858,23.07,23.14
1.0025,246,275,85,2864,23.07,23.14
1.0050,258,275,84,560,23.07,23.14
1.0075,248,273,78,88,23.07,23.14
1.0100,242,262,72,18,23.07,23.14
1.0125,244,248,93,36,23.07,23.14
1.0150,253,252,72,677,23.07,23.14
1.0175,249,255,76,3001,23.07,23.14
1.0200,247,249,76,3908,23.07,23.14
1.0225,244,283,87,1931,23.07,23.14
1.0250,247,271,72,545,23.07,23.14
1.0275,245,257,70,90,23.07,23.14
1.0300,242,256,69,33,23.07,23.14
1.0325,250,272,75,104,23.07,23.14
1.0350,256,263,70,899,23.07,23.14
1.0375,254,266,76,3088,23.07,23.14
1.0400,242,235,84,3907,23.07,23.14
1.0425,253,256,94,1947,23.07,23.14
1.0450,256,247,80,553,23.07,23.14
1.0475,240,249,94,80,23.07,23.14
1.0500,249,262,65,35,23.07,23.14
1.0525,251,271,81,69,23.07,23.14
1.0550,250,263,81,762,23.07,23.14
1.0575,254,265,59,3104,23.07,23.14
1.0600,240,256,69,3986,23.07,23.14
1.0625,244,266,83,1957,23.07,23.14
1.0650,261,272,67,576,23.07,23.14
1.0675,249,267,63,101,23.07,23.14
1.0700,245,260,68,25,23.07,23.14
1.0725,247,249,96,100,23.07,23.14
1.0750,249,250,97,903,23.07,23.14
1.0775,246,254,74,3104,23.07,23.14
1.0800,240,260,77,4076,23.07,23.14
1.0825,249,259,86,2017,23.07,23.14
1.0850,244,270,79,580,23.07,23.14
1.0875,246,251,66,100,23.07,23.14
1.0900,248,264,68,34,23.07,23.14
1.0925,255,277,95,116,23.07,23.14
1.0950,250,268,72,882,23.07,23.14
1.0975,247,263,72,3137,23.07,23.14
1.1000,240,237,91,4042,23.07,23.14
1.1025,246,264,79,2085,23.07,23.14
1.1050,250,254,93,598,23.07,23.14
1.1075,246,247,71,86,23.07,23.14
1.1100,243,235,79,43,23.07,23.14
1.1125,244,262,87,142,23.07,23.14
1.1150,253,260,82,961,23.07,23.14
1.1175,246,265,65,3172,23.07,23.14
1.1200,243,262,80,4082,23.07,23.14
1.1225,254,266,90,2128,23.07,23.14
1.1250,252,266,70,629,23.07,23.14
1.1275,251,265,70,106,23.07,23.14
1.1300,247,263,73,31,23.07,23.14
1.1325,244,255,97,123,23.07,23.14
1.1350,253,263,93,897,23.07,23.14
1.1375,246,246,67,3196,23.07,23.14
1.1400,243,254,89,4095,23.07,23.14
1.1425,240,267,88,2100,23.07,23.14
1.1450,250,259,86,604,23.07,23.14
1.1475,245,257,71,97,23.07,23.14
1.1500,246,252,69,32,23.07,23.14
1.1525,250,275,80,189,23.07,23.14
1.1550,250,270,78,1009,23.07,23.14
1.1575,251,261,73,3144,23.07,23.14
1.1600,243,253,78,3728,23.07,23.14
1.1625,250,269,82,2049,23.07,23.14
1.1650,256,251,94,327,23.07,23.14
1.1675,246,245,70,90,23.07,23.14
1.1700,243,251,69,11,23.07,23.14
1.1725,249,266,82,179,23.07,23.14
1.1750,256,267,83,1712,23.07,23.14
1.1775,244,254,73,3345,23.07,23.14
1.1800,243,262,64,3760,23.07,23.14
1.1825,247,271,83,2009,23.07,23.14
1.1850,253,260,65,314,23.07,23.14
1.1875,252,257,63,107,23.07,23.14
1.1900,235,260,71,16,23.07,23.14
1.1925,248,247,95,245,23.07,23.14
1.1950,250,268,77,1768,23.07,23.14
1.1975,238,246,83,3243,23.07,23.14
1.2000,248,254,76,3711,23.07,23.14
1.2025,247,261,83,2030,23.07,23.14
1.2050,244,267,67,309,23.07,23.14
1.2075,246,261,58,98,23.07,23.14
1.2100,240,263,74,30,23.07,23.14
1.2125,256,267,80,213,23.07,23.14
1.2150,260,263,77,1668,23.07,23.14
1.2175,250,265,73,3258,23.07,23.14
1.2200,245,261,70,3812,23.07,23.14
1.2225,250,261,87,2074,23.07,23.14
1.2250,253,254,76,318,23.07,23.14
1.2275,242,246,79,86,23.07,23.14
1.2300,243,250,57,22,23.07,23.14
1.2325,244,250,89,207,23.07,23.14
1.2350,241,263,82,1648,23.07,23.14
1.2375,240,258,76,3256,23.07,23.14
1.2400,238,253,81,3839,23.07,23.14
1.2425,254,274,76,2096,23.07,23.14
1.2450,250,256,82,332,23.07,23.14
1.2475,246,259,78,92,23.07,23.14
1.2500,251,258,78,13,23.07,23.14
1.2525,251,252,90,203,23.07,23.14
1.2550,248,258,69,1696,23.07,23.14
1.2575,238,254,81,3240,23.07,23.14
1.2600,243,245,85,3768,23.07,23.14
1.2625,248,250,87,2086,23.07,23.14
1.2650,244,262,78,311,23.07,23.14
1.2675,242,252,64,100,23.07,23.14
1.2700,244,263,83,26,23.07,23.14
1.2725,244,277,70,180,23.07,23.14
1.2750,262,272,73,1704,23.07,23.14
1.2775,237,256,69,3265,23.07,23.14
1.2800,245,267,79,3724,23.07,23.14
1.2825,258,264,70,2001,23.07,23.14
1.2850,256,253,93,316,23.07,23.14
1.2875,239,252,80,88,23.07,23.14
1.2900,241,244,83,18,23.07,23.14
1.2925,251,260,89,212,23.07,23.14
1.2950,253,259,82,1696,23.07,23.14
1.2975,239,243,80,3400,23.07,23.14
1.3000,247,260,87,3860,23.07,23.14
1.3025,254,271,83,2038,23.07,23.14
1.3050,255,269,71,326,23.07,23.14
1.3075,238,267,61,111,23.07,23.14
1.3100,242,259,84,17,23.07,23.14
1.3125,251,271,79,602,23.07,23.14
1.3150,255,255,75,1684,23.07,23.14
1.3175,240,237,66,3833,23.07,23.14
1.3200,241,249,93,3782,23.07,23.14
1.3225,247,253,88,1149,23.07,23.14
1.3250,241,261,86,313,23.07,23.14
1.3275,245,249,68,50,23.07,23.14
1.3300,242,272,82,18,23.07,23.14
1.3325,254,267,84,570,23.07,23.14
1.3350,244,268,80,1665,23.07,23.14
1.3375,255,256,68,3869,23.07,23.14
1.3400,238,268,78,3794,23.07,23.14
1.3425,260,272,81,1086,23.07,23.14
1.3450,250,268,96,325,23.07,23.14
1.3475,247,259,75,50,23.07,23.14
1.3500,243,245,89,25,23.07,23.14
1.3525,248,239,83,677,23.07,23.14
1.3550,251,257,77,1690,23.07,23.14
1.3575,237,253,68,3900,23.07,23.14
1.3600,242,269,83,3836,23.07,23.14
1.3625,255,264,72,1124,23.07,23.14
1.3650,252,270,76,334,23.07,23.14
1.3675,249,261,81,66,23.07,23.14
1.3700,251,262,71,16,23.07,23.14
1.3725,254,265,81,586,23.07,23.14
1.3750,249,261,64,1723,23.07,23.14
1.3775,241,247,85,3879,23.07,23.14
1.3800,246,249,94,3761,23.07,23.14
1.3825,254,263,87,1102,23.07,23.14
1.3850,252,255,77,305,23.07,23.14
1.3875,248,265,77,41,23.07,23.14
1.3900,240,274,75,21,23.07,23.14
1.3925,253,267,78,600,23.07,23.14
1.3950,246,262,80,1673,23.07,23.14
1.3975,241,249,73,3937,23.07,23.14
1.4000,245,268,77,3856,23.07,23.14
1.4025,255,264,76,1145,23.07,23.14
1.4050,255,262,84,323,23.07,23.14
1.4075,244,258,81,46,23.07,23.14
1.4100,240,260,101,26,23.07,23.14
1.4125,252,254,93,687,23.07,23.14
1.4150,246,262,79,1724,23.07,23.14
1.4175,236,255,65,3836,23.07,23.14
1.4200,245,263,93,3760,23.07,23.14
1.4225,257,272,78,1120,23.07,23.14
1.4250,244,268,74,329,23.07,23.14
1.4275,241,254,65,69,23.07,23.14
1.4300,252,269,70,13,23.07,23.14
1.4325,251,266,83,615,23.07,23.14
1.4350,249,272,68,3197,23.07,23.14
1.4375,233,242,89,4055,23.07,23.14
1.4400,213,278,66,3104,23.07,23.14
1.4425,276,272,78,590,23.07,23.14
1.4450,275,255,65,174,23.07,23.14
1.4475,278,250,52,16,23.07,23.14
1.4500,260,257,62,32,23.07,23.14
1.4525,250,261,60,1094,23.07,23.14
1.4550,251,241,63,2492,23.07,23.14
1.4575,228,271,93,4078,23.07,23.14
1.4600,232,280,87,3065,23.07,23.14
1.4625,266,254,43,578,23.07,23.14
1.4650,263,256,63,176,23.07,23.14
1.4675,242,256,69,52,23.07,23.14
1.4700,243,252,64,48,23.07,23.14
1.4725,257,252,95,766,23.07,23.14
1.4750,252,236,58,2566,23.07,23.14
1.4775,243,237,42,3877,23.07,23.14
1.4800,245,268,77,3052,23.07,23.14
1.4825,255,264,76,1087,23.07,23.14
1.4850,253,244,80,172,23.07,23.14
1.4875,241,223,77,66,23.07,23.14
1.4900,244,247,81,26,23.1,23.1
1.4925,259,267,84,603,23.1,23.1
1.4950,250,261,77,2472,23.1,23.1
1.4975,253,259,80,3841,23.1,23.1
1.5000,250,266,77,3049,23.1,23.1
1.5025,251,263,89,1080,23.1,23.1
1.5050,244,237,75,171,23.1,23.1
1.5075,241,249,67,56,23.1,23.1
1.5100,251,256,82,37,23.1,23.1
1.5125,248,263,83,693,23.1,23.1
1.5150,255,267,67,2462,23.1,23.1
1.5175,240,258,57,3816,23.1,23.1
1.5200,250,271,76,2995,23.1,23.1
1.5225,254,268,81,1048,23.1,23.1
1.5250,256,268,69,173,23.1,23.1
1.5275,249,260,69,46,23.1,23.1
1.5300,246,266,80,24,23.1,23.1
1.5325,250,258,85,668,23.1,23.1
1.5350,248,260,78,2534,23.1,23.1
1.5375,242,256,72,3917,23.1,23.1
1.5400,251,265,96,3107,23.1,23.1
1.5425,260,266,85,1097,23.1,23.1
1.5450,254,267,72,164,23.1,23.1
1.5475,250,268,71,61,23.1,23.1
1.5500,246,269,70,27,23.1,23.1
1.5525,256,273,78,669,23.1,23.1
1.5550,250,267,71,2572,23.1,23.1
1.5575,243,257,65,3848,23.1,23.1
1.5600,244,257,96,2973,23.1,23.1
1.5625,249,258,93,1061,23.1,23.1
1.5650,252,254,82,163,23.1,23.1
1.5675,237,256,83,47,23.1,23.1
1.5700,245,255,85,42,23.1,23.1
1.5725,252,251,89,684,23.1,23.1
1.5750,243,267,76,2496,23.1,23.1
1.5775,240,254,82,3808,23.1,23.1
1.5800,245,270,74,3016,23.1,23.1
1.5825,255,262,77,1088,23.1,23.1
1.5850,255,262,73,179,23.1,23.1
1.5875,250,252,64,44,23.1,23.1
1.5900,245,276,84,62,23.1,23.1
1.5925,259,272,80,919,23.1,23.1
1.5950,251,245,84,3088,23.1,23.1
1.5975,237,232,77,4095,23.1,23.1
1.6000,246,248,78,3819,23.1,23.1
1.6025,249,268,78,1702,23.1,23.1
1.6050,242,274,74,269,23.1,23.1
1.6075,239,257,79,94,23.1,23.1
1.6100,257,271,74,436,23.1,23.1
1.6125,253,266,74,1347,23.1,23.1
1.6150,249,266,75,2965,23.1,23.1
